PlayerId,MLB_Proj_Score
625348,48.16
625439,39.0
625506,65.27
625507,54.03
625511,65.44
625600,54.46
625644,50.75
625688,51.91
625879,52.41
625923,56.62
625924,48.51
625925,48.97
625978,45.11
626060,45.35
6262,61.98
6266,69.89
6267,63.86
626797,65.64
626925,39.74
626926,47.74
626931,36.1
626932,51.7
627367,49.05
6274,80.77
627696,52.07
627800,50.45
627892,58.43
627893,46.22
628014,49.66
628015,43.02
628119,55.77
628364,43.01
628366,46.15
628650,50.68
628700,54.32
628702,46.34
628703,43.94
628712,45.44
628716,51.86
6288,62.42
629,56.37
6292,47.61
629492,52.84
629495,48.31
629497,49.87
629499,52.8
629501,49.18
629502,60.11
629504,63.32
630021,48.51
630022,51.04
630026,55.49
630027,48.19
630029,65.22
630033,64.7
630034,58.09
630036,62.12
630039,57.41
630063,42.3
630155,46.38
630271,49.13
6310,80.4
631220,45.36
631222,56.5
631223,46.88
631225,45.29
631227,60.6
6317,37.0
633706,41.11
633708,53.38
633709,45.15
633830,61.46
633957,51.74
6341,74.99
6343,61.59
6345,49.36
6352,74.89
636072,52.12
6364,68.55
6368,85.77
6384,56.85
639658,53.08
6398,39.78
6399,44.46
6400,60.99
6402,75.85
6403,52.3
640442,47.45
640450,57.2
640453,44.26
640467,48.2
640468,55.68
640469,56.57
640472,44.07
640474,65.13
640475,53.31
640476,49.89
640477,57.14
640478,51.55
640488,76.53
640489,41.5
640490,64.57
640491,71.97
640493,41.8
640494,56.3
640495,52.46
640640,62.88
640641,34.64
640900,60.52
640901,55.28
641288,50.16
641296,55.95
641297,42.89
641298,54.57
641301,62.6
641303,56.42
641305,42.88
641314,41.02
641315,44.33
641317,51.96
641322,39.15
641323,47.11
641336,57.66
641340,54.24
641345,30.33
641351,56.31
641364,48.22
641368,48.07
641376,46.57
641382,42.47
641385,51.68
641391,46.35
641393,44.99
641397,55.22
641400,54.55
641404,30.89
641409,23.91
641412,50.43
641415,53.56
641418,54.34
641431,61.79
641434,52.21
641446,51.09
641453,58.65
641454,45.61
641459,43.31
641461,33.49
641466,48.91
641468,69.42
641471,49.94
641473,45.01
641478,57.61
641486,47.75
6415,39.07
641502,60.34
641507,42.43
641515,50.43
641516,49.95
641519,28.63
641520,47.42
641521,51.65
641522,38.14
641524,54.03
641529,56.99
641536,47.65
641538,44.7
641558,50.8
641567,46.42
641569,72.16
641580,47.55
641586,56.08
641588,45.43
641591,44.01
641596,50.92
641599,55.08
641603,50.04
641612,41.18
641620,48.75
641624,49.04
641625,48.75
641631,32.38
641643,48.86
641650,39.36
641674,53.68
641675,53.96
641683,51.34
641685,41.51
641689,55.5
641692,47.63
641707,57.85
641713,34.5
641716,44.3
641720,49.39
641724,47.96
641733,43.39
641735,48.17
641736,56.13
641740,56.41
641742,58.89
641752,48.55
641764,43.39
641770,38.54
641787,43.03
641797,35.34
641802,58.19
641807,55.92
641814,44.82
641823,41.89
641826,40.67
641827,44.92
641830,44.7
641836,50.25
641840,47.94
641842,47.53
641847,39.93
641858,54.64
641862,62.56
641863,44.38
641870,45.08
641875,58.23
641880,53.96
641881,56.91
641882,56.74
641884,67.89
641888,56.94
641891,46.32
641892,45.98
641896,67.92
641898,30.21
641900,42.38
641906,51.34
641908,45.81
641910,49.11
641911,42.37
641913,47.69
641920,56.01
641922,53.26
641923,47.55
641931,48.62
641932,58.79
641938,53.23
641945,54.64
641952,42.72
641953,42.26
641967,49.06
641970,61.89
641971,65.44
641973,37.33
641976,12.8
641991,56.77
642002,47.78
642005,67.0
642007,38.33
642011,56.95
642013,41.71
642014,45.55
642021,50.56
642023,61.4
642024,51.42
642029,43.05
642031,63.49
642038,47.32
642045,55.0
642049,54.64
642054,56.88
642062,52.78
642066,61.79
642069,19.89
642075,53.85
642078,47.87
642079,29.15
642090,39.78
642093,44.51
6421,61.52
642114,42.06
642117,36.96
642125,46.91
642126,48.18
642131,52.48
642134,60.53
642140,55.39
642143,39.24
642146,41.19
642170,48.38
642183,54.32
642184,50.72
642198,54.31
642214,43.71
642217,39.6
642220,65.14
642223,30.24
642224,62.75
642227,51.17
642235,48.57
642238,59.55
642267,41.99
642268,42.36
642269,50.56
642270,51.79
642271,60.47
642272,38.25
642273,43.97
642274,61.77
642275,63.48
642276,56.87
642277,49.35
642278,51.11
642279,59.86
642280,46.88
642281,44.78
642282,68.68
642283,53.8
642284,44.73
642285,51.89
642286,50.56
642287,53.14
642288,51.53
642289,42.26
642290,54.09
642291,39.56
642292,44.28
642293,54.67
642294,47.64
642295,46.26
642296,60.76
642297,50.39
642298,52.66
642299,59.04
642300,54.91
642301,57.67
642302,50.03
642303,49.6
642304,53.01
642305,53.77
642306,49.93
642307,54.55
642308,58.87
642309,57.54
642310,53.77
642311,45.84
642312,48.33
642313,61.22
642314,46.16
642315,51.79
642316,54.22
642317,49.03
642318,54.35
642319,49.91
642321,50.17
642322,57.72
642323,40.84
642324,47.67
642325,43.88
642326,58.32
642327,53.7
642328,43.45
642329,48.85
642330,49.86
642331,63.55
642332,47.74
642333,40.13
642334,58.49
642335,64.09
642337,51.02
642338,51.63
642339,64.36
642340,52.51
642341,64.69
642342,52.45
642343,45.67
642344,57.9
642345,35.72
642346,53.74
642347,44.31
642348,52.44
642349,45.67
642351,49.29
642352,57.38
642353,44.31
642354,58.43
642355,47.41
642356,49.84
642357,51.57
642358,48.46
642359,57.77
642360,54.79
642361,51.55
642362,59.47
642363,71.23
642364,62.2
642365,51.19
642404,68.53
642424,59.59
642425,52.08
642426,61.73
642427,63.72
642428,45.21
642429,50.57
642430,21.72
642431,55.43
642432,38.25
642433,45.55
642434,49.22
642435,40.78
642436,46.43
642437,41.94
642438,44.92
642439,66.95
642440,48.83
642441,48.33
642442,48.37
642443,45.2
642444,60.18
642445,54.85
642446,39.93
642447,35.71
642448,56.85
642449,50.33
642450,64.63
642452,65.45
642453,33.31
642455,53.18
642457,62.55
642458,55.65
642459,44.19
642460,48.5
642461,58.29
642462,38.59
642463,56.59
642464,43.08
642465,45.36
642467,36.03
642468,44.55
642469,59.58
642470,48.65
642471,47.25
642472,55.31
642473,49.6
642474,62.6
642475,36.48
642476,53.4
642477,46.03
642478,49.66
642479,51.25
642480,47.38
642481,62.52
642482,41.21
642483,44.82
642484,75.44
642485,53.26
642486,49.05
642487,59.96
642488,51.31
642489,53.12
642490,56.94
642491,48.09
642492,64.42
642493,60.3
642494,46.23
642495,48.47
642496,44.56
642519,61.34
642530,49.52
642601,44.78
642686,50.41
642687,55.19
642688,49.97
642689,47.4
642690,60.76
642691,47.94
642692,53.63
642693,57.05
642694,59.32
642695,51.09
642696,41.46
642697,49.65
642698,59.1
642699,46.05
642700,54.09
642702,63.76
642703,56.13
642704,47.27
642705,50.85
642706,60.55
642709,54.14
642710,57.07
642711,54.39
642712,47.77
642713,49.36
642714,54.18
642716,36.29
642717,49.6
642718,55.8
642719,55.06
642720,44.1
642722,49.82
642723,47.37
642724,46.14
642725,35.4
642726,52.13
642728,56.77
642729,48.81
642730,65.68
642732,45.44
642733,65.18
642734,40.63
642735,51.28
642737,56.21
642738,48.09
642739,43.97
642740,59.19
642741,46.74
642742,53.36
642743,38.33
642744,49.34
642751,58.07
642752,49.68
642753,51.1
642754,42.16
642756,50.5
642757,55.6
642762,82.1
642768,44.0
642769,71.91
642771,56.43
642773,50.94
642777,59.27
642778,49.39
642779,49.67
642780,48.22
642832,37.77
642836,50.46
642837,55.05
642842,43.6
642843,50.6
642844,63.21
642845,52.62
642846,51.19
642848,69.89
642855,48.39
643191,47.9
643192,61.02
643193,44.57
643195,49.23
643198,53.94
643201,53.91
643204,44.46
643205,51.53
643208,60.53
643211,47.16
643212,48.26
643218,49.2
643220,51.62
643221,50.34
643224,52.16
643227,50.91
643228,53.41
643229,33.69
643231,41.41
643235,59.15
643237,41.39
643242,53.38
643246,41.58
643247,51.78
643249,50.76
643254,48.95
643257,50.24
643259,48.09
643261,45.44
643262,53.89
643268,53.96
643272,52.52
643273,49.53
643278,42.15
643279,52.19
643280,49.43
643281,33.46
643283,51.34
643287,50.1
643291,56.74
643298,50.29
643299,36.38
643300,47.69
643302,30.9
643304,57.72
643305,45.2
643307,37.66
643310,57.31
643311,47.81
643312,49.0
643322,53.32
643326,48.9
643328,55.07
643330,15.42
643332,51.74
643333,44.94
643334,64.9
643337,63.48
643341,48.89
643346,46.79
643351,54.92
643352,47.39
643356,59.37
643359,52.5
643363,39.96
643364,59.24
643365,68.52
643371,48.91
643372,55.44
643374,62.69
643378,49.84
643381,45.66
643382,49.46
643384,46.8
643389,49.79
643392,69.24
643398,43.3
643402,47.33
643404,42.6
643406,41.97
643407,57.99
643412,42.48
643413,50.86
643419,53.11
643420,61.36
643421,41.06
643422,39.28
643423,53.42
643424,65.29
643430,53.9
643431,46.08
643434,49.98
643435,51.6
643439,54.54
643440,50.56
643443,51.71
643447,49.39
643455,54.75
643457,51.0
643459,61.71
643460,55.75
643463,40.97
643464,34.54
643465,62.67
643469,44.64
643471,47.13
643473,66.19
643475,49.51
643479,49.86
643480,35.06
643481,49.52
643482,71.79
643483,57.96
643486,49.66
643488,49.1
643491,52.28
643498,56.4
6435,41.37
643500,40.74
643505,65.12
643507,44.7
643509,45.24
643510,50.89
643513,50.43
643515,39.26
643516,47.4
643519,45.2
643520,55.72
643523,57.27
643526,43.67
643527,33.08
643529,43.63
643530,50.57
643531,60.86
643534,50.39
643541,37.49
643544,47.59
643547,58.51
643549,46.94
643555,51.47
643557,56.16
643560,62.52
643562,52.98
643569,65.67
643571,50.27
643573,54.58
643577,61.54
643578,33.18
643581,59.6
643582,50.19
643584,44.18
643585,49.09
643588,41.33
643590,53.25
643597,49.49
643598,47.79
643599,22.12
643601,48.96
643606,61.62
643607,55.13
643609,51.68
643610,59.52
643613,65.86
643614,47.98
643616,63.48
644077,45.39
6441,67.72
644217,48.34
644277,52.54
644297,46.78
644359,49.84
644360,49.79
644362,47.74
644365,57.35
644366,50.04
644373,47.95
644375,60.59
644376,58.68
644377,47.75
644378,57.55
644379,46.83
644381,48.77
644386,50.14
644387,47.66
644388,49.36
644393,48.34
644395,49.53
644399,42.79
6444,75.75
644400,52.04
644401,50.8
644402,53.3
644404,49.8
644405,33.54
644407,60.85
644408,61.83
644411,46.93
644412,47.85
644413,52.35
644414,49.25
644415,49.4
644416,51.37
644417,53.95
644418,47.81
644419,50.16
644424,49.27
644426,49.42
644431,49.7
644432,47.55
644434,43.5
644435,45.74
644436,57.23
644437,37.86
644442,57.8
644517,52.41
644537,48.42
644597,50.36
644737,51.5
644761,39.97
644762,48.28
6448,60.72
644917,46.42
645037,50.03
645058,48.3
645080,48.77
645134,48.0
645160,49.33
645167,50.66
645217,41.16
645259,48.5
645260,51.0
645278,59.89
645279,62.55
645280,46.69
645281,37.96
645282,34.17
645283,43.68
645286,54.13
645287,51.19
645289,39.88
645291,52.69
645293,44.28
645294,49.44
645297,38.72
6453,66.54
645300,63.77
645303,52.19
645308,56.56
645310,41.01
645311,57.83
645312,52.4
645313,63.41
645438,48.47
645439,51.06
645440,52.26
645445,46.59
645446,50.74
645447,52.66
645448,51.73
645449,42.61
645457,71.05
645461,49.0
645463,55.99
645507,56.93
645508,40.65
645566,60.16
645612,49.0
645798,61.11
645805,62.25
645889,57.53
645917,63.25
646098,62.57
6461,70.38
646146,62.56
646237,47.02
646239,46.62
646243,43.42
646259,37.36
646404,66.45
646481,50.58
646718,57.99
647228,45.9
647255,48.18
647278,54.33
647309,43.69
647311,48.26
647312,47.13
647321,42.93
647331,55.25
647355,44.52
647378,52.15
648739,53.34
649120,49.93
649135,58.21
649379,44.66
649439,48.85
649440,53.49
649558,44.12
649603,56.94
649617,46.61
649700,57.45
649701,47.12
649805,58.31
649807,44.37
649808,66.54
649810,41.88
649811,45.95
649954,54.34
649955,53.09
649956,49.09
649957,59.64
649963,42.81
649965,41.72
650140,47.63
650186,49.22
650193,51.56
650194,41.79
650218,52.57
650219,50.01
650224,67.19
650332,46.74
650334,49.33
650336,53.0
650337,54.87
650338,46.06
650341,41.93
650342,47.73
650344,51.48
650346,62.56
650348,57.71
650351,50.04
650352,56.74
650354,46.04
650355,58.51
650359,50.16
650360,54.65
650362,52.05
650366,47.46
650367,42.83
650368,56.7
650370,55.14
650371,53.19
650375,48.6
650380,57.26
650381,49.81
650385,53.2
650386,41.36
650388,53.51
650389,48.99
650390,71.81
650403,53.04
650420,62.63
650423,54.84
650424,50.08
650428,43.99
650429,52.64
650431,50.87
650432,37.94
650434,44.0
650438,25.2
650440,42.96
650441,45.17
650442,46.89
650443,53.36
650444,50.01
650491,52.58
650494,58.83
650495,40.32
650497,47.86
650498,53.34
650499,42.99
650502,64.92
650506,47.79
650507,39.89
650508,53.45
650509,58.06
650512,53.76
650513,64.54
650520,43.19
650521,44.1
650523,51.67
650524,46.87
650525,56.29
650526,53.75
650527,53.34
650528,61.98
650531,53.53
650540,72.53
650541,63.43
650542,51.1
650543,52.3
650544,53.95
650546,54.53
650551,60.8
650554,56.27
650560,52.89
650565,50.01
650581,45.39
650589,55.11
650594,47.94
650597,45.13
650598,51.6
650607,54.54
650612,61.39
650614,65.36
650615,51.53
650622,40.95
650626,39.16
650628,50.36
650630,24.69
650632,54.21
650634,30.06
650635,50.8
650647,36.2
650648,42.65
650651,62.19
650652,51.39
650653,55.53
650655,46.38
650658,40.18
650659,49.28
650660,49.59
650661,70.14
650662,48.43
650664,63.3
650665,55.61
650666,57.09
650667,46.65
650670,55.04
650672,65.23
650675,46.21
650685,70.54
650686,43.16
650688,51.18
650691,49.73
650693,51.89
650694,71.83
650695,59.26
650696,48.0
650700,49.98
650701,48.14
650702,48.81
650705,44.14
650707,44.66
650708,42.44
650709,41.41
650712,51.25
650714,45.57
650715,59.67
650716,50.12
650720,43.88
650724,70.39
650725,49.03
650726,63.62
650727,56.7
650728,59.01
650729,33.28
650734,50.76
650742,51.03
650744,59.03
650746,45.34
650748,37.27
650749,56.7
650750,50.84
650793,64.35
650798,69.51
650799,64.92
650801,57.4
650803,70.27
650805,59.07
650806,63.74
650809,47.12
650815,53.32
650818,59.77
650819,50.44
650824,45.39
650825,50.65
650826,51.78
650831,38.97
650832,58.29
650835,58.63
650836,24.19
650837,46.72
650839,56.71
650842,46.44
650843,55.53
650846,46.82
650847,45.87
650848,49.18
650849,52.4
650850,51.87
650853,57.08
650854,53.13
650855,55.33
650857,42.27
650860,38.84
650862,47.25
650863,48.97
650866,61.03
650867,55.74
650868,49.34
650871,51.34
650878,52.11
650880,55.72
650881,54.26
650883,45.54
650885,47.84
650886,41.67
650887,50.76
650890,47.77
650891,57.6
650892,48.67
650894,74.67
650900,55.34
650901,55.72
650902,69.72
650903,41.56
650905,53.93
650906,64.72
650908,48.42
650909,66.78
650954,31.83
650955,49.94
650957,68.53
650958,60.2
650961,65.11
650964,49.48
650966,53.74
650969,55.34
650971,59.56
650972,49.5
650973,46.19
650974,60.23
650979,57.39
650985,43.21
650987,62.37
650988,66.69
650989,48.07
650991,46.71
650992,57.82
650995,58.15
650996,55.15
650998,48.07
651006,57.44
651007,49.42
651016,51.26
6533,46.39
654118,68.9
6547,68.28
654786,51.44
654959,52.75
6550,44.93
655314,48.44
655315,45.78
655317,52.22
655318,37.59
655363,52.73
655368,49.54
655369,45.75
655672,58.84
655674,47.82
655675,38.56
655677,44.75
655719,57.78
655884,45.68
655885,48.07
655886,53.84
655985,46.41
655987,51.75
655991,52.5
655996,59.93
655997,67.38
655998,41.48
655999,58.6
656002,51.95
656005,60.18
656010,43.5
656014,54.18
656015,49.09
656017,58.02
656018,47.22
656019,58.11
656021,46.9
656022,55.73
656027,45.1
656029,65.17
656030,63.78
656033,58.58
656035,60.47
656036,66.2
656037,50.54
656040,63.47
656041,40.54
656044,47.99
656050,65.75
656054,67.08
656057,38.36
656063,51.58
656065,56.76
656066,46.45
656068,51.57
656070,54.63
656072,47.44
656074,49.13
656078,49.84
656082,50.02
656083,46.65
656084,39.75
656088,54.82
656090,49.47
656091,48.46
656092,45.1
656093,50.09
656094,48.78
656095,63.22
656097,57.04
656098,53.5
656105,39.93
656106,47.13
656108,50.11
656112,52.76
656113,47.91
656121,66.61
656128,48.3
656175,52.75
656178,45.38
656182,44.62
656190,46.76
656191,48.59
656199,45.03
656201,56.25
656208,36.81
656210,43.45
656216,20.77
656225,44.69
656226,54.25
656229,59.13
656230,37.84
656238,39.47
656249,54.42
656260,56.58
656269,48.24
656274,58.33
656275,44.3
656276,45.75
656280,42.7
656282,49.58
656289,47.79
656293,65.13
656294,45.24
656309,61.99
656315,52.47
656340,58.36
656347,50.0
656348,50.01
656351,51.23
656352,33.74
656357,47.4
656361,50.71
656369,55.38
656378,50.61
656383,53.5
656392,65.82
656398,51.37
6564,67.71
656401,47.41
656417,49.94
656421,45.35
656431,51.03
656438,48.4
656442,47.32
656446,55.41
656449,46.38
656455,49.07
656459,64.45
656461,30.96
656462,49.3
656466,51.2
656470,57.43
656472,49.56
656475,45.72
656483,50.31
656485,59.41
656489,41.14
656490,71.72
656506,58.18
656508,58.75
656510,52.21
656522,45.97
656525,49.38
656533,70.83
656539,44.67
656540,71.99
656551,66.4
656566,44.14
656575,40.43
656580,56.94
656607,43.12
656613,47.94
656621,46.26
656622,49.58
656631,50.66
656632,69.72
656635,63.17
656637,46.54
656642,50.06
656643,69.13
656653,48.83
656656,57.85
656661,29.43
656664,42.32
656666,41.49
656668,61.33
656670,35.47
656679,53.35
656681,58.78
656684,43.82
656694,42.88
656697,50.74
656698,55.26
656708,55.69
656717,53.81
656718,57.01
656727,47.29
656734,60.27
656736,52.17
656739,31.8
656743,51.26
656746,45.18
656748,51.55
656751,47.79
656758,44.56
656762,45.02
656765,49.16
656766,71.97
656767,31.31
656771,50.18
656773,54.14
656778,48.45
656782,54.07
656784,50.31
656806,49.93
656807,55.76
656813,39.28
656822,56.84
656824,40.5
656829,53.62
656831,38.95
656835,59.44
656841,45.37
656846,57.45
656852,49.65
656856,54.13
656863,58.4
656867,49.46
656871,51.16
656873,38.15
656875,52.62
656897,50.77
656908,46.69
656909,53.57
656910,39.63
656915,48.81
656920,65.06
656921,51.32
656922,47.59
656925,48.92
656928,51.77
656931,44.34
656935,54.32
656943,41.46
656944,52.17
656950,47.07
656951,60.18
656952,50.16
656953,60.6
656962,61.73
656965,54.77
656967,37.92
656978,55.98
656980,47.42
656982,24.97
656984,43.44
656987,38.57
656989,65.18
656992,65.11
656993,57.54
656994,46.73
656995,46.94
656996,57.83
656999,55.44
6570,38.9
657004,62.69
657010,52.43
657017,60.49
657019,42.61
657020,36.49
657022,37.09
657023,42.21
657027,71.23
657029,43.89
657033,41.96
657035,64.52
657038,44.77
657051,55.59
657056,24.92
657064,56.58
657066,37.57
657067,66.02
657071,42.79
657072,30.84
657075,63.85
657078,46.81
657080,46.95
657086,55.14
657089,48.58
657091,49.81
657098,47.87
657111,46.41
657113,49.16
657123,48.97
657128,33.47
657139,49.68
657144,69.21
657147,55.01
657148,64.77
657149,41.39
657152,47.45
657194,51.48
657212,46.72
657216,51.5
657218,50.41
657219,40.4
657222,58.85
657225,45.13
657226,47.0
657227,62.93
657230,37.52
657231,47.86
657232,60.3
657233,45.49
657239,52.88
657242,48.06
657243,46.55
657253,57.64
657254,48.86
657261,54.05
657262,29.68
657266,45.74
657267,23.64
657269,57.16
657271,56.51
657276,45.12
657278,39.89
657282,41.5
657284,47.53
657329,53.52
657374,43.16
657422,43.33
657423,62.45
657425,64.05
657426,58.93
657427,55.31
657429,55.5
657430,53.02
657431,26.9
657433,60.99
657435,55.3
657437,48.85
657439,43.76
657440,33.43
657441,48.31
657444,58.35
657445,60.63
657446,53.82
657490,50.0
657491,50.87
657494,42.39
657498,48.69
657501,36.84
657504,55.9
657505,60.39
657506,45.13
657507,45.99
657510,44.79
657512,55.68
657515,43.99
657519,47.99
657521,60.68
657525,51.79
657526,52.25
657527,49.84
657531,49.84
657532,64.18
657538,55.07
657541,50.3
657542,47.82
657545,63.86
657547,48.19
657549,45.69
657551,44.08
657555,47.93
657559,46.34
657562,57.3
657568,57.71
657573,47.5
657574,45.11
657575,47.64
657576,51.82
657579,49.93
657584,54.97
657587,42.08
657589,39.53
657590,46.07
657591,52.4
657592,48.14
657595,21.89
657597,49.12
657598,63.32
657599,52.95
6576,69.8
657601,42.04
657602,44.54
657608,48.37
657615,60.58
657617,54.74
657618,33.36
657619,53.14
657621,51.81
657622,53.59
657623,66.73
657626,51.07
657627,47.3
657628,44.91
657629,59.31
657631,46.04
657633,36.14
657634,61.47
657636,58.76
657638,57.28
657639,43.07
657646,53.83
657652,53.56
657653,50.29
657654,50.63
657655,63.31
657657,47.03
657659,55.36
657662,50.82
657665,47.64
657666,59.14
657668,61.91
657669,49.75
657672,66.03
657674,52.88
657675,43.53
657677,53.74
657682,53.59
657684,49.19
657687,50.96
657689,51.66
657691,41.14
657692,55.16
657694,45.99
657696,30.53
657700,48.62
657701,45.37
657702,40.51
657703,49.89
657704,51.48
657705,52.96
657706,44.37
657707,33.5
657711,45.64
657713,53.29
657714,40.7
657716,49.78
657718,42.83
657720,48.26
657723,59.21
657725,50.98
657728,18.45
657729,55.89
657732,56.97
657733,59.78
657739,56.51
657740,55.21
657741,55.71
657743,49.17
657754,51.7
657760,48.56
657762,53.29
657765,42.68
657775,34.55
657777,45.69
657778,64.91
657779,52.83
657780,51.64
657783,53.64
657785,55.44
657788,46.35
657789,43.15
657795,44.42
657803,58.49
657804,38.74
657806,33.7
657810,59.0
657811,63.95
658061,30.38
658126,65.13
658127,45.77
658135,52.59
658136,44.33
658137,68.13
658144,48.76
658190,44.68
658195,50.15
6582,64.33
658251,48.1
658253,49.31
658254,46.58
658255,68.18
658256,63.51
658258,58.94
658279,52.12
658280,50.81
658295,54.22
658297,53.93
658298,49.66
658299,41.08
658303,55.49
658326,51.69
658413,51.18
658421,44.34
658475,55.2
658480,46.93
658481,34.56
658483,53.03
658529,52.12
658531,42.33
658532,48.73
658533,56.16
658534,47.53
658535,48.96
658541,40.02
658542,46.64
658543,60.2
658544,58.91
658545,51.28
658549,53.75
658550,70.56
658553,51.24
658554,65.47
658643,45.37
658651,54.97
658652,67.55
658653,48.95
658654,49.52
658665,41.57
658666,47.59
658671,56.28
658673,48.76
658675,41.47
658676,51.74
658677,40.6
658679,54.8
658680,47.36
658730,47.81
658734,49.86
658736,52.15
658738,55.0
658739,47.01
658787,58.01
658788,55.38
658789,44.65
658790,59.69
658877,54.06
6589,73.29
659002,59.32
659003,68.45
659008,50.99
659065,50.95
659078,49.33
659079,43.11
659085,52.71
659096,44.08
659149,48.83
659161,71.39
6592,69.37
659211,46.08
659268,46.3
659359,41.37
659366,54.65
659391,47.39
659407,29.12
659430,45.86
659435,44.27
6596,64.95
659635,46.61
659636,54.43
659640,46.23
659821,60.44
659866,52.09
659910,58.0
659918,42.98
659932,44.27
6601,61.14
660168,50.55
660298,49.1
660299,38.68
6603,44.97
660300,53.69
660301,53.48
660354,42.98
660355,50.84
660423,41.36
660432,47.15
660437,49.08
660438,51.54
660443,48.99
660446,50.3
660451,50.68
660497,65.55
660505,54.47
660506,49.19
660510,50.25
660511,55.64
660513,49.54
660516,58.15
660517,62.72
660518,68.66
660520,39.55
660521,46.19
660523,58.55
660524,51.99
660525,53.83
660527,51.02
660529,53.14
660530,47.12
660531,35.1
660532,52.85
660533,48.85
660534,51.26
660535,49.74
660538,53.57
660539,42.13
660543,54.02
660544,49.63
660545,53.23
660548,58.42
660552,56.51
660553,53.03
660555,73.02
660556,55.18
660557,50.82
660558,43.91
660559,49.1
660560,64.86
660561,53.38
660563,57.17
660564,62.28
660566,37.04
660567,56.4
660568,62.37
660569,20.93
660575,52.3
660576,45.74
660579,43.21
660580,61.92
660581,63.77
660582,50.95
660583,61.36
660585,53.66
660590,41.57
660591,56.74
660592,43.64
660594,50.01
660595,48.09
660596,56.38
660602,48.89
660607,61.09
660609,45.45
660611,47.94
660612,58.24
660613,63.05
660614,52.6
660615,48.41
660616,57.99
660617,48.55
660618,46.96
660621,61.08
660622,62.17
660624,49.94
660625,46.17
660626,60.18
660627,56.01
660629,41.44
660630,43.51
660631,54.11
660632,44.42
660633,59.86
660635,61.76
660638,38.78
660639,43.48
660642,47.95
660643,50.56
660645,54.83
660646,45.55
660647,57.65
660649,47.44
660652,26.54
660656,54.41
660657,53.24
660659,40.18
660660,53.93
660662,49.86
660663,54.32
660664,55.26
660665,39.37
660672,43.95
660673,51.33
660675,51.42
660679,51.37
660680,47.59
660681,58.94
660684,67.65
660685,72.65
660686,42.61
660687,62.73
660690,56.39
660691,49.9
660692,60.33
660693,62.3
660695,58.14
660696,27.83
660699,51.25
660700,50.67
660702,55.75
660703,48.54
660704,50.26
660705,54.5
660709,57.13
660710,53.36
660711,46.33
660712,46.81
660715,59.53
660716,25.57
660721,54.4
660723,53.89
660725,60.83
660727,61.46
660728,53.79
660729,46.53
660732,46.05
660733,51.27
660734,37.01
660736,47.32
660737,60.98
660740,52.47
660741,45.65
660745,44.97
660747,42.24
660750,44.76
660752,52.37
660753,50.23
660755,50.97
660759,69.59
660760,45.66
660762,43.39
660767,51.04
660768,53.9
660772,60.96
660773,48.26
660774,44.51
660775,59.93
660777,53.22
660781,41.11
660785,45.51
660786,47.76
660790,51.31
660791,43.95
660793,54.21
660794,48.09
660796,55.24
660797,53.13
660802,55.75
660803,39.15
660804,27.84
660807,46.57
660814,58.36
660815,49.91
660816,45.45
660817,52.58
660818,48.93
660823,37.55
660824,64.84
660830,48.5
660833,42.51
660835,63.94
660836,42.5
660838,62.91
660839,49.04
660840,54.2
660842,42.03
660847,50.79
660848,49.81
660851,46.03
660856,50.51
660857,65.93
660858,46.82
660859,35.47
660860,57.67
660862,57.06
660865,53.01
660877,48.86
660881,41.73
660882,47.79
660885,47.81
6609,62.36
660905,51.56
660907,49.03
660994,63.23
660996,63.99
660998,54.7
660999,48.64
661148,56.64
661150,53.16
661151,46.35
661250,51.56
661257,74.72
661317,49.73
661377,46.37
661379,55.43
661381,67.76
661385,50.6
661386,57.65
661390,42.86
661392,56.0
661394,48.9
661396,60.45
661401,45.21
661402,39.7
661404,61.9
661405,50.28
661407,51.56
661409,56.83
661410,39.41
661411,66.59
661412,57.57
661414,49.56
661417,62.71
661422,48.18
661424,49.73
661425,53.54
661431,44.97
661433,38.45
661437,54.04
661438,56.1
661439,58.65
661441,54.87
661447,49.5
661456,47.76
661522,49.73
661529,48.68
661533,34.97
661539,61.35
661541,49.22
661545,52.19
661547,50.55
661549,49.65
661552,54.78
661555,55.5
661559,50.96
661562,64.55
661565,54.04
661566,58.02
661567,42.53
6617,57.16
661733,46.92
661825,42.12
661841,42.51
662013,36.23
662098,43.5
662102,49.89
662105,60.49
662145,61.48
662172,50.27
6623,62.54
662927,49.27
662928,40.98
662929,46.68
662946,60.39
662949,54.67
662950,47.43
662958,49.1
662966,56.91
6632,37.81
663303,39.73
663304,45.42
663312,51.7
663320,27.89
663322,46.93
663341,47.03
663343,60.35
663346,46.0
663347,28.38
663350,52.72
663352,49.56
663355,47.95
663364,48.86
663369,40.87
663375,37.75
663381,47.92
663388,48.3
663393,37.79
663396,55.14
663402,55.17
663403,57.4
663406,41.64
663407,51.94
663422,51.62
663425,38.22
663427,40.59
663435,55.99
663437,41.78
663438,48.31
663440,46.5
663441,53.78
663442,43.26
663445,38.57
663446,30.17
663448,43.7
663449,43.65
663452,48.24
663468,49.23
663469,54.23
663472,48.73
663475,52.79
663482,44.83
663486,42.34
663492,58.59
663494,59.36
663495,25.76
6635,53.46
663503,55.96
663507,51.13
663509,34.51
663513,36.91
663516,58.86
663517,34.67
663518,31.35
663519,42.3
663524,54.11
663526,51.59
663528,41.85
663529,11.02
663541,45.06
