PlayerId,Archetype,Cluster_ID,Cluster_PA,TOOLS_Disc,TOOLS_Power,TOOLS_Ath,AB_BB,AB_K,AB_SB,AB_Power,Fantasy_Out
3209,Pure Contact,0,594,0.6081649831649831,-0.3973905723905724,-0.3072289562289562,-1.0129434343434343,-1.3833478114478113,2.14020202020202,-0.4043299663299663,1.7438215488215487
3211,Average,4,1705,0.50941642228739,-0.44054134897360697,-0.014760703812316716,-0.10205466275659827,-0.2192106744868035,-0.006339002932551341,-0.3548680351906159,-0.03488093841642228
3248,Pure Contact,0,835,0.6514682634730539,-0.704471856287425,-0.4341305389221557,-1.4757870658682637,-1.9222128143712576,-0.02059880239520958,-0.6707748502994012,1.0096586826347305
3256,Speed/K-Risk,5,1039,-0.5482367661212705,0.45934456207892205,-0.48753897978825794,-0.9374022136669875,0.4421346487006737,-0.6150683349374397,0.6159499518768046,0.3510885466794995
3274,Speed/K-Risk,5,1251,0.3119288569144684,0.06761151079136686,0.4995411670663469,0.7175628297362111,0.06401750599520385,0.03379296562749796,0.047164668265387684,-0.09281135091926458
3285,Pure Contact,0,1089,0.33253810835629016,-0.938641873278237,0.3769357208448118,-0.6940696051423324,-1.1905832874196511,1.1327098255280073,-0.5624022038567493,0.2386556473829201
3298,Average,4,2009,-0.32526729716276753,-0.24628073668491782,-0.07059830761572922,-0.8602128919860627,-0.07035405674464908,0.2924883026381284,-0.10733997013439525,0.2717406669985067
3299,Power/K-Risk,3,815,-0.8478073619631903,1.2716490797546016,-0.12392269938650305,0.042902208588957054,1.352315582822086,-0.2898490797546012,1.3240871165644172,0.00565030674846628
3310,Speed,1,735,-0.31249387755102037,-0.49702040816326537,1.7311442176870748,-0.5775731972789115,-0.7246163265306121,1.0123006802721088,-0.6024993197278912,1.039495238095238
3353,Contact/Power,2,1044,-0.02101915708812257,0.2225095785440613,0.1983735632183908,0.47543639846743296,-0.004791379310344952,-0.5604042145593869,0.5045651340996168,0.8131781609195401
3361,Contact/Power,2,855,1.482177777777778,0.5266619883040935,-0.1809754385964912,1.3336037426900584,-1.0298800000000001,-0.23843508771929825,0.9686175438596493,1.0593532163742692
3371,Speed,1,266,-0.523,-0.025,0.217,-0.1686,-0.3266,2.97,-0.854,2.082
3373,Speed,1,1194,-0.30679313232830824,-0.5889899497487436,0.3884589614740369,0.24960728643216085,0.07267060301507537,0.7203752093802346,-0.4030762144053602,0.2542244556113903
3376,Contact/Power,2,871,-0.016726750861079207,0.6938117106773823,-0.5743318025258323,0.3886841561423651,-0.04226142365097589,-0.7120126291618829,1.0506429391504017,1.0949609644087255
3388,Pure Contact,0,892,0.939841928251121,-0.9768912556053811,0.4011087443946188,0.418622533632287,-1.5958213004484305,0.5957029147982063,-0.9346659192825112,1.7319596412556053
3390,Power/K-Risk,3,1649,-0.46012916919345054,1.1412777440873256,0.11409217707701641,0.028193693147362038,0.3389100667070952,0.15637355973317163,1.4484414796846574,1.1583875075803518
3395,Pure Contact,0,849,0.747997644287397,-0.676793875147232,-0.017692579505300354,1.051914605418139,-0.7348253239104829,0.43518845700824504,-0.5909729093050649,0.4076996466431095
3402,Speed,1,1431,0.6039517819706499,-0.3618106219426974,0.29685394828791056,0.9914368273934312,-0.6254185883997205,1.6710223619846263,-0.314690426275332,1.1915101327742836
3410,Power/K-Risk,3,517,-0.332568665377176,1.0762901353965184,-0.02735396518375241,-0.055772920696324946,0.03125454545454545,1.4228916827852998,1.81410251450677,2.7132495164410058
3411,Average,4,1093,0.3375727355901189,-0.4724647758462946,-0.4952561756633119,0.2873116193961574,-0.5677320219579141,-0.6828060384263495,-0.2279634034766697,-0.17650869167429092
3412,Pure Contact,0,602,0.3228405315614618,-0.025,-0.5029435215946843,0.6372677740863787,-0.8404205980066445,0.7006644518272426,-1.1134767441860465,0.29556644518272424
3417,Average,4,543,0.257,-0.069,-0.079,-0.4603,0.0784,-0.061,0.105,0.595
3420,Average,4,331,-0.693,-0.025,-0.706,-0.3501,0.0947,-0.497,-0.162,0.065
3433,Contact/Power,2,1557,0.30491907514450867,1.6875664739884395,-0.4853615928066795,-0.21643211303789336,-0.24826473988439307,-0.3684534360950546,1.5770507385998715,1.885845215157354
3441,Contact/Power,2,1293,0.21117169373549885,1.1025119876256768,-0.43112915699922655,0.9172296983758701,-0.12553039443155456,-0.1725970610982212,1.105907965970611,1.0886156225831398
3443,Speed/K-Risk,5,905,-1.1022651933701657,-0.6443182320441988,-0.7172707182320442,-0.6717085082872929,1.2615779005524863,-0.24336464088397788,-0.6485425414364642,-0.02223093922651933
3473,Contact/Power,2,1193,-0.30894300083822296,0.6034031852472759,-0.7200000000000001,0.3399663034367142,0.08168340318524725,-0.22379966471081308,0.8857728415758591,1.2797275775356245
3501,Speed,1,1177,0.2422285471537808,0.15112829226847918,0.5887349192863212,0.6503283772302463,0.049863806287170735,2.4575615972812237,0.42262871707731514,1.381414613423959
3516,Contact/Power,2,1020,0.8364990196078432,0.7605921568627452,0.7846980392156864,0.7308476470588235,-0.7933327450980393,-0.1015764705882353,0.9412794117647059,1.8369852941176472
3533,Three True Outcomes,3,1726,-0.6869148319814601,0.8588945538818077,-0.4407618771726535,0.9406013904982617,1.1424628621089223,-0.6085585168018539,0.6968505214368482,0.24459096176129783
