PlayerId,Name,Career_PA_Proj,Career_PA_Proj_Adj,Career_PA_P25,Career_PA_P75,MaxEV_proj,MaxEV_proj_n,MaxEV_proj_conf
694194,Miguel Bleis,75.0,75.0,0.0,0.0,109.6,12.0,75.9
837854,Luis Thomas,39.0,11.0,0.0,0.0,101.3,6.0,59.4
815911,Edgar Montero,0.0,0.0,0.0,0.0,106.5,13.0,65.1
828335,Titus Dumitru,191.0,191.0,0.0,0.0,109.9,12.0,78.5
805082,Ronny Hernandez,524.0,524.0,0.0,305.0,107.3,11.0,77.4
822277,Yohendi Hernandez,735.0,204.0,0.0,194.0,104.8,9.0,71.4
834311,Carlos Tejera,17.0,4.0,0.0,0.0,104.5,9.0,55.4
829980,Israel Alvarez,104.0,72.0,0.0,0.0,105.1,6.0,76.9
691858,Jared Serna,467.0,467.0,0.0,210.0,107.2,13.0,78.3
837787,Jorwin Pulido,0.0,0.0,0.0,0.0,,,
814229,Moises Valdez,29.0,29.0,0.0,0.0,,,
836592,Joniel Hernandez,365.0,174.0,0.0,0.0,109.4,7.0,61.7
802599,Jack Penney,272.0,234.0,0.0,198.0,107.4,12.0,73.8
815927,Jose Ramos,0.0,0.0,0.0,0.0,,,
800029,Modeifi Marte,274.0,274.0,0.0,0.0,110.6,6.0,82.6
837838,Carlos Rubecindo,852.0,312.0,0.0,544.0,105.4,9.0,73.3
815906,Angel Feliz,243.0,243.0,0.0,0.0,106.7,9.0,75.0
829894,Yojancel Cabrera,0.0,0.0,0.0,0.0,,,
808082,Vladi Gomez,0.0,0.0,0.0,0.0,,,
837734,Joskairo Ramirez,1114.0,412.0,0.0,1410.0,109.3,9.0,63.3
814414,Kyle DeBarge,0.0,0.0,0.0,0.0,106.8,12.0,73.0
837799,Santiago Garcia,6.0,2.0,0.0,0.0,,,
701546,Duce Gourson,0.0,0.0,0.0,0.0,107.7,13.0,74.6
803630,Jalen Hairston,197.0,155.0,0.0,223.0,107.3,7.0,70.6
808297,Deward Tovar,20.0,20.0,0.0,0.0,,,
824897,Wilber Reinoso,6.0,2.0,0.0,0.0,107.0,5.0,68.1
808338,Pedro Ibarguen,29.0,29.0,0.0,0.0,106.6,11.0,77.5
821101,Ezequiel Pena,65.0,52.0,0.0,0.0,,,
830025,Jhostin Genao,102.0,70.0,0.0,0.0,,,
828599,Lucas Spence,82.0,82.0,0.0,0.0,108.0,5.0,80.3
701360,Chris Arroyo,190.0,30.0,0.0,0.0,110.7,5.0,57.1
807759,Estarling Mercado,124.0,107.0,0.0,0.0,109.5,5.0,77.4
695481,Jay Allen II,7.0,7.0,0.0,0.0,108.3,13.0,25.4
689688,Ethan Workinger,283.0,283.0,0.0,155.0,109.9,10.0,83.4
837663,Jose Camacho,312.0,133.0,0.0,0.0,108.5,6.0,70.4
821043,Richard Matic,17.0,17.0,0.0,0.0,,,
820958,Almen Tolentino,0.0,0.0,0.0,0.0,,,
806053,Dean Curley,27.0,26.0,0.0,0.0,106.2,13.0,61.0
837780,Helvin Mendoza,72.0,30.0,0.0,0.0,106.9,5.0,65.3
820988,Jose Dickson,0.0,0.0,0.0,0.0,104.6,5.0,70.9
816344,Rashawn Pinder,25.0,25.0,0.0,0.0,,,
829714,Darwin Almanzar,0.0,0.0,0.0,0.0,,,
807256,Josh Springer,186.0,135.0,0.0,0.0,105.3,5.0,73.9
837831,Juan Martinez,0.0,0.0,0.0,0.0,,,
821189,Fidel Pinango,91.0,30.0,0.0,0.0,,,
837862,Manny De Los Santos,0.0,0.0,0.0,0.0,,,
808288,Luis Lameda,0.0,0.0,0.0,0.0,105.7,5.0,74.1
838001,Royner Bravo,30.0,13.0,0.0,0.0,,,
811278,Connor Rasmussen,116.0,76.0,0.0,0.0,106.6,7.0,72.2
832154,Jose Tovar,0.0,0.0,0.0,0.0,102.9,5.0,56.9
837822,Willy Bergolla,0.0,0.0,0.0,0.0,,,
832324,Juan Parra,412.0,203.0,0.0,0.0,105.3,5.0,63.4
808706,Asbel Gonzalez,172.0,172.0,0.0,0.0,104.7,10.0,69.0
678577,Junior Perez,16.0,16.0,0.0,0.0,111.4,6.0,74.1
814261,Carlos Caro,10.0,10.0,0.0,0.0,105.9,5.0,70.4
830470,Carlos Bello,0.0,0.0,0.0,0.0,105.6,14.0,69.5
805816,Darwin De Leon,553.0,339.0,0.0,0.0,108.9,9.0,57.7
807000,Darling Fernandez,0.0,0.0,0.0,0.0,,,
692169,Jonny McGill,415.0,241.0,0.0,192.0,108.2,19.0,64.6
806441,Nehomar Ochoa Jr.,15.0,15.0,0.0,0.0,109.8,10.0,76.2
836624,José Rodríguez,114.0,56.0,0.0,0.0,105.8,9.0,72.2
808040,Miguel Rodriguez,151.0,83.0,0.0,0.0,,,
829905,Yulian Barreto,0.0,0.0,0.0,0.0,,,
692390,Jose Cordoba,423.0,423.0,0.0,115.0,108.5,6.0,80.3
805319,Dervy Ventura,0.0,0.0,0.0,0.0,104.8,16.0,76.4
830471,Juan Macero,124.0,88.0,0.0,0.0,104.4,10.0,75.0
829823,Juan Tomas,0.0,0.0,0.0,0.0,,,
806707,Xavier Guillen,0.0,0.0,0.0,0.0,,,
829937,Cristian Montilla,173.0,102.0,0.0,0.0,104.1,7.0,76.2
829089,Romeli Espinosa,0.0,0.0,0.0,0.0,,,
839105,Darling Montero,0.0,0.0,0.0,0.0,,,
835485,David Shirley,642.0,307.0,0.0,831.0,109.1,18.0,69.4
690957,Jace Bohrofen,28.0,28.0,0.0,0.0,108.2,5.0,76.9
682674,Victor Bericoto,348.0,348.0,0.0,209.0,111.5,8.0,78.2
827650,Cesar Paredes,0.0,0.0,0.0,0.0,103.2,9.0,59.7
821824,Herlinton Herrera,0.0,0.0,0.0,0.0,98.2,8.0,73.1
825227,Edelson Cabral,0.0,0.0,0.0,0.0,,,
702619,Luke Hill,1334.0,824.0,0.0,1992.0,109.9,19.0,61.8
807008,Cristian Perez,22.0,22.0,0.0,0.0,,,
838013,Juan Duran,164.0,53.0,0.0,0.0,,,
683454,Brayan Buelvas,65.0,65.0,0.0,0.0,110.0,6.0,81.3
695652,Eddie King Jr.,298.0,259.0,0.0,0.0,109.8,10.0,67.3
813896,Joseph Sullivan,22.0,22.0,0.0,0.0,108.7,16.0,72.5
828074,TJ Ford,90.0,43.0,0.0,0.0,105.0,5.0,48.7
829482,Antoni Urena,0.0,0.0,0.0,0.0,100.4,5.0,62.9
814450,Wehiwa Aloy,337.0,337.0,0.0,0.0,108.8,15.0,64.0
829993,Rodny Rosario,0.0,0.0,0.0,0.0,,,
701778,Jace Avina,162.0,162.0,0.0,0.0,109.5,6.0,80.7
837800,Sebastian Puche,267.0,90.0,0.0,0.0,107.4,5.0,51.7
805880,Tanner Thach,1356.0,1356.0,0.0,2226.0,111.3,17.0,81.2
815306,Rio Foster,444.0,444.0,0.0,0.0,109.1,12.0,78.4
829867,Geomaikel Martinez,334.0,229.0,0.0,0.0,,,
815891,Kennew Blanco,306.0,259.0,0.0,0.0,,,
825479,Luis De Leon,109.0,72.0,0.0,0.0,106.4,9.0,73.2
829849,Matthew Moses,985.0,518.0,0.0,853.0,109.3,13.0,69.3
800492,Roni Cabrera,195.0,195.0,0.0,0.0,107.0,9.0,80.4
821696,Kendrick Herrera,0.0,0.0,0.0,0.0,105.8,20.0,14.4
808118,Félix Amparo,741.0,741.0,0.0,101.0,106.1,7.0,74.9
813620,Carson Rucker,47.0,47.0,0.0,0.0,,,
825924,Jackson Strong,25.0,25.0,0.0,0.0,108.3,5.0,75.3
821813,Luis Aguilera,15.0,10.0,0.0,0.0,,,
837803,Jostin Melo,0.0,0.0,0.0,0.0,102.7,6.0,58.0
837232,Dylan Guzman,100.0,36.0,0.0,0.0,105.2,6.0,61.5
839494,Santiago Yanes,0.0,0.0,0.0,0.0,107.0,5.0,56.2
837878,Ronald Cardozo,1357.0,507.0,0.0,2319.0,109.0,21.0,63.5
830419,Ruben Castillo,0.0,0.0,0.0,0.0,106.7,10.0,78.2
807011,Felix Morrobel,10.0,9.0,0.0,0.0,103.0,6.0,79.3
832705,Abraham Bastidas,0.0,0.0,0.0,0.0,,,
702495,Josh Tate,93.0,89.0,0.0,0.0,,,
806233,Luke Stevenson,267.0,267.0,0.0,0.0,108.3,15.0,63.6
821795,Javier Sanchez,30.0,22.0,0.0,0.0,,,
829075,Hiverson López,7.0,6.0,0.0,0.0,105.9,11.0,68.7
828903,Tyson Moran,14.0,7.0,0.0,0.0,105.5,24.0,3.7
823015,Esteban Romero,50.0,38.0,0.0,0.0,,,
831875,Darwin Nuñez,0.0,0.0,0.0,0.0,105.6,6.0,68.4
808106,Gabriel Lara,28.0,28.0,0.0,0.0,,,
834852,Cam Lee,187.0,49.0,0.0,0.0,104.7,9.0,28.4
802018,Ryan Burrowes,0.0,0.0,0.0,0.0,106.2,11.0,73.9
815829,Ryan Mitchell,36.0,32.0,0.0,0.0,107.6,7.0,53.5
834240,Ryan Wideman,239.0,239.0,0.0,0.0,105.0,11.0,69.5
825725,Edgar Walker,35.0,20.0,0.0,0.0,,,
703150,Ricky Cabrera,368.0,368.0,0.0,0.0,107.5,6.0,77.6
829973,Yeison Acosta,22.0,15.0,0.0,0.0,105.1,5.0,64.7
821090,Enyel Rosario,155.0,87.0,0.0,0.0,,,
821773,Sandy Luciano,0.0,0.0,0.0,0.0,,,
826932,Cobb Hightower,365.0,262.0,0.0,101.0,106.8,11.0,79.6
838854,Fabian Gonzalez,0.0,0.0,0.0,0.0,100.6,6.0,52.3
800432,Felix Cotes,0.0,0.0,0.0,0.0,,,
692366,Onil Perez,201.0,201.0,0.0,0.0,106.3,6.0,73.7
837698,Eduardo Tusen,853.0,356.0,0.0,857.0,110.6,12.0,58.2
837768,Enrique Lovera,28.0,12.0,0.0,0.0,,,
834925,Jose Silva,0.0,0.0,0.0,0.0,,,
833207,Yeider Mindiola,8.0,4.0,0.0,0.0,106.8,7.0,61.3
829960,Oliver Guerrero,406.0,317.0,0.0,320.0,108.9,12.0,61.6
809844,Kien Vu,21.0,21.0,0.0,0.0,108.4,10.0,74.4
823853,Yoxander Benitez,113.0,88.0,0.0,0.0,105.8,7.0,73.4
827426,Dayber Cruceta,21.0,14.0,0.0,0.0,,,
837669,Luis Nunez,66.0,23.0,0.0,0.0,,,
836600,Cleiner Ramirez,588.0,201.0,0.0,0.0,108.2,13.0,64.1
822232,Sebastian Casanova,84.0,24.0,0.0,0.0,98.8,8.0,59.5
694834,Tyler Wilson,151.0,151.0,0.0,0.0,,,
825496,Samuel Orellana,14.0,4.0,0.0,0.0,103.4,5.0,51.0
821020,Angel Requena,181.0,85.0,0.0,0.0,105.3,7.0,52.9
695517,Casey Cook,39.0,39.0,0.0,0.0,,,
832787,Alfiery Matos,0.0,0.0,0.0,0.0,105.8,7.0,54.5
815814,Billy Carlson,0.0,0.0,0.0,0.0,106.9,6.0,70.6
822180,Poly Ojeda,1014.0,300.0,0.0,1943.0,108.8,12.0,60.5
831918,Marco Argudin,661.0,640.0,0.0,862.0,108.9,11.0,74.8
836616,Isaias Suarez,212.0,66.0,0.0,0.0,,,
701784,Cam Clayton,25.0,25.0,0.0,0.0,106.8,11.0,73.6
687285,Troy Schreffler Jr.,207.0,207.0,0.0,0.0,109.7,10.0,72.5
821236,Efren Teran,0.0,0.0,0.0,0.0,,,
821234,Jhoanjel Saez,5.0,2.0,0.0,0.0,103.8,18.0,71.8
823768,Lorenzo Meola,250.0,250.0,0.0,0.0,108.8,15.0,76.1
703606,Jared Thomas,314.0,314.0,0.0,218.0,110.6,9.0,71.3
695579,Trevor Haskins,218.0,164.0,0.0,0.0,109.0,10.0,72.7
808890,Michael Guzman,0.0,0.0,0.0,0.0,,,
813939,Jan Luis Reyes,0.0,0.0,0.0,0.0,,,
829072,José Peña,0.0,0.0,0.0,0.0,102.2,9.0,78.5
808336,Jorge Julio,0.0,0.0,0.0,0.0,,,
821151,Yeiferth Castillo,47.0,47.0,0.0,0.0,,,
814269,Kevin Verde,21.0,21.0,0.0,0.0,,,
821772,Jorge Rodriguez,0.0,0.0,0.0,0.0,,,
815723,Jadyn Fielder,178.0,156.0,0.0,0.0,108.4,7.0,73.3
807083,Nathan Flewelling,15.0,15.0,0.0,0.0,108.6,8.0,72.1
837973,Matias Palacio,99.0,42.0,0.0,0.0,100.9,5.0,67.7
821631,Yorvin Morla,0.0,0.0,0.0,0.0,,,
804859,Robert Phelps,133.0,128.0,0.0,0.0,106.5,15.0,73.0
836591,Juan Rijo,273.0,120.0,0.0,0.0,107.5,9.0,70.5
834812,Víctor Gonzalez,0.0,0.0,0.0,0.0,104.6,12.0,55.5
837649,Juan Figueroa,348.0,111.0,0.0,0.0,103.7,10.0,56.9
807999,David Guzman,0.0,0.0,0.0,0.0,,,
703159,Simon Juan,0.0,0.0,0.0,0.0,,,
829065,Heins Brito,52.0,37.0,0.0,0.0,106.6,11.0,71.2
838649,Jose Valdez,0.0,0.0,0.0,0.0,107.8,9.0,61.8
829749,Steven Herrera,0.0,0.0,0.0,0.0,105.7,13.0,61.0
834404,Jake Cook,27.0,17.0,0.0,0.0,107.4,5.0,73.0
702547,Caden Powell,4.0,4.0,0.0,0.0,107.7,14.0,69.0
695023,Eddie Park,124.0,124.0,0.0,0.0,,,
806873,Yael Romero,189.0,178.0,0.0,0.0,,,
836583,Wandy Asigen,0.0,0.0,0.0,0.0,105.5,9.0,51.1
829070,Juan Brima,0.0,0.0,0.0,0.0,101.0,7.0,65.7
821775,Aaron Pinero,70.0,66.0,0.0,0.0,,,
829785,Freilyn Rodriguez,0.0,0.0,0.0,0.0,,,
829071,Warren Calcaño,0.0,0.0,0.0,0.0,103.8,12.0,59.6
805804,George Wolkow,38.0,38.0,0.0,0.0,110.0,7.0,74.5
821085,Jhoan Peguero,68.0,53.0,0.0,0.0,106.3,5.0,66.3
804710,Brennan Orf,0.0,0.0,0.0,0.0,,,
701616,Caleb Lomavita,176.0,176.0,0.0,0.0,107.9,6.0,78.8
820989,Kyle Sinzza,9.0,9.0,0.0,0.0,,,
822294,Eduardo Gonzalez,366.0,128.0,0.0,0.0,108.6,12.0,69.5
699049,Carlos Gutierrez,10.0,10.0,0.0,0.0,,,
837307,William Ferrufino,835.0,356.0,0.0,1189.0,108.9,15.0,68.6
808067,Branny De Oleo,95.0,95.0,0.0,0.0,108.1,7.0,75.8
699073,Thayron Liranzo,91.0,91.0,0.0,0.0,110.6,9.0,73.9
837859,Hector Hernandez,373.0,134.0,0.0,592.0,108.5,21.0,74.2
701333,Colby Shelton,60.0,60.0,0.0,0.0,107.7,14.0,76.8
808289,Julio Zayas,77.0,77.0,0.0,0.0,,,
814431,Jackson Castillo,328.0,328.0,0.0,0.0,,,
822619,Christian Gonzalez,0.0,0.0,0.0,0.0,,,
703563,PJ Morlando,12.0,12.0,0.0,0.0,108.3,11.0,72.4
829863,Juan Rojas,0.0,0.0,0.0,0.0,,,
803385,Jay Harry,172.0,172.0,0.0,0.0,106.7,7.0,78.3
698990,Enmanuel Ramirez,0.0,0.0,0.0,0.0,,,
837951,Luis Jaquez,1067.0,403.0,0.0,1189.0,108.9,14.0,73.1
836610,Ricky Duran,109.0,45.0,0.0,0.0,104.9,6.0,69.0
837991,Frainker Benitez,229.0,80.0,0.0,0.0,105.6,8.0,63.9
837658,Gilbert Ramirez,0.0,0.0,0.0,0.0,,,
807007,Jeremy Rodriguez,0.0,0.0,0.0,0.0,107.9,5.0,73.8
837754,Fabian Ulloa,432.0,107.0,0.0,0.0,108.9,5.0,64.6
694218,Yeison Morrobel,96.0,96.0,0.0,0.0,,,
701548,Ali Camarillo,1314.0,1314.0,0.0,1326.0,107.8,17.0,78.8
800106,Marcos Torres,10.0,10.0,0.0,0.0,108.3,9.0,76.8
821238,Marlon Quintero,236.0,236.0,0.0,0.0,108.9,5.0,78.0
703602,Jalin Flores,89.0,89.0,0.0,0.0,108.1,8.0,75.0
837840,Yhon Guerrero,29.0,10.0,0.0,0.0,105.7,9.0,55.0
825266,Dariel Santana,0.0,0.0,0.0,0.0,,,
829750,Victor Santana,0.0,0.0,0.0,0.0,,,
828667,Ching-Hsien Ko,81.0,81.0,0.0,0.0,108.8,11.0,74.3
803131,Camden Troyer,78.0,68.0,0.0,0.0,,,
828202,Bruin Agbayani,0.0,0.0,0.0,0.0,,,
836589,Elian Rosario,1462.0,649.0,0.0,2714.0,110.0,11.0,68.2
837971,Euris Acosta,69.0,23.0,0.0,0.0,100.5,10.0,57.7
694189,Rickardo Perez,822.0,712.0,0.0,828.0,107.9,10.0,84.0
829056,Carlos Taveras,0.0,0.0,0.0,0.0,,,
829730,Jonierbis Garces,82.0,41.0,0.0,0.0,105.8,9.0,45.6
701831,Carson DeMartini,0.0,0.0,0.0,0.0,107.1,13.0,73.1
839312,Carlos Sandoval,424.0,135.0,0.0,0.0,108.1,8.0,65.9
691002,Yohandy Morales,254.0,254.0,0.0,351.0,110.8,12.0,71.3
809686,Cam Maldonado,468.0,428.0,0.0,784.0,110.4,22.0,72.1
815895,Adriel Radney,0.0,0.0,0.0,0.0,,,
694183,Cristian Hernández,0.0,0.0,0.0,0.0,105.5,12.0,73.8
836618,Ruben Gallego,0.0,0.0,0.0,0.0,,,
822210,Cesar Lopez,20.0,7.0,0.0,0.0,103.4,6.0,63.6
821296,Connor McGinnis,11.0,9.0,0.0,0.0,,,
823759,Eric Genther,84.0,84.0,0.0,0.0,106.7,9.0,70.8
820997,Samuel Gonzalez,0.0,0.0,0.0,0.0,,,
829762,Victor Marquez,0.0,0.0,0.0,0.0,,,
806989,Anthony Baptist,234.0,73.0,0.0,0.0,107.4,7.0,60.8
829039,Dorian Soto,0.0,0.0,0.0,0.0,,,
835644,Omar Munoz,619.0,380.0,0.0,614.0,108.3,12.0,81.1
836277,Luis Bruno,129.0,43.0,0.0,0.0,,,
682796,Eddinson Paulino,17.0,17.0,0.0,0.0,,,
804946,Tyler Howard,79.0,50.0,0.0,0.0,105.3,8.0,71.7
837643,Daniel Pire,959.0,307.0,0.0,1621.0,108.6,9.0,66.2
825750,Ricardo De La Paz,256.0,27.0,0.0,0.0,107.2,5.0,26.9
703190,Johanfran Garcia,281.0,281.0,0.0,304.0,110.9,7.0,76.1
827342,Richard De Los Santos,0.0,0.0,0.0,0.0,,,
808126,Sebastian Cadiz,4.0,3.0,0.0,0.0,,,
805964,Stanley Tucker,737.0,737.0,0.0,449.0,107.8,15.0,75.3
822218,Yanfri Serrano,0.0,0.0,0.0,0.0,,,
835005,Josue Rodriguez,98.0,27.0,0.0,0.0,105.0,5.0,61.0
829920,Elias Perez,0.0,0.0,0.0,0.0,105.6,5.0,55.7
800478,Kleimir Lemos,21.0,21.0,0.0,0.0,,,
821413,Pascual Archila,0.0,0.0,0.0,0.0,,,
838677,Maicoll Rondon,683.0,225.0,0.0,443.0,105.8,9.0,77.9
830979,Georwill Rodriguez,0.0,0.0,0.0,0.0,103.3,9.0,47.7
703766,Dakota Harris,371.0,371.0,0.0,222.0,107.0,9.0,74.3
821637,Deinys Gonzalez,37.0,30.0,0.0,0.0,,,
808121,Daniel Campos,111.0,96.0,0.0,0.0,,,
821169,Jonnhan Sanchez,614.0,350.0,0.0,436.0,108.0,14.0,69.0
829964,Rosnel Alarcon,121.0,71.0,0.0,0.0,,,
821790,Ronald Ramirez,19.0,18.0,0.0,0.0,,,
691561,Jose Meza,47.0,47.0,0.0,0.0,107.9,6.0,78.6
827765,Leonel Vivas,0.0,0.0,0.0,0.0,,,
815734,Dylan Jasso,52.0,52.0,0.0,0.0,,,
821754,Cleudis Valenzuela,113.0,54.0,0.0,0.0,98.1,5.0,72.4
825214,Johnderis Sanchez,0.0,0.0,0.0,0.0,104.0,5.0,50.9
827382,Oscar Borges,219.0,70.0,0.0,0.0,,,
829498,Hendry Arvelo,0.0,0.0,0.0,0.0,,,
829889,Sharlisson De La Rosa,261.0,44.0,0.0,0.0,106.9,5.0,70.4
683884,Rafael Escalante,106.0,101.0,0.0,0.0,,,
821036,Cristofer Lebrón,10.0,10.0,0.0,0.0,107.1,6.0,75.0
804995,Henry Godbout,0.0,0.0,0.0,0.0,106.1,9.0,2.2
837876,Freyerso Vasquez,0.0,0.0,0.0,0.0,,,
800370,Eduardo Guerrero,16.0,16.0,0.0,0.0,105.5,5.0,78.0
821806,Joshua Francis,0.0,0.0,0.0,0.0,,,
806061,Isaiah Drake,27.0,27.0,0.0,0.0,107.0,9.0,77.6
808496,Jaeden Calderon,40.0,40.0,0.0,0.0,107.5,5.0,75.6
702520,Justin Thomas Jr.,63.0,63.0,0.0,0.0,110.0,15.0,63.6
815922,Franklin Rojas,79.0,69.0,0.0,0.0,,,
805744,Athanael Duarte,0.0,0.0,0.0,0.0,,,
800192,Roinny Aguiar,0.0,0.0,0.0,0.0,102.6,7.0,66.5
836619,Adrián Lunar,119.0,35.0,0.0,0.0,104.7,5.0,58.6
837694,Abel Sosa,500.0,174.0,0.0,639.0,107.4,7.0,78.2
702278,Nolan Schubart,369.0,369.0,0.0,235.0,112.0,15.0,59.8
829892,Hector Ramos,19.0,8.0,0.0,0.0,,,
837747,Moises Salazar,23.0,8.0,0.0,0.0,105.5,7.0,65.7
837964,Ruben Revost,6.0,1.0,0.0,0.0,,,
837765,Michalle Mercedes,459.0,179.0,0.0,101.0,107.5,11.0,74.7
829824,Juan Caricipe,0.0,0.0,0.0,0.0,104.0,13.0,69.1
815438,Jesus Freitez,126.0,99.0,0.0,0.0,,,
808818,David Smith,111.0,111.0,0.0,0.0,106.8,6.0,68.5
826523,Yassel Pena,0.0,0.0,0.0,0.0,101.8,7.0,64.5
829886,Elerick Gomez,0.0,0.0,0.0,0.0,105.3,12.0,71.8
699053,Christopher Espinola,0.0,0.0,0.0,0.0,,,
837691,Jhon Gonzalez,327.0,129.0,0.0,0.0,108.1,5.0,78.8
802397,Angel Arredondo,0.0,0.0,0.0,0.0,104.3,9.0,73.9
825488,Feliz Genao,0.0,0.0,0.0,0.0,,,
806867,Abel Lorenzo,0.0,0.0,0.0,0.0,,,
696083,Leonel Espinoza,300.0,300.0,0.0,0.0,106.8,7.0,77.5
821657,Gabriel Rodriguez,0.0,0.0,0.0,0.0,,,
802082,Julio Henriquez,4.0,4.0,0.0,0.0,,,
815584,Alcides Hernandez,20.0,14.0,0.0,0.0,,,
822190,Manny Almonte,190.0,71.0,0.0,98.0,108.6,18.0,71.4
814452,Anthony Martinez,602.0,411.0,0.0,345.0,110.4,9.0,72.3
825646,Juan Sanchez,147.0,147.0,0.0,0.0,109.1,5.0,78.0
829688,Jamesson Val,727.0,187.0,0.0,700.0,107.6,13.0,26.6
821762,Oliver Tejada,14.0,14.0,0.0,0.0,,,
800438,Andrés Nolaya,7.0,7.0,0.0,0.0,104.0,7.0,69.7
837756,Axell Herrera,409.0,160.0,0.0,0.0,105.6,13.0,73.9
837954,Dayron Oramas,808.0,216.0,0.0,101.0,108.6,8.0,71.6
694049,Nomar Fana,13.0,13.0,0.0,0.0,,,
701805,Josh Caron,20.0,20.0,0.0,0.0,108.5,10.0,65.9
830049,Jord David Diaz,105.0,31.0,0.0,0.0,105.0,6.0,58.3
800953,Brady Day,372.0,356.0,0.0,156.0,104.7,12.0,72.4
812470,Joe Redfield,92.0,92.0,0.0,0.0,,,
699027,José Suárez,33.0,33.0,0.0,0.0,,,
837851,Enrique Oropeza,238.0,89.0,0.0,76.0,108.4,13.0,61.2
837977,Wilker Rosales,0.0,0.0,0.0,0.0,,,
700648,Josue Gonzalez,8.0,8.0,0.0,0.0,107.0,8.0,76.0
813400,Jack Winnay,316.0,305.0,0.0,0.0,109.7,13.0,68.4
836256,Lucas Takahashi,0.0,0.0,0.0,0.0,,,
835500,Wanderlin Padilla,0.0,0.0,0.0,0.0,,,
801726,Santiago Gomez,0.0,0.0,0.0,0.0,,,
830465,Maikol Rodriguez,16.0,8.0,0.0,0.0,,,
825495,Jose Manon,130.0,32.0,0.0,0.0,101.7,13.0,60.0
815579,Donte Grant,0.0,0.0,0.0,0.0,97.8,6.0,75.1
829925,Dencer Diaz,0.0,0.0,0.0,0.0,103.3,11.0,79.2
691605,Miguel Briceno,399.0,399.0,0.0,0.0,107.7,5.0,83.5
800160,Alberto Mendez,9.0,9.0,0.0,0.0,,,
827084,Jay McQueen,76.0,38.0,0.0,0.0,,,
808291,Tyler Rodriguez,98.0,98.0,0.0,0.0,105.1,5.0,70.2
832491,Alessandro Rodriguez,23.0,9.0,0.0,0.0,102.2,7.0,69.6
837624,Douglas Veliz,21.0,5.0,0.0,0.0,,,
837985,Henry Manrique,130.0,57.0,0.0,0.0,107.3,5.0,69.8
808165,Mason Bolivar,0.0,0.0,0.0,0.0,,,
695046,Drew Brutcher,809.0,809.0,0.0,496.0,109.5,15.0,76.9
837601,Rubel Arias,0.0,0.0,0.0,0.0,102.7,9.0,67.4
703180,Yendry Rojas,0.0,0.0,0.0,0.0,,,
837707,Starlyn De La Cruz,351.0,45.0,0.0,0.0,109.8,12.0,31.5
801533,Miguel Santos,97.0,66.0,0.0,0.0,106.0,5.0,80.6
696020,Raudelis Martinez,739.0,739.0,0.0,1034.0,107.5,11.0,82.2
824914,Jeferson Abreu,945.0,242.0,0.0,1621.0,109.0,14.0,62.7
821524,Nestor Urbina,180.0,89.0,0.0,0.0,95.0,5.0,75.7
829844,Jefer Lista,112.0,81.0,0.0,0.0,,,
806152,Walker Martin,4.0,4.0,0.0,0.0,107.4,14.0,61.5
807649,Yeycol Soriano,0.0,0.0,0.0,0.0,,,
822273,Jean Paredes,0.0,0.0,0.0,0.0,,,
822208,Jesus Linares,0.0,0.0,0.0,0.0,,,
829897,Jose Martinez,32.0,12.0,0.0,0.0,,,
829829,Luis Sanchez,0.0,0.0,0.0,0.0,98.7,8.0,68.7
800384,Nicandro Aybar,21.0,21.0,0.0,0.0,,,
808220,Raimundo De Los Santos,0.0,0.0,0.0,0.0,105.7,6.0,64.0
834255,Adrian Martinez,0.0,0.0,0.0,0.0,,,
808044,Andres Villafane,22.0,15.0,0.0,0.0,,,
702265,Paxton Kling,11.0,9.0,0.0,0.0,107.2,11.0,74.0
822239,Aaron Guzman,62.0,17.0,0.0,0.0,104.8,12.0,65.3
808113,Anyelo Marquez,0.0,0.0,0.0,0.0,106.9,7.0,78.1
829046,Warel Solano,159.0,127.0,0.0,0.0,106.4,5.0,80.1
683616,Rodolfo Nolasco,13.0,13.0,0.0,0.0,,,
821094,Frankeli Mesta,0.0,0.0,0.0,0.0,,,
692657,Omar Alfonzo,50.0,50.0,0.0,0.0,110.4,12.0,75.1
803152,Jake Reinisch,713.0,228.0,0.0,941.0,110.0,18.0,68.3
842065,Daniel Bastardo,0.0,0.0,0.0,0.0,,,
840230,Jesus Mancera,0.0,0.0,0.0,0.0,,,
833206,Andy Mata,14.0,9.0,0.0,0.0,107.3,5.0,72.8
822238,Sebastian Nadales,230.0,54.0,0.0,0.0,,,
834230,Jostin Ogando,116.0,56.0,0.0,0.0,,,
800179,Nolan Beltran,217.0,217.0,0.0,0.0,106.5,6.0,77.3
822179,Angel Chacon,0.0,0.0,0.0,0.0,102.3,7.0,18.5
830013,Angel Carmona,7.0,1.0,0.0,0.0,105.7,11.0,74.7
820962,Michell Ojeda,0.0,0.0,0.0,0.0,106.0,8.0,72.6
800197,Richard Ramirez,145.0,145.0,0.0,0.0,110.0,7.0,74.3
821274,Deuri Castillo,0.0,0.0,0.0,0.0,101.6,8.0,64.8
703183,Jose De Jesus,4.0,4.0,0.0,0.0,,,
699061,Rayne Doncon,4.0,4.0,0.0,0.0,,,
825334,Ethan Wagner,746.0,325.0,0.0,320.0,110.7,10.0,71.6
830455,Johan Rodriguez,59.0,36.0,0.0,0.0,,,
829865,Diego Munoz,0.0,0.0,0.0,0.0,102.6,6.0,60.4
