year,source,team_id,rank,mlb_rank,player,pos,ht,wt,ba,th,born,place,hilvl,mlb_years,stat_years,draft_info,status,cur_org,cur_lev
2026,BA,20,7,,Bryce Cunningham,P,6-5,230,R,R,2002-12-20,"Headland,AL",A+,,2022-2026,2024-  2-  53-NYA,Minors,,
2026,BA,20,8,,Dillon Lewis,RF-LF,6-3,205,R,R,2003-06-12,"Columbia,MD",AA,,2022-2026,2024- 13- 391-NYA,IL-7,,
2026,BA,20,9,,Thatcher Hurd,P,6-4,230,R,R,2002-12-09,"Berkeley,CA",A,,2022-2026,2024-  3-  89-NYA,IL-7,,
2026,BA,20,10,,Chase Hampton,P,6-2,220,R,R,2001-08-07,"Longview,TX",AA,,2021-2026,2022-  6- 190-NYA,Minors,,
2026,BA,20,11,,Cade Smith,P,6-1,190,L,R,2002-04-09,"Germantown,TN",AA,,2021-2026,2023-  6- 192-NYA,Minors,,
2026,BA,20,12,,Mac Heuer,P,6-5,265,R,R,2004-07-07,"Alpharetta,GA",A,,2024-2026,2025-  8- 254-NYA,IL-7,,
2026,BA,20,13,,Brendan Jones,CF-LF,5-10,180,L,L,2002-04-24,"Nashville,TN",AA,,2022-2026,2024- 12- 361-NYA,Minors,,
2026,BA,20,14,,Brock Selvidge,P,6-3,205,R,L,2002-08-28,"Carrolton,TX",AA,,2021-2025,2021-  3-  92-NYA,IL-7,,
2026,BA,20,15,,Kyle Carr,UT,6-1,175,L,L,2002-05-06,"La Jolla,CA",AAA,,2022-2026,2023-  3-  97-NYA,IL-7,,
2026,BA,20,16,,Kaeden Kent,IF,6-2,200,L,R,2003-08-29,"Austin,TX",A+,,2023-2026,2025-  3- 103-NYA,Minors,,
2026,BA,20,17,,Pico Kohn,P,6-4,200,L,L,2002-10-02,"Birmingham,AL",A+,,2022-2026,2025-  4- 134-NYA,Minors,,
2026,BA,20,18,,Cade Winquest,P,6-2,205,R,R,2000-04-30,"Fort Worth,TX",AAA,,2019-2026,2022-  8- 247-SLN,Minors,,
2026,BA,20,19,,Jack Cebert,P,6-3,209,R,R,2002-04-01,"Ocala,FL",AA,,2022-2026,2025- 15- 464-NYA,IL-7,,
2026,BA,20,20,,Harrison Cohen,P,6-0,211,R,R,1999-05-28,"New Hyde Park,NY",AAA,,2018-2026,2022-  UDFA  -NYA,Minors,,
2026,BA,20,21,,Henry Lalane,P,6-7,211,L,L,2004-05-18,"Bronx,NY",A+,,2021-2026,,Minors,,
2026,BA,20,22,,Stiven Marinez,SS,5-10,175,L,R,2007-08-20,"Santo Domingo,DR",Rk,,2025-2026,,Minors,,
2026,BA,20,23,,Francisco Vilorio,CF,6-4,212,R,R,2006-10-31,"Hato Mayor Del Rey,DR",Rk,,2024-2026,2024-  UDFA  -NYA,Minors,,
2026,BA,20,24,,Xavier Rivas,P,6-4,235,L,L,2002-07-11,"Hobart,IN",AA,,2021-2026,2024- 16- 481-NYA,Minors,,
2026,BA,20,25,,Jace Avina,LF-RF,5-11,180,R,R,2003-06-06,"Reno,NV",AA,,2022-2026,2021- 14- 417-MIL,Minors,,
2026,BA,20,26,,Dylan Jasso,1B-3B,6-1,208,R,R,2002-11-30,"Parral Chihuahua,MX",AA,,2023-2026,2023-  UDFA  -NYA,Minors,,
2026,BA,20,27,,Brando Mayea,OF,5-11,175,R,R,2005-09-12,"Havana,CU",A,,2023-2026,2023-  UDFA  -NYA,Minors,,
2026,BA,20,28,,Allen Facundo,P,6-0,171,L,L,2002-09-03,"Estado Vargas,VZ",A+,,2021-2026,,Minors,,
2026,BA,20,29,,Jose M. Rodriguez,P,5-11,160,R,R,2004-01-06,"La Victoria,DR",A+,,2023-2026,2023-  UDFA  -NYA,Minors,,
2026,BA,20,30,,Carson Coleman,P,6-2,190,R,R,1998-04-07,"Lexington,KY",AAA,,2018-2026,2019- 33- 998-TBA,Minors,,
2026,PIPE,20,1,32,George Lombard,SS-2B,6-2,190,R,R,2005-06-02,"Miami,FL",MLB,2026-2026,2023-2026,2023-  1-  26-NYA,Active,,
2026,PIPE,20,2,79,Carlos Lagrange,P,6-7,248,R,R,2003-05-25,"Bayaguana,DR",AAA,,2022-2026,2022-  UDFA  -NYA,IL-7,,
2026,PIPE,20,3,82,Elmer Rodriguez-Cruz,P,6-3,160,L,R,2003-08-18,"Trujillo Alto,PR",MLB,2026-2026,2022-2026,2021-  4- 105-BOS,Minors,,
2026,PIPE,20,4,94,Dax Kilby,SS,6-2,190,L,R,2006-11-17,"Newnan,GA",A,,2025-2026,2025-  1-  39-NYA,Minors,,
2026,PIPE,20,5,,Ben Hess,P,6-5,255,R,R,2002-09-03,"Moline,IL",AA,,2022-2026,2024-  1-  26-NYA,Minors,,
2026,PIPE,20,6,,Spencer Jones,CF,6-7,240,L,L,2001-05-14,"Encinitas,CA",MLB,2026-2026,2020-2026,2022-  1-  25-NYA,Active,,
2026,PIPE,20,7,,Bryce Cunningham,P,6-5,230,R,R,2002-12-20,"Headland,AL",A+,,2022-2026,2024-  2-  53-NYA,Minors,,
2026,PIPE,20,8,,Chase Hampton,P,6-2,220,R,R,2001-08-07,"Longview,TX",AA,,2021-2026,2022-  6- 190-NYA,Minors,,
2026,PIPE,20,9,,Thatcher Hurd,P,6-4,230,R,R,2002-12-09,"Berkeley,CA",A,,2022-2026,2024-  3-  89-NYA,IL-7,,
2026,PIPE,20,10,,Pico Kohn,P,6-4,200,L,L,2002-10-02,"Birmingham,AL",A+,,2022-2026,2025-  4- 134-NYA,Minors,,
2026,PIPE,20,11,,Kyle Carr,UT,6-1,175,L,L,2002-05-06,"La Jolla,CA",AAA,,2022-2026,2023-  3-  97-NYA,IL-7,,
2026,PIPE,20,12,,Core Jackson,IF,6-2,190,L,R,2003-10-11,"Sarnia,ON",A+,,2022-2026,2025-  5- 164-NYA,Minors,,
2026,PIPE,20,13,,Kaeden Kent,IF,6-2,200,L,R,2003-08-29,"Austin,TX",A+,,2023-2026,2025-  3- 103-NYA,Minors,,
2026,PIPE,20,14,,Henry Lalane,P,6-7,211,L,L,2004-05-18,"Bronx,NY",A+,,2021-2026,,Minors,,
2026,PIPE,20,15,,Brock Selvidge,P,6-3,205,R,L,2002-08-28,"Carrolton,TX",AA,,2021-2025,2021-  3-  92-NYA,IL-7,,
2026,PIPE,20,16,,Cade Smith,P,6-1,190,L,R,2002-04-09,"Germantown,TN",AA,,2021-2026,2023-  6- 192-NYA,Minors,,
2026,PIPE,20,17,,Cade Winquest,P,6-2,205,R,R,2000-04-30,"Fort Worth,TX",AAA,,2019-2026,2022-  8- 247-SLN,Minors,,
2026,PIPE,20,18,,Wilson Rodriguez,RF-LF,6-1,186,L,L,2004-09-10,"San Juan,PR",A+,,2023-2026,2023- 17- 522-NYA,IL-7,,
2026,PIPE,20,19,,Stiven Marinez,SS,5-10,175,L,R,2007-08-20,"Santo Domingo,DR",Rk,,2025-2026,,Minors,,
2026,PIPE,20,20,,Jace Avina,LF-RF,5-11,180,R,R,2003-06-06,"Reno,NV",AA,,2022-2026,2021- 14- 417-MIL,Minors,,
2026,PIPE,20,21,,Rory Fox,IF-P,6-3,200,L,R,2004-02-03,"Milwaukee,WI",AA,,2023-2026,2025-  6- 194-NYA,Minors,,
2026,PIPE,20,22,,Brendan Beck,P,6-2,218,R,R,1998-10-06,"La Jolla,CA",MLB,2026-2026,2018-2026,2021-  2-  55-NYA,Minors,,
2026,PIPE,20,23,,Xavier Rivas,P,6-4,235,L,L,2002-07-11,"Hobart,IN",AA,,2021-2026,2024- 16- 481-NYA,Minors,,
2026,PIPE,20,24,,Mac Heuer,P,6-5,265,R,R,2004-07-07,"Alpharetta,GA",A,,2024-2026,2025-  8- 254-NYA,IL-7,,
2026,PIPE,20,25,,Jack Cebert,P,6-3,209,R,R,2002-04-01,"Ocala,FL",AA,,2022-2026,2025- 15- 464-NYA,IL-7,,
2026,PIPE,20,26,,Allen Facundo,P,6-0,171,L,L,2002-09-03,"Estado Vargas,VZ",A+,,2021-2026,,Minors,,
2026,PIPE,20,27,,Harrison Cohen,P,6-0,211,R,R,1999-05-28,"New Hyde Park,NY",AAA,,2018-2026,2022-  UDFA  -NYA,Minors,,
2026,PIPE,20,28,,Eric Reyzelman,P,6-2,188,R,R,2001-06-27,"San Ramon,CA",AAA,,2020-2026,2022-  5- 160-NYA,Minors,,
2026,PIPE,20,29,,Mani Cedeno,SS,5-10,180,R,R,2008-08-14,"San Pedro De Macoris,DR",Rk,,2025-2026,,Minors,,
2026,PIPE,20,30,,Tony Rossi,P,6-3,230,R,R,1999-07-07,"Orlando,FL",AA,,2019-2026,,Minors,,
2026,BA,22,1,14,Aidan Miller,SS,6-1,205,R,R,2004-06-09,"Dunedin,FL",AAA,,2023-2025,2023-  1-  27-PHI,IL-7,,
2026,BA,22,2,32,Andrew Painter,P,6-7,215,R,R,2003-04-10,"Pompano Beach,FL",MLB,2026-2026,2021-2026,2021-  1-  13-PHI,Active,,
2026,BA,22,3,75,Justin Crawford,CF,6-2,188,L,R,2004-01-13,"Phoenix,AZ",MLB,2026-2026,2022-2026,2022-  1-  17-PHI,Active,,
2026,BA,22,4,,Aroon Escobar,2B,5-10,180,R,R,2005-01-01,"Caracas,VZ",AA,,2022-2026,2022-  UDFA  -PHI,Minors,,
2026,BA,22,5,,Gage Wood,P,6-0,205,R,R,2003-12-15,"Newport,AR",AA,,2023-2026,2025-  1-  26-PHI,Restr,,
2026,BA,22,6,,Dante Nori,CF,5-9,190,L,L,2004-10-07,"Toronto,ON",AA,,2024-2026,2024-  1-  27-PHI,IL-7,,
2026,BA,22,7,,Gabriel Rincones,RF-LF,6-3,225,L,R,2001-03-03,"Boynton Beach,FL",MLB,2026-2026,2020-2026,2022-  3-  93-PHI,Minors,,
2026,BA,22,8,,Matthew Fisher,P,6-3,200,R,R,2006-03-14,"Newburgh,IN",A,,2026-2026,2025-  7- 221-PHI,Minors,,
2026,BA,22,9,,Moises Chace,P,6-1,213,R,R,2003-06-09,"La Guaira,VZ",AA,,2021-2025,2019-  UDFA  -BAL,Minors,,
2026,BA,22,10,,Cade Obermueller,P,6-0,170,L,L,2003-07-28,"Iowa City,IA",A+,,2023-2026,2025-  2-  63-PHI,Minors,,
2026,BA,22,11,,Cody Bowker,P,6-1,212,R,R,2003-12-18,"Milford,MA",A+,,2023-2026,2025-  3- 100-PHI,Minors,,
2026,BA,22,12,,Sean Youngerman,P,6-3,230,R,R,2004-07-09,"Tarzana,CA",A,,2023-2026,2025-  4- 131-PHI,Minors,,
2026,BA,22,13,,Ramon Marquez,P,6-2,182,R,R,2005-09-19,"Phoenix,AZ",A+,,2025-2026,2025-  UDFA  -PHI,Minors,,
2026,BA,22,14,,Carson DeMartini,3B-SS,6-0,197,L,R,2002-12-27,"Virginia Beach,VA",AA,,2022-2026,2024-  4- 130-PHI,Minors,,
2026,BA,22,15,,Griffin Burkholder,RF,6-1,195,R,R,2005-08-30,"Leesburg,VA",A+,,2024-2026,2024-  2-  63-PHI,Minors,,
2026,BA,22,16,,Alirio Ferrebus,C,6-2,174,R,R,2005-09-12,"Maracaibo,VZ",A+,,2023-2026,2023-  UDFA  -PHI,IL-7,,
2026,BA,22,17,,Seth Johnson,P,6-1,205,R,R,1998-09-19,"Concord,NC",MLB,2024-2026,2017-2026,2019-  1-  40-TBA,Active,,
2026,BA,22,18,,Alex McFarlane,P,6-3,215,R,R,2001-06-09,"St. Thomas,VG",MLB,2026-2026,2020-2026,2022-  4- 122-PHI,Minors,,
2026,BA,22,19,,Gabe Craig,P,6-5,209,R,R,2001-07-03,"Louisville,CO",A+,,2020-2026,2025-  5- 161-PHI,Minors,,
2026,BA,22,20,,Devin Saltiban,SS,5-9,180,R,R,2005-02-14,"Hilo,HI",A+,,2023-2026,2023-  3-  98-PHI,Minors,,
2026,BA,22,21,,Zach McCambley,P,6-2,225,L,R,1999-05-04,"Netcong,NJ",MLB,2026-2026,2018-2026,2020-  3-  75-MIA,Active,,
2026,BA,22,22,,Jean Cabrera,P,6-0,145,R,R,2001-10-20,"Maracay,VZ",AAA,,2021-2026,2019-  UDFA  -PHI,Minors,,
2026,BA,22,23,,Anderson Araujo,C,5-11,177,R,R,2008-04-08,"Barquisimeto,VZ",Rk,,2025-2026,2025-  UDFA  -PHI,Minors,,
2026,BA,22,24,,Romeli Espinosa,SS,6-4,169,R,R,2008-06-05,"Tamayo,DR",A,,2025-2026,2025-  UDFA  -PHI,Minors,,
2026,BA,22,25,,Keaton Anthony,1B,6-2,211,R,R,2001-06-24,"Fort Wayne,IN",AAA,,2021-2026,2023-  UDFA  -PHI,Minors,,
2026,BA,22,26,,Saul Teran,P,6-1,165,R,R,2002-03-20,"Caracas,VZ",AA,,2022-2026,,Minors,,
2026,BA,22,27,,Yoniel Curet,P,6-2,250,R,R,2002-11-03,"San Pedro De Macoris,DR",AAA,,2021-2026,2019-  UDFA  -TBA,Minors,,
2026,BA,22,28,,Casey Steward,P,6-5,260,R,R,2001-08-02,"Wichita,KS",A+,,2021-2025,2023- 19- 583-PHI,IL-7,,
2026,BA,22,29,,James Tallon,P,6-5,195,L,L,2003-09-29,"Washington,DC",A,,2023-2026,2025-  6- 191-PHI,-,,
2026,BA,22,30,,Bryan Rincon,SS,5-11,185,B,R,2004-02-08,"New York,NY",AA,,2022-2026,2022- 14- 422-PHI,Minors,,
2026,PIPE,22,1,23,Aidan Miller,SS,6-1,205,R,R,2004-06-09,"Dunedin,FL",AAA,,2023-2025,2023-  1-  27-PHI,IL-7,,
2026,PIPE,22,2,28,Andrew Painter,P,6-7,215,R,R,2003-04-10,"Pompano Beach,FL",MLB,2026-2026,2021-2026,2021-  1-  13-PHI,Active,,
2026,PIPE,22,3,53,Justin Crawford,CF,6-2,188,L,R,2004-01-13,"Phoenix,AZ",MLB,2026-2026,2022-2026,2022-  1-  17-PHI,Active,,
2026,PIPE,22,4,,Gage Wood,P,6-0,205,R,R,2003-12-15,"Newport,AR",AA,,2023-2026,2025-  1-  26-PHI,Restr,,
2026,PIPE,22,5,,Francisco Renteria,OF,6-3,216,R,R,2009-01-09,"Maracaibo,VZ",Rk,,2026-2026,,Minors,,
2026,PIPE,22,6,,Aroon Escobar,2B,5-10,180,R,R,2005-01-01,"Caracas,VZ",AA,,2022-2026,2022-  UDFA  -PHI,Minors,,
2026,PIPE,22,7,,Dante Nori,CF,5-9,190,L,L,2004-10-07,"Toronto,ON",AA,,2024-2026,2024-  1-  27-PHI,IL-7,,
2026,PIPE,22,8,,Gabriel Rincones,RF-LF,6-3,225,L,R,2001-03-03,"Boynton Beach,FL",MLB,2026-2026,2020-2026,2022-  3-  93-PHI,Minors,,
2026,PIPE,22,9,,Cade Obermueller,P,6-0,170,L,L,2003-07-28,"Iowa City,IA",A+,,2023-2026,2025-  2-  63-PHI,Minors,,
2026,PIPE,22,10,,Moises Chace,P,6-1,213,R,R,2003-06-09,"La Guaira,VZ",AA,,2021-2025,2019-  UDFA  -BAL,Minors,,
2026,PIPE,22,11,,Ramon Marquez,P,6-2,182,R,R,2005-09-19,"Phoenix,AZ",A+,,2025-2026,2025-  UDFA  -PHI,Minors,,
2026,PIPE,22,12,,Matthew Fisher,P,6-3,200,R,R,2006-03-14,"Newburgh,IN",A,,2026-2026,2025-  7- 221-PHI,Minors,,
2026,PIPE,22,13,,Griffin Burkholder,RF,6-1,195,R,R,2005-08-30,"Leesburg,VA",A+,,2024-2026,2024-  2-  63-PHI,Minors,,
2026,PIPE,22,14,,Wen-Hui Pan,P,6-3,220,R,R,2002-09-19,"Hualien,TW",AA,,2023-2026,2023-  UDFA  -PHI,Restr,,
2026,PIPE,22,15,,Jean Cabrera,P,6-0,145,R,R,2001-10-20,"Maracay,VZ",AAA,,2021-2026,2019-  UDFA  -PHI,Minors,,
2026,PIPE,22,16,,Cody Bowker,P,6-1,212,R,R,2003-12-18,"Milford,MA",A+,,2023-2026,2025-  3- 100-PHI,Minors,,
2026,PIPE,22,17,,Sean Youngerman,P,6-3,230,R,R,2004-07-09,"Tarzana,CA",A,,2023-2026,2025-  4- 131-PHI,Minors,,
2026,PIPE,22,18,,Carson DeMartini,3B-SS,6-0,197,L,R,2002-12-27,"Virginia Beach,VA",AA,,2022-2026,2024-  4- 130-PHI,Minors,,
2026,PIPE,22,19,,Alex McFarlane,P,6-3,215,R,R,2001-06-09,"St. Thomas,VG",MLB,2026-2026,2020-2026,2022-  4- 122-PHI,Minors,,
2026,PIPE,22,20,,James Tallon,P,6-5,195,L,L,2003-09-29,"Washington,DC",A,,2023-2026,2025-  6- 191-PHI,-,,
2026,PIPE,22,21,,Devin Saltiban,SS,5-9,180,R,R,2005-02-14,"Hilo,HI",A+,,2023-2026,2023-  3-  98-PHI,Minors,,
2026,PIPE,22,22,,Alirio Ferrebus,C,6-2,174,R,R,2005-09-12,"Maracaibo,VZ",A+,,2023-2026,2023-  UDFA  -PHI,IL-7,,
2026,PIPE,22,23,,Juan Parra,P,6-2,179,L,L,2008-03-12,"Acarigua,VZ",Rk,,2025-2025,,Free Agt,,
2026,PIPE,22,24,,Gabe Craig,P,6-5,209,R,R,2001-07-03,"Louisville,CO",A+,,2020-2026,2025-  5- 161-PHI,Minors,,
2026,PIPE,22,25,,Romeli Espinosa,SS,6-4,169,R,R,2008-06-05,"Tamayo,DR",A,,2025-2026,2025-  UDFA  -PHI,Minors,,
2026,PIPE,22,26,,Matthew Ferrara,SS,6-0,183,R,R,2007-06-04,"Sewell,NJ",A,,2025-2026,2025-  9- 281-PHI,Minors,,
2026,PIPE,22,27,,Mavis Graves,P,6-6,205,L,L,2003-11-20,"Greenville,SC",AA,,2023-2026,2022-  6- 182-PHI,Minors,,
2026,PIPE,22,28,,Kehden Hettiger,C-1B,6-1,205,L,R,2004-05-25,"Los Angeles,CA",AA,,2023-2026,2023- 11- 343-PHI,Minors,,
2026,PIPE,22,29,,Bryan Rincon,SS,5-11,185,B,R,2004-02-08,"New York,NY",AA,,2022-2026,2022- 14- 422-PHI,Minors,,
2026,PIPE,22,30,,Keaton Anthony,1B,6-2,211,R,R,2001-06-24,"Fort Wayne,IN",AAA,,2021-2026,2023-  UDFA  -PHI,Minors,,
2026,BA,23,1,1,Konnor Griffin,OF,6-4,225,R,R,2006-04-24,"Jackson,MS",MLB,2026-2026,2025-2026,2024-  1-   9-PIT,IL-60,,
2026,BA,23,2,15,Bubba Chandler,P,6-3,218,B,R,2002-09-14,"Lawrenceville,GA",MLB,2025-2026,2021-2026,2021-  3-  72-PIT,Active,,
2026,BA,23,3,28,Edward Florentino,1B-CF,6-4,200,L,R,2006-11-11,"Los Alcarrizos,DR",A+,,2024-2026,2024-  UDFA  -PIT,Minors,,
2026,BA,23,4,38,Seth Hernandez,P,6-4,190,R,R,2006-06-28,"Pomona,CA",A+,,2026-2026,2025-  1-   6-PIT,IL-7,,
2026,BA,23,5,,Jhostynxon Garcia,CF-RF,6-0,163,R,R,2002-12-11,"San Fernando de Apure,VZ",MLB,2025-2026,2021-2026,2019-  UDFA  -BOS,Active,,
2026,BA,23,6,,Rafael Flores,C-1B,6-4,232,R,R,2000-11-07,"Anaheim,CA",MLB,2025-2026,2022-2026,2022-  UDFA  -NYA,Active,,
2026,BA,23,7,,Termarr Johnson,2B-SS,5-8,190,L,R,2004-06-11,"Atlanta,GA",AAA,,2022-2026,2022-  1-   4-PIT,Minors,,
2026,BA,23,8,,Antwone Kelly,P,5-10,183,R,R,2003-09-01,"Oranjestad,AA",MLB,2026-2026,2021-2026,2021-  UDFA  -PIT,Minors,,
2026,BA,23,9,,Hunter Barco,P,6-4,235,L,L,2000-12-15,"Jacksonville,FL",MLB,2025-2026,2020-2026,2022-  2-  44-PIT,Minors,,
2026,BA,23,10,,Wilber Dotel,P,6-3,178,R,R,2002-09-25,"Santo Domingo,DR",MLB,2026-2026,2021-2026,2020-  UDFA  -PIT,Minors,,
2026,BA,23,11,,Esmerlyn Valdez,1B-RF,6-2,181,R,R,2004-01-27,"San Juan de la Maguana,DR",MLB,2026-2026,2021-2026,2021-  UDFA  -PIT,Active,,
2026,BA,23,12,,Wyatt Sanford,SS,6-1,175,L,R,2005-11-24,"Frisco,TX",A+,,2025-2026,2024-  2-  47-PIT,Minors,,
2026,BA,23,13,,Omar Alfonzo,C-1B,6-1,235,L,R,2003-08-03,"Minneapolis,MN",AA,,2021-2026,2019-  UDFA  -PIT,Minors,,
2026,BA,23,14,,Sammy Stafura,SS,6-0,188,R,R,2004-11-15,"Cortlandt,NY",A+,,2023-2026,2023-  2-  43-CIN,Minors,,
2026,BA,23,15,,Khristian Curtis,P,6-5,210,R,R,2002-05-09,"Beaumont,TX",MLB,2026-2026,2022-2026,2023- 12- 347-PIT,IL-7,,
2026,BA,23,16,,Reinold Navarro,P,6-0,178,L,L,2006-10-21,"Santo Domingo,DR",A,,2024-2026,2024-  UDFA  -PIT,Minors,,
2026,BA,23,17,,Darell Morel,SS,6-4,180,L,R,2007-09-15,"Santo Domingo,DR",A,,2025-2026,2025-  UDFA  -PIT,Minors,,
2026,BA,23,18,,Tom Harrington,P,6-2,185,R,R,2001-07-12,"Sanford,NC",MLB,2025-2025,2021-2026,2022-  1-  36-PIT,Minors,,
2026,BA,23,19,,Nick Yorke,2B-LF,6-0,210,R,R,2002-04-02,"Newport Beach,CA",MLB,2024-2026,2021-2026,2020-  1-  17-BOS,IL-7,,
2026,BA,23,20,,Axiel Plaz,C,5-11,165,R,R,2005-08-12,"San Felix,VZ",A+,,2022-2026,2022-  UDFA  -PIT,Minors,,
2026,BA,23,21,,Duce Gourson,2B-3B,6-0,200,L,R,2002-09-20,"San Diego,CA",AAA,,2022-2026,2024-  9- 264-PIT,Minors,,
2026,BA,23,22,,Jesus Travieso,P,5-11,140,R,R,2007-03-22,"Higuerote,VZ",A,,2024-2026,2024-  UDFA  -BOS,IL-7,,
2026,BA,23,23,,Levi Sterling,P,6-5,202,R,R,2006-09-02,"Los Angeles,CA",A,,2025-2026,2024-  1-  37-PIT,Minors,,
2026,BA,23,24,,Jeter Martinez,P,6-4,180,R,R,2006-02-06,"Durango,MX",A,,2023-2026,2023-  UDFA  -SEA,IL-7,,
2026,BA,23,25,,Zander Mueth,P,6-6,205,R,R,2005-06-22,"Belleville,IL",A,,2024-2026,2023-  2-  67-PIT,Minors,,
2026,BA,23,26,,Easton Carmichael,C,6-1,200,R,R,2003-11-03,"Tulsa,OK",AA,,2023-2026,2025-  3-  82-PIT,Minors,,
2026,BA,23,27,,Murf Gray,IF,6-4,230,R,R,2003-12-30,"Madera,CA",AA,,2024-2026,2025-  2-  73-PIT,Minors,,
2026,BA,23,28,,Jack Brannigan,SS-3B,6-0,210,R,R,2001-03-11,"Chicago,IL",MLB,2026-2026,2020-2026,2022-  3-  83-PIT,Minors,,
2026,BA,23,29,,Tony Blanco,1B,6-7,243,R,R,2005-05-14,"Boston,MA",A+,,2022-2026,2022-  UDFA  -PIT,Minors,,
2026,BA,23,30,,Johan De Los Santos,P,5-11,165,L,R,2008-07-24,"Santo Domingo,DR",A,,2025-2026,2025-  UDFA  -PIT,Minors,,
2026,PIPE,23,1,1,Konnor Griffin,OF,6-4,225,R,R,2006-04-24,"Jackson,MS",MLB,2026-2026,2025-2026,2024-  1-   9-PIT,IL-60,,
2026,PIPE,23,2,11,Bubba Chandler,P,6-3,218,B,R,2002-09-14,"Lawrenceville,GA",MLB,2025-2026,2021-2026,2021-  3-  72-PIT,Active,,
2026,PIPE,23,3,29,Seth Hernandez,P,6-4,190,R,R,2006-06-28,"Pomona,CA",A+,,2026-2026,2025-  1-   6-PIT,IL-7,,
2026,PIPE,23,4,50,Edward Florentino,1B-CF,6-4,200,L,R,2006-11-11,"Los Alcarrizos,DR",A+,,2024-2026,2024-  UDFA  -PIT,Minors,,
2026,PIPE,23,5,96,Hunter Barco,P,6-4,235,L,L,2000-12-15,"Jacksonville,FL",MLB,2025-2026,2020-2026,2022-  2-  44-PIT,Minors,,
2026,PIPE,23,6,,Jhostynxon Garcia,CF-RF,6-0,163,R,R,2002-12-11,"San Fernando de Apure,VZ",MLB,2025-2026,2021-2026,2019-  UDFA  -BOS,Active,,
2026,PIPE,23,7,,Termarr Johnson,2B-SS,5-8,190,L,R,2004-06-11,"Atlanta,GA",AAA,,2022-2026,2022-  1-   4-PIT,Minors,,
2026,PIPE,23,8,,Wyatt Sanford,SS,6-1,175,L,R,2005-11-24,"Frisco,TX",A+,,2025-2026,2024-  2-  47-PIT,Minors,,
2026,PIPE,23,9,,Antwone Kelly,P,5-10,183,R,R,2003-09-01,"Oranjestad,AA",MLB,2026-2026,2021-2026,2021-  UDFA  -PIT,Minors,,
2026,PIPE,23,10,,Rafael Flores,C-1B,6-4,232,R,R,2000-11-07,"Anaheim,CA",MLB,2025-2026,2022-2026,2022-  UDFA  -NYA,Active,,
2026,PIPE,23,11,,Esmerlyn Valdez,1B-RF,6-2,181,R,R,2004-01-27,"San Juan de la Maguana,DR",MLB,2026-2026,2021-2026,2021-  UDFA  -PIT,Active,,
2026,PIPE,23,12,,Sammy Stafura,SS,6-0,188,R,R,2004-11-15,"Cortlandt,NY",A+,,2023-2026,2023-  2-  43-CIN,Minors,,
2026,PIPE,23,13,,Wilber Dotel,P,6-3,178,R,R,2002-09-25,"Santo Domingo,DR",MLB,2026-2026,2021-2026,2020-  UDFA  -PIT,Minors,,
2026,PIPE,23,14,,Tom Harrington,P,6-2,185,R,R,2001-07-12,"Sanford,NC",MLB,2025-2025,2021-2026,2022-  1-  36-PIT,Minors,,
2026,PIPE,23,15,,Nick Yorke,2B-LF,6-0,210,R,R,2002-04-02,"Newport Beach,CA",MLB,2024-2026,2021-2026,2020-  1-  17-BOS,IL-7,,
2026,PIPE,23,16,,Levi Sterling,P,6-5,202,R,R,2006-09-02,"Los Angeles,CA",A,,2025-2026,2024-  1-  37-PIT,Minors,,
2026,PIPE,23,17,,Omar Alfonzo,C-1B,6-1,235,L,R,2003-08-03,"Minneapolis,MN",AA,,2021-2026,2019-  UDFA  -PIT,Minors,,
2026,PIPE,23,18,,Darell Morel,SS,6-4,180,L,R,2007-09-15,"Santo Domingo,DR",A,,2025-2026,2025-  UDFA  -PIT,Minors,,
2026,PIPE,23,19,,Easton Carmichael,C,6-1,200,R,R,2003-11-03,"Tulsa,OK",AA,,2023-2026,2025-  3-  82-PIT,Minors,,
2026,PIPE,23,20,,Murf Gray,IF,6-4,230,R,R,2003-12-30,"Madera,CA",AA,,2024-2026,2025-  2-  73-PIT,Minors,,
2026,PIPE,23,21,,Yordany De Los Santos,SS-3B,6-2,170,R,R,2005-02-17,"Guerra,DR",A+,,2022-2026,2022-  UDFA  -PIT,Minors,,
2026,PIPE,23,22,,Axiel Plaz,C,5-11,165,R,R,2005-08-12,"San Felix,VZ",A+,,2022-2026,2022-  UDFA  -PIT,Minors,,
2026,PIPE,23,23,,Edgleen Perez,C,5-10,155,R,R,2006-05-25,"Valencia,VZ",A,,2023-2026,,IL-7,,
2026,PIPE,23,24,,Khristian Curtis,P,6-5,210,R,R,2002-05-09,"Beaumont,TX",MLB,2026-2026,2022-2026,2023- 12- 347-PIT,IL-7,,
2026,PIPE,23,25,,Jack Brannigan,SS-3B,6-0,210,R,R,2001-03-11,"Chicago,IL",MLB,2026-2026,2020-2026,2022-  3-  83-PIT,Minors,,
2026,PIPE,23,26,,Zander Mueth,P,6-6,205,R,R,2005-06-22,"Belleville,IL",A,,2024-2026,2023-  2-  67-PIT,Minors,,
2026,PIPE,23,27,,Reinold Navarro,P,6-0,178,L,L,2006-10-21,"Santo Domingo,DR",A,,2024-2026,2024-  UDFA  -PIT,Minors,,
2026,PIPE,23,28,,Jeter Martinez,P,6-4,180,R,R,2006-02-06,"Durango,MX",A,,2023-2026,2023-  UDFA  -SEA,IL-7,,
