key_mlbam,key_fangraphs
647239,
566312,
472853,
681616,
483896,
685879,
566176,
493059,
571900,
809382,
687091,
120577,1010347
475842,
114725,1004641
482620,
607116,
519261,
643431,
449594,
815253,
814950,
831749,
814843,
801574,
455468,
466339,4036
684447,
680613,
613596,
459708,
118286,1008108
572127,
822318,
113601,1003537
831031,
432938,
445138,
543257,5254
470690,
694327,
120793,1010560
816865,
666250,
838415,
477494,
438100,
116765,1006625
691809,
642063,
670539,
670583,
467979,
113028,185
800403,
440773,
666973,
685047,
501306,
643355,15293
449784,
116815,1006674
643523,
820596,
646142,
468527,
557371,
566322,
431072,
447794,
681064,
465176,
813866,
838624,
524188,
457780,
545514,
702283,
561601,
563945,
569686,
117935,1007770
124234,1541
670293,
469313,
691304,
517382,
110723,1000703
698949,
458643,3726
132260,161
643352,
672408,
573097,
452711,
501775,
569985,
458912,
691527,
110424,1000405
525717,
117074,1006924
500152,
118359,784
502476,
658270,
543052,
622413,
442240,
828318,
115802,1005684
702533,
459461,
499534,
476750,
650553,
686987,
596057,13475
566431,
453311,5705
822141,
830503,
828600,
815726,
477551,
123323,1013046
817237,
123711,1013416
565338,
687948,
676969,23592
121968,1011715
563365,
688425,
837086,
562706,
117136,1006987
698996,
663485,21461
676463,
445698,
119455,1009261
592803,
440584,
475419,
464991,
800465,
530899,
459011,
442375,
110167,1000162
817883,
836179,
559681,
545147,
437499,
838438,
457043,
458833,
699720,
806072,
572329,
684247,
666303,
492896,
595208,
559513,
440798,
451333,
815833,
607309,12675
803395,
822950,
809464,
567459,
463798,
521888,
117438,1007282
555780,
448759,
458121,
668664,
642226,16452
819585,
683246,
115301,1005196
472686,
503371,
110688,1000669
688130,
820000,
569120,
532955,
560068,
672561,
461896,
683084,
642352,
499539,
641721,
558497,
656114,
607179,13190
464568,
117809,1007649
607318,
424947,1599
563332,
530879,
571736,
556609,
435998,
475245,
116566,1006432
592774,10838
121419,1011165
112316,182
446537,
458431,
808620,
471328,
818606,
439726,
694450,
672845,
803578,
800774,
819114,
592770,
835743,
518899,
830092,
564536,
502602,
820865,
123349,1013071
122136,1011877
113048,1002983
150219,737
682994,
687248,
572759,
803006,
504184,
469585,
686971,
670149,
440369,
662974,
436989,
528841,
530347,
682450,
516806,
690542,
607959,
441115,
123894,1013585
115021,1004923
664104,
456717,
830630,
680652,
818890,
701536,
622485,
628131,
443050,
454316,
112844,1002785
808418,
832287,
702922,
547530,
110319,1000304
690108,
502352,
694220,
517369,5485
811730,
821727,
445660,
450049,
451614,
802528,
595270,
545052,
574630,
691706,
606217,
455051,
801802,
116432,1006301
556569,
703864,
809098,
807746,
650500,
442290,
506867,
823497,
118574,1008395
688585,
452864,
558869,
622037,
681782,
818953,
464656,
115926,1005805
592131,
703449,
112336,1002302
808224,
688245,
438456,
686643,
656811,16442
547007,14165
690699,
703685,
501677,
569035,
452855,
819116,
467414,
803351,
833425,
673663,
558705,
499836,
572874,
700986,
829330,
824045,
505835,
681172,
468215,
451426,
124451,1014130
469221,
822555,
470486,
685007,
668550,
566527,
831479,
518476,
687046,
469855,
460610,
489400,9154
474523,
476899,
670380,
668665,19545
570781,
642363,
115818,1005700
665031,
830111,
571825,9767
117544,1007388
822090,
461480,
687806,
821744,
564598,
461257,
450144,
441543,
438564,
529148,
806286,
443347,
442878,
666747,
123381,1013104
472572,
468514,
657127,
690311,
458187,2668
678422,
443566,
110712,47
829225,
830242,
446845,
560904,
565290,
111253,1001217
656259,
809280,
113653,1003586
439485,
817890,
801665,
689708,
116522,1006388
801718,
644617,
683468,
668861,
592499,16731
124444,1014126
832533,
439026,
581239,
801931,
456534,
818712,
473210,
502105,
533338,
113532,1003468
559108,
666894,
517060,4578
115381,1005274
406773,1217
489105,
506079,
667328,
700731,
694913,
703512,
686592,
437889,
555217,
623519,
115902,561
116874,1006729
518856,
595117,
605179,
473240,
828707,
434630,3536
500108,
441205,
684169,
474717,
828776,
608697,
694516,
572670,
447884,
440235,
110444,1000424
436799,
817857,
121479,1011231
436758,
437494,
802369,
464059,
816391,
817781,
120678,1010450
445236,
597752,
559658,
817428,
643531,
523770,
438759,
120435,1010206
448460,
658274,
458176,
554384,
112743,1002682
518455,
445146,
572279,
666577,
558255,
545141,
806634,
835365,
806595,
116100,95
695725,
563660,
680338,
656702,
111896,1001852
666981,
818560,
110043,1000040
462286,
660888,
831674,
565446,
806137,
656598,
691386,
463761,
466272,
116275,1006148
118852,1008666
693498,
541586,
528998,
466604,
803757,
113239,1003177
678270,
117312,1007159
818446,
462287,
119962,1009754
818187,
675960,
682223,
443998,
536957,
830359,
111059,1001032
651016,
647183,
408111,
543895,
830048,
623150,
451827,
122365,1012113
442542,
110924,1000896
806140,
450044,
813867,
805106,
809486,
813815,
814836,
442140,
645259,
819464,
669005,
558166,
447707,
451102,
150274,1122
573121,
816859,
607644,16269
452770,
661267,
831125,
112737,1002676
665883,
831115,
444666,
835347,
678171,
817969,
113759,1003691
444627,
461346,
685857,
693255,
464498,
124209,1956
687013,
831196,
673904,20227
436298,
681812,
464985,
672477,
830620,
446850,
831319,
453502,
595012,
702696,
823571,
823098,
699208,
450825,4448
438794,
641487,15491
692615,
438445,
563694,
425511,1811
545137,
690371,
121704,1011451
672853,
457124,
572863,9433
670200,
820132,
809786,
609001,
664979,
470041,
457371,
436353,
820487,
489392,
116021,1005899
678726,
809674,
457522,
500129,
542985,
112348,1002315
111849,1001807
621314,
560769,
461679,
692083,
622390,
455085,
111536,1001499
678014,
463660,
464650,
113402,1003337
802623,
685130,
665802,
116177,1006051
644416,
449879,
812442,
831149,
466194,
545334,
808766,
700824,
809837,
542170,
818824,
441855,
112798,1002746
622079,
692684,
489135,7307
115041,1004945
607208,16252
695990,
642104,
555285,
594612,
683030,
658736,
563380,
118215,1008035
532418,
571956,
441018,
695780,
476165,
804904,
805639,
471624,
518576,
439062,
624579,
676875,
444942,
800780,
463019,
622552,
460011,
437975,
425856,3886
466932,
471360,
468294,
547914,
113316,1003252
686923,
645066,
446074,
700122,
801910,
683090,25980
112004,1001959
695743,
567577,
118769,1008586
821818,
448528,
822093,
449827,
818545,
679243,
454570,
501860,
448227,
123118,541
642842,
831099,
670073,
661429,
807951,
598632,
114661,1004577
118163,291
698963,
454638,
543600,
685119,
682922,
458988,
621143,
460534,
800842,
641435,
117139,1006989
702313,
544827,
829750,
669794,
700085,
444553,8948
116509,1006375
437251,
456242,
489449,
681648,
606206,
115789,1005675
475105,
703548,
607500,
116147,1006020
562366,
820253,
122475,1012181
469386,
116805,1006662
675235,
501965,
446587,
532886,
627266,
643273,
474188,
687290,
561921,
534471,
120926,1010693
117231,1007078
607885,
430661,8600
446711,
808790,
489076,
542974,
701861,
686685,
805053,
447787,
122039,1011783
608744,
815688,
671726,
595213,
659060,
806257,
599657,
465095,
456613,
691897,
672474,
465149,
449271,
682458,
826464,
123632,1013343
118020,1007853
124162,1013859
530988,
700312,
821675,
683126,
670366,
817348,
543621,
114109,1004029
468405,
453829,
671119,
446784,
831621,
440655,
111833,1001790
701567,
807658,
459084,
692636,
547946,
123660,217
607487,
124207,1013886
446967,
600524,14503
458024,
693591,
123613,1013325
671695,
562885,
436716,
464302,
817751,
435771,
473502,
815960,
466683,
443374,
568893,
820088,
699491,
828045,
835199,
672891,
605437,
545672,
455376,8846
599728,
501855,
117370,1007216
822822,
691416,
534165,
816442,
115414,1005304
602078,
607600,
113646,381
694303,
699693,
808986,
680801,
824247,
121268,1011022
118719,1008537
573149,
556294,
642761,
816831,
802142,
441586,
122141,1011885
682600,
118467,1008286
571029,
592602,
623204,
663775,
661440,20080
529573,
519254,
437936,
150166,1005114
519017,
501992,12638
457683,
566395,
592221,
111257,1001219
464773,
475186,
425286,1637
810889,
444509,
555313,
448425,
554560,
656697,
542605,
801638,
572272,
808205,
678461,
438302,
571991,
830229,
834392,
455703,
659323,
448268,
819525,
702931,
451911,
688157,
802963,
444885,
454664,
528816,
694602,
834613,
581248,
119651,1009449
452230,
811725,
608327,
665954,
471781,
517455,
821906,
474968,
439895,
436772,
821246,
435863,
687146,
444247,
503327,
123012,1012749
430362,
111341,1001306
695542,
595920,
669020,22200
455563,
674326,
688187,
112517,1002461
607552,
534932,
114784,1004686
443975,
673868,
694995,
120884,1010649
819717,
688818,
121145,1010913
595377,
672393,
665004,
682703,
623923,
655675,
469939,
117388,1007234
506090,
683038,
276531,394
563379,
806702,
825757,
441740,
442600,
702526,
671095,
276530,564
122669,1012410
122207,1011946
491904,
666068,
439682,
493098,
692032,
568619,
598616,
442161,
820733,
592798,
690018,
806018,
701537,
807541,
518910,
111761,1001701
824009,
827020,
607295,
563308,
543580,
658836,
437011,
456764,
121465,1011215
563895,
825309,
607278,
625506,
468092,
407889,2045
699245,
672421,
593649,
622727,
819711,
689516,
688586,
457385,
446416,
453843,
684938,
663372,21446
694938,
818194,
815017,
816934,
118211,1008038
689008,
452901,
581346,
687045,
701741,
531255,
407790,1577
116715,1006582
558314,
468788,
119482,295
641292,
464867,
466688,
441055,
436895,
566399,
124042,1013735
473943,
825878,
503510,
695617,
543244,
687690,
607783,
438902,
448850,
808896,
438241,
112063,1002016
124287,1014000
448385,
442750,
699079,
451673,
692630,
545797,
591692,
114530,1004443
699196,
468457,
815687,
831888,
819956,
439306,
559933,
822548,
681005,
806027,
468705,
112228,1002174
815037,
806356,
453299,
460186,
449954,
823143,
831033,
669300,
115213,1005110
461222,
476788,
681165,
814348,
531079,
818020,
641831,
803403,
809669,
817653,
622795,14391
817953,
569014,
435405,
805730,
551628,
703725,
836150,
489317,
561282,
819063,
832281,
491917,
121180,1010936
499857,
427395,
545558,
801225,
443556,
457415,
696025,
820219,
676286,
110407,1000388
501697,5830
816404,
819365,
447625,
115603,1005489
803341,
564312,
543395,
465071,
822430,
443010,
452713,
809987,
690696,
818035,
111559,1001503
701684,
447450,
442896,
657526,
476175,
458671,
444925,
808534,
436994,
811949,
678545,23985
540992,
804915,
447661,
695885,
136261,1009491
820411,
608889,
813065,
562034,
644366,
452006,
691595,
684395,
555271,
829356,
526970,
572679,
818836,
667747,
440064,
114971,282
800953,
473366,
447840,
542872,
467424,
471441,
831516,
567997,
499472,
691801,
124006,1013699
800544,
474834,
439864,
820450,
680474,24488
439383,
838076,
813481,
443594,
477530,
448953,
817645,
279827,1824
118976,1008788
688296,
682081,
543074,
439927,
556769,
460592,
113008,1002942
555627,
439319,
559773,
111156,1001127
121126,1010883
672727,
436451,
117325,1007171
437415,
676199,
476489,
595429,
124041,1013736
674466,
680180,
452128,
123419,1013140
118653,1008472
665799,
438556,
464243,
543476,
686875,
448222,
534002,
593801,
698976,
806531,
686173,
112346,1002317
526701,
831673,
450519,
700864,
122132,1011871
124787,1014463
505193,
809978,
690284,
449633,
123960,1013652
561939,
802392,
464351,
829066,
112564,1002508
701178,
438606,
676728,
605184,
502103,
642664,
444411,
431145,4616
628711,14765
119880,1009673
442349,
688950,
505589,
701655,
121894,1011638
825344,
116029,1005908
622726,
463152,
591683,
431085,
492926,
680641,
827446,
683078,
450056,
800467,
592828,
458640,
827538,
470419,
840191,
555750,
831026,
462678,
544751,
691838,
543176,
482636,
814448,
814481,
115278,1005170
816821,
443725,
701370,
111727,1001690
694339,
518964,
563174,
437821,
830460,
558626,
530072,
801636,
672664,
641608,
693683,
821814,
829933,
452862,
485848,
694390,
669250,
564432,
118088,1007925
702690,
115746,1005632
822032,
702988,
689510,
458157,
674000,
693367,
457376,
702583,
815369,
464628,
817675,
838118,
574548,
559181,
474917,
627470,
456500,
817345,
492863,
664299,17606
701838,
810832,
815432,
687963,
118660,1008477
443438,
680498,
841172,
820709,
111108,1001080
451512,
444111,
594091,
693236,
627491,
800200,
112464,1002411
805925,
825022,
112935,1002874
829896,
461264,
443669,
436960,
566668,
803920,
474646,
554236,
469459,
682014,
820659,
817668,
457595,
684929,
607727,14379
276353,2387
669246,
624889,
576808,
110346,1000333
623508,19250
430943,
827304,
829310,
595030,
623482,
687962,
665281,
701677,
623277,
700458,
561060,
691388,
444326,
468100,
664462,
561513,
815079,
687973,
450808,
698979,
438736,
703605,
664340,
111549,1001516
669363,
529972,
821710,
430041,2914
663937,
465933,
672444,
830232,
674316,
822567,
430650,7993
608665,15514
445287,
623295,
111009,1000981
818461,
831223,
516709,
808694,
117170,1007018
666571,
676820,
563832,
829749,
476204,
493072,
558336,
456966,
470346,
543361,
134180,807
560940,
493186,
464977,
660588,
451357,
470709,
568895,
665995,
566385,
623523,
684776,
501205,
438540,
514915,
667780,
822912,
685334,
461543,
120708,1010477
444976,
544818,
442551,
489001,
456413,
444417,
543835,
122256,1011996
676055,
641685,
118834,1008650
543569,6402
441428,
522349,
111285,1001248
700583,
452869,
594898,
443098,
688196,
819866,
818650,
592156,
572071,
702513,
656797,
831932,
807026,
666893,
506082,
800321,
564491,
628346,
117281,1007128
455683,
660420,
667338,
817672,
446154,
521669,
122460,1012208
821743,
689379,
663716,
665972,
809278,
664219,
595166,
814222,
573263,
663896,
803028,
693160,
815787,
594881,
570116,
446450,
831613,
817771,
804817,
611319,
460211,
666661,21924
623958,
502242,
815610,
820200,
453584,
430834,1892
838215,
477491,
533650,
816763,
465032,
838205,
124407,1014087
700245,
517533,
519361,
811724,
812802,
800244,
489376,
680774,
815567,
650385,
528852,
686158,
122151,1011892
124727,1014402
544012,
691629,
656022,
519025,7002
454687,
502829,
669042,
605367,
517387,
829077,
439652,
440963,
819727,
701618,
563718,
122377,1012132
475774,
121445,1011194
438351,
456067,
824266,
816780,
458093,
522054,
443442,
475961,
119850,1009641
451523,
819300,
806700,
445566,
682451,
621022,
518962,
440891,
557291,
568484,
800273,
441054,
703778,
115086,1004994
518425,
529945,
701127,
816986,
694321,
642056,
449088,
671086,
817401,
449047,
830030,
800826,
519305,
450258,
569080,
439235,
544763,
473543,
680946,
686706,
437202,
114728,1004644
544714,
119853,1388
113139,1003079
464768,
694230,
660587,
690027,
695246,
493056,
446113,
592623,
456943,
816489,
643358,
118835,1008646
438044,
680379,
118421,567
121588,1011341
454542,
111261,1001224
684029,
594585,
837252,
670840,
444331,
421104,1448
400305,797
569736,
543784,
679213,
518528,
436882,
673733,
459204,
114916,1004827
519290,
817510,
455933,
471673,
830281,
568254,
119457,1009262
686440,
701598,
572233,13419
800629,
835309,
545570,
543533,
800936,
439381,
655888,
533931,
123541,1013257
643560,
689294,
122626,1012368
459377,
466204,
623432,
572208,10044
543633,5371
444676,
687864,
679311,
821691,
276052,1002787
822830,
437312,
448723,
114103,1004024
529304,
680093,
110632,1000615
440413,
555481,
820198,
114631,1004543
641931,
578548,
676887,
447784,
476554,
457840,
444344,
454419,
572392,
660580,
600894,
452129,
449481,
122774,1012530
594956,
121014,1010781
684268,
137040,1004212
700167,
669969,
593432,
645961,
608027,
816801,
441242,
436376,
824749,
574888,
114483,1004390
829704,
448742,
123795,1013493
800233,
806135,
607684,
700712,
477365,
808642,
118571,1008389
813702,
455720,
700946,
527051,
114509,1004423
801578,
489299,
532694,
815731,
461471,
682796,
123745,1013445
437667,
687333,
700981,
802702,
439084,
687342,
684979,
667100,
641620,
800931,
444506,
674375,
835485,
817137,
568569,
123042,1012779
621091,
656664,
607162,13674
687805,
554845,
817129,
670814,
598860,
469071,
817544,
282333,1526
689242,
661413,
678588,
444975,
809341,
669308,22253
816435,
806034,
564091,
822558,
693280,
456716,
461050,
670924,
471513,
442231,
684839,
470800,
456608,
436195,
663329,
804705,
690688,
827629,
657077,17027
694978,
817606,
500217,
529935,
568967,
521771,
687384,
446123,
699726,
614181,
802958,
114228,1004146
641909,
650396,
807364,
124370,1014051
450546,
690294,
446118,
701579,
455695,
824504,
832190,
650851,
561840,
813544,
469154,
492621,
643467,
467917,
456988,
563032,
438211,
114337,1004256
695710,
492487,
566652,
436126,
694274,
439372,
462905,
593979,
518609,
680224,
689875,
515271,
556347,
581361,
800460,
686578,
465329,
435764,
571328,
671805,
684315,
531170,
529290,
437643,
691646,
453951,
436760,
111553,1001527
665845,
607662,
452742,
119328,1009133
815695,
668711,
807828,
649125,
120641,1010411
445510,
831615,
446829,
464886,
450039,
124129,1013821
591755,
548337,12905
600470,
450888,
806380,
532860,
123653,1013363
447047,
693523,
665009,
581262,
122215,1011954
830340,
400113,1735
650390,
435787,
453297,
454651,
594808,
806107,
435821,
569873,
491719,
447559,
641657,
815955,
554417,
802182,
660779,
556077,
115148,1005051
542451,
543832,
437139,
455751,3876
514948,
545199,
425833,2390
701830,
491680,
682019,
680624,
682630,
622571,
460370,4078
436853,
805799,
593756,
835479,
684136,
641376,
813624,
452022,
464753,
451606,
700677,
814747,
828235,
528245,
457199,
694064,
455438,
559817,
519097,
642285,
543134,
622254,
806298,
443655,
667334,
665290,
493512,
838736,
452205,
449553,
677367,
836637,
641424,
806167,
811746,
123776,1013475
804931,
666549,
450036,
592794,
657609,
117365,1007210
692261,
800317,
451898,
525712,
702568,
605638,
124715,1014383
119529,1009333
600479,
452760,
113184,1003128
626415,
439375,
815398,
676603,
461898,
440328,
699947,
543779,8180
820824,
838640,
677225,
566763,
688444,
448452,
452292,
113150,1003090
446768,
488961,
641844,
673728,
691561,
822066,
113946,1249
114357,1004283
113915,873
119591,1009393
814432,
282993,892
814419,
664712,
122189,1011932
121383,1011133
528532,
573009,14857
446703,
700005,
542997,
700678,
468979,
678791,
663975,21092
693795,
668653,
113278,1003216
470279,2576
115222,1005120
565201,
642654,
119727,1009523
467683,4100
501941,3870
533619,
677482,
561647,
557878,
461605,
607947,
116267,1006140
815864,
441777,
461038,
663944,
816877,
641473,
808103,
445961,
457149,
573201,
676735,
692027,
801262,
831501,
500175,
463450,
111369,83
690151,
682049,
519389,
450645,
543812,
113734,1003665
111500,1001462
457015,
468060,
622452,
117358,1007204
561151,
449945,
444099,
468551,
689150,
437302,
690246,
823202,
806102,
453186,885
834401,
449936,
801405,
622686,
596814,
458412,
694887,
695529,
678470,
436031,
622800,
448454,
557691,
679156,27624
814279,
830745,
445305,
568118,
811595,
819445,
822496,
685108,
685467,
641413,
448682,
123378,1013101
519454,
543087,
442238,
811278,
112145,1002092
461314,5631
118297,1008119
669008,19710
528904,
814392,
467725,
812368,
461877,
460185,
562094,
684692,
123023,1012760
458723,
461831,
807832,
150043,581
437802,
425660,1682
446717,
519310,
573062,10218
463467,
692240,
612451,
529415,
607605,
119691,1009490
823208,
667364,
572073,13277
543764,
677145,
460266,
118970,1008782
667488,
559692,
804595,
439673,
814290,
650861,
408047,1737
672771,
462523,
446181,
461410,
530769,
501999,
800201,
828374,
572271,
807060,
693974,
112893,1002835
593517,
518661,
591686,
562134,
469312,
682149,
681301,
803150,
435912,
457249,
817798,
671186,
520769,
473578,
827384,
692013,
818065,
492738,
800214,
689217,
814542,
124691,1014371
471995,
688965,
554999,
678709,
831011,
440109,
685096,
506989,
529956,
690553,
438523,
812559,
471707,
571814,
472442,
840470,
642511,
488925,
111405,1001367
557588,
691123,
829601,
446995,
593450,
449726,
115656,1005540
436157,
545522,
556307,
642215,19358
816229,
463330,
830132,
114918,1004828
663411,18399
669724,22304
499960,
648097,
643403,
673584,
471500,
465827,
832318,
801965,
450527,3941
813864,
493916,
529746,
118388,1008207
560042,
818346,
456643,
656048,
516550,
566628,
683344,
680715,
801092,
112906,554
448336,
451540,
545107,
440306,
699116,
440264,
605443,
691895,
518839,
435722,
682644,
592760,
595467,
439937,
493122,
542248,
570098,
656681,
564836,
629495,
115208,1005106
570802,
443458,
656897,
819126,
833073,
681671,
685430,
543879,
122910,1012654
605396,12264
543523,
441539,
450639,
121034,1010805
803350,
800773,
806529,
703340,
461609,
831432,
502729,
833540,
117224,1007071
544154,
463485,
122789,1012516
531594,
663417,
689139,
488884,
592648,
567340,
664101,
456417,
516851,
623907,
466413,
121399,1011148
683443,
545509,
457663,
684763,
457783,
493303,
823684,
666531,
703195,
599998,12277
665977,
812426,
453248,
832376,
703146,
555715,
442059,
681006,25957
820799,
820467,
113934,1003863
453124,
470259,
516517,
543482,11381
800929,
818179,
452011,
120245,1010019
804726,
642442,
663785,
801063,
700117,
117009,1006862
689402,
460567,
831461,
605499,
542423,
696523,
703200,
666192,
545741,
485567,9048
441325,
115266,1005160
437022,
116166,1006040
569577,
451378,
443228,
830991,
121236,1010990
450643,
824516,
110359,862
450746,
680537,
833416,
437801,
569436,
117925,1007761
570810,11266
456948,
820680,
451888,
489822,
476178,
117108,1006958
689575,
123396,1013118
120594,1010365
123412,1013132
544569,
667380,
113057,1002991
694935,
442613,
831732,
437049,
837531,
123964,1013657
458590,
456554,
112973,1002908
442908,
462814,
458922,
112420,1002367
801294,
801017,
467153,
599674,
594950,
461318,
686209,
809569,
435918,
622749,
820837,
557301,
449749,
642613,
518767,
518689,
820856,
608717,13761
665287,
557256,
113609,1003544
110377,1000364
506075,
683391,
472172,
562827,
438104,
664035,
684579,
677592,23695
812414,
113397,1003331
667861,
827866,
516502,
672539,
518519,
430576,
684479,
473684,
622376,
454478,
606268,
692447,
622588,
462385,
436644,
804097,
681166,
661411,
837549,
117077,1006934
621470,
682129,
110270,1000258
457800,
467090,
671913,
112787,1002725
805922,
499769,
122021,1011765
560777,
458647,
112342,1002306
670303,
608573,
569375,
690797,
630025,
456899,3894
669971,
829850,
443652,
436172,
119377,1009184
800051,
820241,
805239,
547871,
677952,23793
605251,
593151,
688003,
832174,
817383,
815761,
451538,
642576,
802417,
119263,1009068
698860,
818865,
663543,
122644,1384
571722,
111423,1001386
622685,
673177,
830907,
521288,
823989,
443777,
501449,
534006,
595171,
448786,
501792,
508413,
425544,
115151,1005041
808486,
682879,
468679,
816301,
818685,
430917,3912
457883,
821518,
443695,
430969,
541653,
439565,
831492,
571585,
820256,
831659,
809091,
442309,
502382,
121023,1010791
669717,25434
694409,
570718,
800561,
543404,
112983,1002918
562553,
437309,
115329,1005225
650338,
443393,
809598,
560415,
804819,
502549,
815460,
464979,
503490,
458754,
443433,
465787,
561977,
821190,
806256,
682792,
594991,
441357,
453574,
547966,
436722,
458459,
121827,1011577
672553,
624221,
672741,
824222,
800903,
693363,
458082,
816142,
657052,
462422,
474936,
448254,
821512,
664731,18433
664229,
805192,
561617,
667362,
815889,
443179,
621044,14548
464576,
649677,
682449,
806478,
808240,
120983,1010754
703085,
528790,
450377,
668880,
684415,
597054,
650731,
425551,1872
832181,
116890,1006744
543685,12861
666655,
558696,
815116,
821008,
113582,1003517
456031,
656296,
829659,
444837,
111501,1001463
472229,
809618,
115081,1004990
820675,
518831,
455644,
622391,
111729,1001691
689864,
606270,
660286,
670792,
452176,
607723,
815626,
678478,
565367,
801929,
437515,
113054,1002989
831240,
805826,
800882,
441772,
811786,
559877,
607052,
665806,
430580,2155
665302,
531748,
113789,1003721
488865,
702783,
464541,
502399,
813754,
838314,
476186,
542581,
501812,
608165,
572937,
123218,1012946
120627,1010396
451747,
452010,
456326,
621006,17736
443408,
112086,1002035
838153,
427000,
823733,
656389,
700810,
701180,
641766,
677861,
441755,
452009,
457654,
464185,
699525,
117618,1007446
819829,
830322,
830370,
488725,
110018,1000017
457765,
819266,
443221,
702860,
571876,
471568,
553866,
643458,
809512,
644360,
530664,
530601,
672438,
693501,
688986,
466232,
435834,
470118,
112322,1002281
400019,238
462601,
564710,
812528,
461194,
642667,
500972,
459476,
457104,
686980,
676874,
150230,491
660422,17505
443216,
694968,
820347,
118338,1008162
115505,1005392
569743,
444713,
454276,
680455,
543888,
531795,
473223,
116859,1006714
830829,
828113,
500347,
836000,
442944,
814720,
681909,25005
818358,
672382,
445503,
641893,
824607,
555748,
435931,
668771,
460615,
818989,
117314,1007161
112041,1001997
456795,
121892,1011645
119372,1009178
438569,
113484,1003419
567805,
120609,1010379
117857,1007694
565769,
569847,
456169,
628344,
680043,
605381,
830950,
622323,
113472,1003406
801827,
448292,
814138,
111310,1001272
445297,
446954,
686662,
122545,1012287
801148,
836139,
122982,1012723
120758,1010528
682944,
597913,
807772,
559791,
811656,
528807,
116464,1006331
543561,
596843,
558517,
641952,
800473,
430021,1796
621335,
703804,
454329,
827739,
665108,
501604,
118040,1007872
477492,
452739,
447031,
448350,
473510,
829145,
800646,
447074,
441379,
119356,1009160
695771,
650388,
502177,
802003,
600899,
439658,
440599,
687826,
661396,
645613,
657695,
814443,
516854,
462510,
111941,1001874
818281,
434117,2920
807685,
702891,
598516,
565339,
565317,
815641,
448617,
668390,22113
684756,
121022,1010790
443894,
682907,
808139,
464399,
110107,1000104
821924,
124289,1013974
808291,
702372,
114457,1004373
642324,
437067,
457882,
688373,
668923,
117210,1007058
641538,
444268,
688575,
119376,1009172
685953,
123330,1013053
456647,
466986,
442612,
449747,
545620,
506428,
115704,1005589
519397,
118479,1008290
457090,
445462,
679925,
441668,
838226,
821919,
119471,1009275
117106,1006959
826934,
492008,
824444,
559395,
599710,
669280,
472009,
811812,
560986,
448199,
689986,
437558,
828348,
456605,
596139,
441803,
623196,
665627,
468004,
489133,
604994,
665562,
815101,
665255,
444260,
110662,1000641
596302,
680682,
431151,3787
567278,
558644,
834412,
451227,
690038,
679729,
670405,
433593,
618129,
457004,
821789,
821870,
459325,
694357,
836268,
703896,
607689,
443217,
678282,
435040,
531931,
115915,469
678388,
599700,
606341,
820344,
439420,
680533,
836334,
692580,
501917,
124404,1014089
666842,
831593,
686566,
685775,
458669,8436
436981,
830703,
622453,
493365,
114616,1004520
668599,
462918,
623255,
435743,
673694,
683909,
439831,
692785,
688100,
462177,
689847,
554483,
117496,1007339
439304,
435849,
502694,
660695,
112446,1002394
443453,
624637,
688481,
672658,
801108,
450564,
808835,
463588,
121357,1427
446322,
702641,
455129,
692888,
829860,
835024,
803690,
113569,1003505
491633,
688640,
664281,
461518,
543886,
467669,
693471,
683080,
477587,
472607,
110512,1000491
694547,
488876,
451077,
437360,
466367,
642556,
437024,
592614,15627
451320,
545140,
572191,11489
828175,
440947,
702722,
120454,1010225
649963,
451142,
623410,
451197,
828368,
658077,
113171,1003112
457133,5219
510608,
114505,1004418
465469,
690967,
641695,
695786,
804467,
830732,
569947,
623928,
117416,1007261
664704,
424465,1528
828564,
664885,
623441,
818118,
123358,1013080
811711,
118735,1008551
672380,
570830,
114440,1004357
665298,
593525,11905
805419,
501666,
560000,
641939,
692555,
821175,
110025,1000024
117425,1007270
475164,
700748,
656257,16631
545640,
447649,
445407,
821020,
488888,
121886,1011625
818924,
111970,1001926
124433,1014064
807935,
554460,
664315,
533965,
476151,
452037,
427444,
690549,
439403,
643328,
679062,
502417,
467825,
111092,1001065
827835,
459682,
703524,
463548,
122500,1012242
473996,
440162,
806094,
450121,
818195,
121177,1010937
683546,
573678,
555093,
473195,
439087,
449732,
835617,
692421,
427175,
445275,
685720,
116104,1005979
645463,
122279,1012019
459915,
687270,
830382,
467229,
437483,
542969,
595316,
657563,
447694,
119317,1009094
530214,
830623,
408100,
444598,
446001,
470570,
699098,
542609,3895
456376,
558642,
677352,
831211,
702921,
814145,
114148,1004069
563416,
642281,
424284,
676437,
595181,
460311,
801198,
500674,2966
436169,
122228,1011967
821823,
699644,
695202,
606580,
686458,
578656,
676257,
677037,
119616,933
120051,667
606230,
678643,
683219,
821065,
672425,
820832,
829829,
820622,
692978,
669070,
802582,
124666,1014342
689490,
466944,
437214,
462942,
808261,
441560,
114637,1004553
622039,
568304,
573002,
607481,16258
570612,
824249,
121318,1011067
437933,
489329,
696010,
441558,
800768,
113687,1003620
822461,
571698,
464271,
442066,
547004,14103
477383,
437396,
443601,
815412,
568769,
122803,356
559947,
814193,
581260,
543701,
489084,
556138,
452135,
820838,
451441,
425559,
692019,
506514,
832290,
453136,
631230,
572229,
809616,
499822,
572042,
441849,
499923,
516949,10289
822116,
442938,
675990,
695144,
809059,
693335,
458908,
835206,
822469,
806622,
124463,1014145
115489,1005380
436326,
