Season,Name,Team,Level,Age,wRC+,BB/K,wOBA,SwStr%,HR/FB,K%,GB/FB,ISO,PA,BB/K,PlayerId,MinorMasterId,NameASCII,MLBAMID,PlayerTeamId
2026,"Queni Pineda","NYY","CPX",19,115.36777901977312,0.576271186,0.41489385194446315,0.16129032,0.24137931,0.293532338,1.620689655,0.167701863,201,0.576271186,"sa3023920","sa3023920","Queni Pineda",821065,9
2026,"Merphy Hernandez","MIN","CPX",19,150.1512306225751,1.5,0.45899661878744763,0.09917355,0.083333333,0.166666666,0.416666666,0.192307692,36,1.5,"sa3023921","sa3023921","Merphy Hernandez",821075,8
2026,"Merphy Hernandez","MIN","A",19,87.93445513219864,0.375,0.3243182490269343,0.12068966,0.111111111,0.266666666,1.944444444,0.077669903,120,0.375,"sa3023921","sa3023921","Merphy Hernandez",821075,8
2026,"Randy Soto","TOR","DSL",19,203.0570397782068,6,0.5845834045183091,0.05633803,0,0.047619047,3.5,0.071428572,21,6,"sa3023923","sa3023923","Randy Soto",821079,14
2026,"Samuel Estevez","MIA","DSL",19,12.182253282976523,0.2,0.24054761908271097,0.18823529,0,0.454545454,0.4,0.105263158,22,0.2,"sa3023924","sa3023924","Samuel Estevez",821086,20
2026,"Yairo Padilla","STL","A",19,135.72850573885484,0.75,0.402019100189209,0.07,0,0.16,3.333333333,0.136363636,25,0.75,"sa3023925","sa3023925","Yairo Padilla",821107,28
2026,"Yairo Padilla","STL","CPX",19,212.0430315591426,1.5,0.5849535098442664,0.14545455,0.5,0.153846153,2,0.4,13,1.5,"sa3023925","sa3023925","Yairo Padilla",821107,28
2026,"Santiago Ustariz","CLE","DSL",19,113.65875444555789,0.857142857,0.42943693353579593,0.12765957,0,0.269230769,0.333333333,0.210526316,26,0.857142857,"sa3023926","sa3023926","Santiago Ustariz",821108,5
2026,"Eriel Dihigo","COL","CPX",19,147.70003878556813,0.807692307,0.4623183482571652,0.09351145,0.0625,0.19402985,0.96875,0.188679245,134,0.807692307,"sa3023927","sa3023927","Eriel Dihigo",821128,19
2026,"Luis De La Cruz","CLE","A",19,122.1095863641616,0.5,0.3840648820767036,0.11752361,0.15,0.219696969,1.775,0.146017699,264,0.5,"sa3023928","sa3023928","Luis De La Cruz",821139,5
2026,"Josmir Reyes","NYM","CPX",19,82.57771496324536,1.411764705,0.3466496195863275,0.06212425,0.028571428,0.125,0.971428571,0.073394495,136,1.411764705,"sa3023929","sa3023929","Josmir Reyes",821145,25
2026,"Yeiferth Castillo","CLE","A",19,71.78909248847033,0.76,0.3002452112964748,0.06085193,0.055555555,0.085616438,2.388888888,0.082706767,292,0.76,"sa3023931","sa3023931","Yeiferth Castillo",821151,5
2026,"Marlon Quintero","LAA","A",19,68.64289420926731,0.388888888,0.3082943258266295,0.09405941,0.084507042,0.144578313,1.112676056,0.14347826,249,0.388888888,"sa3023936","sa3023936","Marlon Quintero",821238,1
2026,"Francisco Loreto","PIT","CPX",19,105.75019455965283,0.444444444,0.3817542493343353,0.22033898,0.157894736,0.3375,0.421052631,0.19047619,80,0.444444444,"sa3023937","sa3023937","Francisco Loreto",821244,27
2026,"Alejandro Blasco","CLE","CPX",19,207.8389160866207,1.235294117,0.5624435109936673,0.07282913,0.3,0.184782608,0.566666666,0.485714286,92,1.235294117,"sa3023938","sa3023938","Alejandro Blasco",821246,5
2026,"Diego Gonzalez","CHC","DSL",19,70.10643795983898,1.142857142,0.3460472265879313,0.06081081,0,0.155555555,1.375,0.03030303,45,1.142857142,"sa3023939","sa3023939","Diego Gonzalez",821249,17
2026,"Roybert Herrera","NYM","CPX",19,109.67338768041317,0.666666666,0.39483587382590934,0.15073529,0.125,0.205479452,2.875,0.084745762,73,0.666666666,"sa3023940","sa3023940","Roybert Herrera",821252,25
2026,"Edward Florentino","PIT","A+",19,94.30906675877532,0.557377049,0.34821858330889865,0.11431743,0.172413793,0.274774774,0.637931034,0.196721312,222,0.557377049,"sa3023944","sa3023944","Edward Florentino",821273,27
2026,"Edward Florentino","PIT","A",19,209.655169604499,1.571428571,0.5333547875285148,0.12962963,0.333333333,0.175,0.888888888,0.428571429,40,1.571428571,"sa3023944","sa3023944","Edward Florentino",821273,27
2026,"Pedro Blanco","ARI","A",19,82.62639179305803,0.269230769,0.3275301494401939,0.18697674,0.188679245,0.389513108,0.79245283,0.193965517,267,0.269230769,"sa3023945","sa3023945","Pedro Blanco",821380,15
2026,"Pascual Archila","TOR","CPX",19,139.3096966653263,0.836734693,0.44464130056531803,0.12601626,0.184210526,0.252577319,1.105263157,0.205479452,194,0.836734693,"sa3023946","sa3023946","Pascual Archila",821413,14
2026,"Juarlin Soto","TOR","DSL",19,91.18307389072443,0.9,0.377829196660415,0.07222222,0,0.217391304,1.285714285,0,46,0.9,"sa3023947","sa3023947","Juarlin Soto",821419,14
2026,"Juarlin Soto","TOR","DSL",19,71.81702246582272,2,0.35045496225357053,0.04827586,0,0.114285714,1.111111111,0.076923077,35,2,"sa3023947","sa3023947","Juarlin Soto",821419,14
2026,"Victor Leal","MIN","CPX",19,93.8618164337234,0.94117647,0.35889295827258716,0.1043771,0,0.191011235,1.09090909,0.057971015,89,0.94117647,"sa3023948","sa3023948","Victor Leal",821523,8
2026,"Steven Madero","DET","CPX",19,81.18126688234992,0.24137931,0.34096993391330427,0.19047619,0.111111111,0.221374045,0.688888888,0.2,131,0.24137931,"sa3023950","sa3023950","Steven Madero",821591,6
2026,"Daniel Flames","TEX","A",19,93.25129839122984,0.418181818,0.3353546324661512,0.12029289,0.0625,0.231092436,6.0625,0.061611374,238,0.418181818,"sa3023951","sa3023951","Daniel Flames",821599,13
2026,"Jose Marcano","TEX","DSL",19,119.44338377928503,2,0.440096493377242,0.07746479,0,0.069767441,1.181818181,0.088235294,43,2,"sa3023953","sa3023953","Jose Marcano",821607,13
2026,"Luis Fragoza","MIN","CPX",19,124.57752850110862,0.571428571,0.4135169982910156,0.13793103,0,0.194444444,0.636363636,0.137931035,36,0.571428571,"sa3023955","sa3023955","Luis Fragoza",821613,8
2026,"Luis Fragoza","MIN","A",19,161.70258825162713,0.2,0.4479811631921512,0.15031315,0.409090909,0.261194029,1.727272727,0.300813008,134,0.2,"sa3023955","sa3023955","Luis Fragoza",821613,8
2026,"Andry Batista","TEX","CPX",19,73.89602243956739,0.333333333,0.3371411719412174,0.11188811,0.15,0.339622641,1.55,0.11827957,106,0.333333333,"sa3023956","sa3023956","Andry Batista",821614,13
2026,"Evan Estevez","SFG","CPX",18,88.06009195177216,0.34375,0.3591604764120919,0.16483516,0.1875,0.363636363,1.09375,0.178807947,176,0.34375,"sa3023957","sa3023957","Evan Estevez",821620,30
2026,"Leider Padilla","LAD","DSL",19,105.63114486002942,0.75,0.42611987590789796,0.23728814,0.25,0.266666666,1,0.25,15,0.75,"sa3023958","sa3023958","Leider Padilla",821636,22
2026,"Leider Padilla","LAD","CPX",19,18.07306526351414,0.2,0.2291098102927208,0.21527778,0,0.375,3.25,0.03030303,40,0.2,"sa3023958","sa3023958","Leider Padilla",821636,22
2026,"Manni Ramirez","TEX","CPX",19,159.05709931642366,0.533333333,0.48720915220221694,0.15217391,0.375,0.306122448,1.25,0.405405405,49,0.533333333,"sa3023959","sa3023959","Manni Ramirez",821642,13
2026,"Manni Ramirez","TEX","DSL",19,144.10409670019203,0.4,0.4856719418269832,0.17266187,0.142857142,0.243902439,1.428571428,0.135135135,41,0.4,"sa3023959","sa3023959","Manni Ramirez",821642,13
2026,"Anthony Marquez","SFG","CPX",19,86.49830434421523,0.631578947,0.35640834691281803,0.09148265,0.0625,0.22754491,1.5,0.120567376,167,0.631578947,"sa3023960","sa3023960","Anthony Marquez",821645,30
2026,"Ricardo Paez","MIN","CPX",19,90.3000527467508,0.777777777,0.3525588084489871,0.20895522,0.0625,0.23076923,0.125,0.21875,39,0.777777777,"sa3023961","sa3023961","Ricardo Paez",821671,8
2026,"Ricardo Paez","MIN","A",19,101.36546599682111,0.636363636,0.34683363437652587,0.13836478,0,0.244444444,0.7,0.054054054,45,0.636363636,"sa3023961","sa3023961","Ricardo Paez",821671,8
2026,"Jurdrick Profar","CHW","A",19,62.10174356783357,0.238095238,0.288848340511322,0.19503546,0.055555555,0.283783783,1,0.104477612,74,0.238095238,"sa3023962","sa3023962","Jurdrick Profar",821673,4
2026,"Jurdrick Profar","CHW","CPX",19,142.5350376964666,0.571428571,0.4584160357713699,0.15436242,0.5,0.35,1.5,0.3,40,0.571428571,"sa3023962","sa3023962","Jurdrick Profar",821673,4
2026,"David Carrera","NYY","DSL",19,119.95318332626319,1,0.44920364835045556,0.10798122,0.115384615,0.19090909,0.769230769,0.168674699,110,1,"sa3023966","sa3023966","David Carrera",821683,9
2026,"Cristian Arguelles","COL","CPX",19,168.0595687115091,1.037037037,0.4981952259000742,0.078125,0.156862745,0.12735849,1.392156862,0.273743017,212,1.037037037,"sa3023968","sa3023968","Cristian Arguelles",821692,19
2026,"Estivel Morillo","CLE","CPX",18,79.00632771142544,0.5,0.3354190646351634,0.17235189,0,0.335664335,0.785714285,0.060344827,143,0.5,"sa3023969","sa3023969","Estivel Morillo",821695,5
2026,"Reyli Mariano","LAD","CPX",19,80.30636025288288,0.777777777,0.3387752258386768,0.09716599,0.037037037,0.221311475,1.148148148,0.121212121,122,0.777777777,"sa3023970","sa3023970","Reyli Mariano",821697,22
2026,"Oliver Tejada","SFG","CPX",19,119.367692548061,0.25,0.4143296753067568,0.11683849,0.041666666,0.192771084,0.708333333,0.213333333,83,0.25,"sa3023972","sa3023972","Oliver Tejada",821762,30
2026,"Oliver Tejada","SFG","A",19,29.187093524943663,0.111111111,0.24272914230823517,0.19767442,0.25,0.45,1.25,0.210526316,20,0.111111111,"sa3023972","sa3023972","Oliver Tejada",821762,30
2026,"Jesus Pinto","DET","A",19,85.96359825697587,0.527272727,0.3227435974847703,0.09371884,0.102564102,0.201465201,2.743589743,0.115702479,273,0.527272727,"sa3023973","sa3023973","Jesus Pinto",821765,6
2026,"Jorge Rodriguez","BOS","CPX",20,138.6294278479479,1.0625,0.4597836277818167,0.06741573,0.136363636,0.17204301,0.772727272,0.242857143,93,1.0625,"sa3023974","sa3023974","Jorge Rodriguez",821772,3
2026,"Javier Sanchez","TEX","CPX",18,126.25356064309064,1.133333333,0.4294038616322182,0.09863946,0.0625,0.202702702,0.75,0.0625,74,1.133333333,"sa3023975","sa3023975","Javier Sanchez",821795,13
2026,"Kendrick Hernandez","DET","DSL",19,74.99784179611626,0.5,0.34883033002124114,0.12080537,0,0.352941176,2.25,0.111111111,34,0.5,"sa3023976","sa3023976","Kendrick Hernandez",821796,6
2026,"Joshua Francis","SEA","CPX",19,109.97560671449398,0.34375,0.3894757439310734,0.18302387,0.0625,0.296296296,1.625,0.136363636,108,0.34375,"sa3023978","sa3023978","Joshua Francis",821806,11
2026,"Euri Rosa","LAD","CPX",18,68.69227744183885,0.466666666,0.3183092804331529,0.14705882,0.2,0.394736842,1.6,0.1,38,0.466666666,"sa3023979","sa3023979","Euri Rosa",821817,22
2026,"Christian Gonzalez","CHW","A",19,154.4857010254296,2,0.4427338114806584,0.12295082,0.142857142,0.142857142,0.857142857,0.222222223,28,2,"sa3023982","sa3023982","Christian Gonzalez",822619,4
2026,"Christian Gonzalez","CHW","CPX",19,85.18139807830896,0.615384615,0.35734938450579373,0.155,0,0.245283018,0.846153846,0.159090909,53,0.615384615,"sa3023982","sa3023982","Christian Gonzalez",822619,4
2026,"Ramiro Dominguez","MIN","A",19,99.8151382802301,0.56862745,0.34423470669274725,0.09045726,0.126984126,0.184115523,1.079365079,0.165957447,277,0.56862745,"sa3023985","sa3023985","Ramiro Dominguez",823719,8
2026,"Rainiel Rodriguez","STL","AA",19,105.48146728741165,0.4375,0.3584925349681608,0.13513514,0.166666666,0.258064516,0.833333333,0.163522012,186,0.4375,"sa3023987","sa3023987","Rainiel Rodriguez",823787,28
2026,"Rainiel Rodriguez","STL","A+",19,145.05703525847034,0.791666666,0.4337385599501431,0.13276231,0.111111111,0.1875,0.805555555,0.20754717,128,0.791666666,"sa3023987","sa3023987","Rainiel Rodriguez",823787,28
2026,"Gabriel Lopez","COL","CPX",20,85.52777999623986,0.461538461,0.35276048864637105,0.10430839,0.09090909,0.245283018,1.227272727,0.130434782,106,0.461538461,"sa3023988","sa3023988","Gabriel Lopez",823875,19
2026,"Yorman Licourt","TOR","A",22,96.83765990782956,0.360465116,0.3418979530507419,0.20993789,0.32,0.443298969,1.2,0.20625,194,0.360465116,"sa3023990","sa3023990","Yorman Licourt",827326,14
2026,"Jorge Quintana","SDP","A",19,71.64673184039894,0.37037037,0.3099394845512678,0.14285714,0.081081081,0.301115241,2.216216216,0.090517241,269,0.37037037,"sa3024107","sa3024107","Jorge Quintana",815894,29
2026,"Jesus Made","MIL","AA",19,107.51912323634724,0.673469387,0.3516271795287277,0.08737864,0.115942028,0.148036253,1.652173913,0.159863946,331,0.673469387,"sa3024108","sa3024108","Jesus Made",815908,23
2026,"Edgar Montero","OAK","A",19,76.61709222711649,0.5,0.3256240396445242,0.14968999,0.133333333,0.372623574,1.966666666,0.096618358,263,0.5,"sa3024109","sa3024109","Edgar Montero",815911,10
2026,"Emilio Sanchez","BAL","CPX",19,34.59611574722607,0.95,0.27599676383866206,0.12742382,0,0.222222222,1.333333333,0.04477612,90,0.95,"sa3024110","sa3024110","Emilio Sanchez",815916,2
2026,"Jose Ramos","OAK","CPX",19,109.41384703413868,0.255319148,0.4040200390032868,0.23357664,0.368421052,0.348148148,1.842105263,0.258333333,135,0.255319148,"sa3024111","sa3024111","Jose Ramos",815927,10
2026,"Jordan Sanchez","BAL","A",20,83.83706662050905,0.288888888,0.31603972484236176,0.18958032,0.097560975,0.244565217,1.414634146,0.137724551,184,0.288888888,"sa3024112","sa3024112","Jordan Sanchez",820847,2
2026,"Nayerich Waterfort","CIN","DSL",20,128.10238403369007,0.4,0.45447590450445813,0.12440191,0.071428571,0.245901639,0.714285714,0.125,61,0.4,"sa3024114","sa3024114","Nayerich Waterfort",820938,18
2026,"Israfell Bautista","TBR","CPX",19,67.39924750217412,0.673913043,0.32338587198843505,0.1133429,0,0.255555555,2.076923076,0.021276596,180,0.673913043,"sa3024116","sa3024116","Israfell Bautista",820984,12
2026,"Samuel Gonzalez","OAK","CPX",19,86.04229324634558,0.666666666,0.36283547439794434,0.10064935,0.076923076,0.238636363,2.461538461,0.112676057,88,0.666666666,"sa3024117","sa3024117","Samuel Gonzalez",820997,10
2026,"Diorland Zambrano","CIN","CPX",19,91.6802504331599,0.611111111,0.3795124473779098,0.09343434,0.111111111,0.155172413,1.222222222,0.191919192,116,0.611111111,"sa3024121","sa3024121","Diorland Zambrano",821045,18
2026,"Sebastian Rojas","OAK","DSL",19,123.28372069352021,1.571428571,0.43674033997105616,0.08252427,0.076923076,0.137254901,1,0.138888889,51,1.571428571,"sa3024123","sa3024123","Sebastian Rojas",821121,10
2026,"Handelfry Encarnacion","MIL","A",19,119.03360417287605,0.873239436,0.3870679917542831,0.11705202,0.151515151,0.192934782,1.469696969,0.173913043,368,0.873239436,"sa3024124","sa3024124","Handelfry Encarnacion",821136,23
2026,"Frederi Montero","MIL","A",19,62.91607287235852,0.489130434,0.2935921007936651,0.14793388,0.111111111,0.298701298,1.911111111,0.097276264,308,0.489130434,"sa3024125","sa3024125","Frederi Montero",821149,23
2026,"Jonathan Rangel","MIL","CPX",19,131.61717132404544,0.682926829,0.43646074476696195,0.13669065,0.2,0.322834645,0.6,0.258064516,127,0.682926829,"sa3024126","sa3024126","Jonathan Rangel",821158,23
2026,"Engel Paulino","MIL","CPX",19,81.4068528762905,0.404761904,0.347981813381303,0.18636364,0.3,0.396226415,0.7,0.241379311,106,0.404761904,"sa3024127","sa3024127","Engel Paulino",821162,23
2026,"Juan Martinez","MIL","A",19,125.33865457891307,1.5,0.39757041747753435,0.09090909,0,0.153846153,0.75,0,13,1.5,"sa3024128","sa3024128","Juan Martinez",821197,23
2026,"Juan Martinez","MIL","CPX",19,159.13045305708565,1.47368421,0.48494372280632575,0.09478673,0.153846153,0.115853658,1.153846153,0.242424242,164,1.47368421,"sa3024128","sa3024128","Juan Martinez",821197,23
2026,"Moises Polanco","MIL","CPX",19,130.16883199489092,1.666666666,0.4339085300013704,0.12707182,0,0.113207547,1.23076923,0.11627907,53,1.666666666,"sa3024129","sa3024129","Moises Polanco",821199,23
2026,"Kevin Garcia","MIL","A",18,46.25241820905172,0.139534883,0.2658351783094735,0.24703088,0.142857142,0.370689655,0.607142857,0.160377358,116,0.139534883,"sa3024130","sa3024130","Kevin Garcia",821237,23
2026,"Yohandy Cruz","DET","DSL",19,71.65725615592363,0.8,0.37392607619685514,0.09782609,0,0.161290322,2,0.04,31,0.8,"sa3024131","sa3024131","Yohandy Cruz",821241,6
2026,"Angel Gonzalez","MIL","DSL",19,129.72313208716912,1.583333333,0.45291669552142805,0.08870968,0.047619047,0.153846153,0.714285714,0.090909091,78,1.583333333,"sa3024132","sa3024132","Angel Gonzalez",821259,23
2026,"Jose Anderson","MIL","A",19,81.50480543110409,0.258333333,0.32455565705654305,0.17912773,0.215189873,0.388349514,0.417721518,0.239700375,309,0.258333333,"sa3024133","sa3024133","Jose Anderson",821262,23
2026,"Luis Pena","MIL","CPX",19,222.86392336541317,1,0.5972526967525482,0.09803922,0,0.166666666,5,0.333333333,12,1,"sa3024134","sa3024134","Luis Pena",821270,23
2026,"Luis Pena","MIL","A+",19,100.79551870983403,0.695652173,0.3618750930887408,0.10227273,0.0625,0.203539823,2.4375,0.075268817,113,0.695652173,"sa3024134","sa3024134","Luis Pena",821270,23
2026,"Jose Camacho","LAA","DSL",19,107.73091676372135,1.363636363,0.41586709590185256,0.10810811,0.052631578,0.174603174,0.631578947,0.133333333,63,1.363636363,"sa3024135","sa3024135","Jose Camacho",821277,1
2026,"Angel Rodriguez","DET","DSL",19,200.32429337347614,1.666666666,0.5804460684458415,0.0962963,0,0.2,4.5,0.15,30,1.666666666,"sa3024138","sa3024138","Angel Rodriguez",821623,6
2026,"Eddson Martinez","SDP","CPX",18,144.04113445128917,0.833333333,0.45542573685548743,0.11917098,0,0.24,0.636363636,0.166666666,50,0.833333333,"sa3024140","sa3024140","Eddson Martinez",821647,29
2026,"Eddson Martinez","SDP","DSL",18,201.635232030487,2,0.6005368073781331,0.03864734,0,0.116666666,1.2,0.255813953,60,2,"sa3024140","sa3024140","Eddson Martinez",821647,29
2026,"Boris Sarduy","SFG","DSL",19,137.8161659626214,0.904761904,0.4669976800302916,0.16772152,0.125,0.265822784,2.75,0.071428572,79,0.904761904,"sa3024141","sa3024141","Boris Sarduy",821652,30
2026,"Alexander Rincon","BAL","DSL",19,89.54989564870722,0.555555555,0.380526380336031,0.13793103,0.083333333,0.191489361,1.083333333,0.219512196,47,0.555555555,"sa3024142","sa3024142","Alexander Rincon",821654,2
2026,"Eduardo Rojas","LAD","CPX",19,141.47970209664334,1.357142857,0.4465728276654294,0.06806283,0.071428571,0.147368421,2.142857142,0.109589041,95,1.357142857,"sa3024143","sa3024143","Eduardo Rojas",821672,22
2026,"Christian Astudillo","BAL","CPX",19,34.907195860755515,1.222222222,0.276549980789423,0.10294118,0.055555555,0.1125,1.777777777,0.045454545,80,1.222222222,"sa3024144","sa3024144","Christian Astudillo",821682,2
2026,"Yojackson Laya","LAD","DSL",19,80.79298957374667,0.666666666,0.38021649633135113,0.13636364,0,0.214285714,0.666666666,0.166666666,14,0.666666666,"sa3024145","sa3024145","Yojackson Laya",821684,22
2026,"Yojackson Laya","LAD","CPX",19,80.7628229515893,0.8,0.33957958902631485,0.08759124,0,0.142857142,1.666666666,0.034482758,35,0.8,"sa3024145","sa3024145","Yojackson Laya",821684,22
2026,"Argenis Valdez","BAL","DSL",19,93.55189561456585,0.5,0.38792247402256935,0.09313725,0.105263157,0.172413793,1,0.20754717,58,0.5,"sa3024146","sa3024146","Argenis Valdez",821703,2
2026,"Elvin Garcia","BAL","A",19,100.02265137745272,0.354166666,0.34300031845386214,0.17790262,0.076923076,0.366412213,2.461538461,0.092592593,131,0.354166666,"sa3024147","sa3024147","Elvin Garcia",821751,2
2026,"Elvin Garcia","BAL","CPX",19,115.29580260106115,0.333333333,0.4195110315368289,0.15172414,0,0.214285714,2.5,0.052631579,42,0.333333333,"sa3024147","sa3024147","Elvin Garcia",821751,2
2026,"Hector Campusano","BAL","CPX",19,133.07707638810916,1,0.4511327959547107,0.11363636,0,0.154362416,2,0.108333333,149,1,"sa3024148","sa3024148","Hector Campusano",821763,2
2026,"Vinicius Dos Santos","SFG","DSL",19,80.68933169209657,0.478260869,0.3614216125928439,0.09326425,0,0.221153846,1.846153846,0.048192771,104,0.478260869,"sa3024150","sa3024150","Vinicius Dos Santos",821778,30
2026,"Rafy Peguero","LAD","DSL",19,154.77649212161168,5,0.5169453620910645,0.08,0,0.071428571,6,0,14,5,"sa3024151","sa3024151","Rafy Peguero",821801,22
2026,"Saul Gomez","BAL","CPX",18,28.540561719470645,0.357142857,0.2652277207892874,0.11976048,0,0.29787234,2.2,0.025,47,0.357142857,"sa3024152","sa3024152","Saul Gomez",821809,2
2026,"Luis Corobo","MIL","A",19,99.46725382416363,0.555555555,0.3544760015275743,0.07575758,0,0.333333333,1.25,0,27,0.555555555,"sa3024153","sa3024153","Luis Corobo",821818,23
2026,"Luis Corobo","MIL","CPX",19,30.6422324536508,0.666666666,0.2585261097321144,0.06956522,0,0.346153846,3,0,26,0.666666666,"sa3024153","sa3024153","Luis Corobo",821818,23
2026,"Jose Sabino","CIN","DSL",19,33.81317888505164,0.7,0.28515827333604965,0.16296296,0,0.27027027,1.333333333,0.071428572,37,0.7,"sa3024155","sa3024155","Jose Sabino",823873,18
2026,"Hector Salas","HOU","AA",22,109.01884439624571,1,0.35599076747894287,0.06382979,0,0.166666666,1.5,0,12,1,"sa3024156","sa3024156","Hector Salas",827504,21
2026,"Hector Salas","HOU","A",22,94.65663016912896,0.854166666,0.3358147962148799,0.09426752,0,0.275862068,2.047619047,0.031007752,174,0.854166666,"sa3024156","sa3024156","Hector Salas",827504,21
2026,"Jayden Kim","PIT","CPX",19,121.80756063247131,0.5,0.41031026018076927,0.14912281,0,0.275862068,2,0,29,0.5,"sa3024293","sa3024293","Jayden Kim",806739,27
2026,"Jayden Kim","PIT","A",19,-4.224979812567248,0,0.17481185793876647,0.2,0,0.5,3,0,10,0,"sa3024293","sa3024293","Jayden Kim",806739,27
2026,"Brandon Jaime","CIN","CPX",21,120.81338065115577,1,0.4308498678384004,0.08411215,0,0.178571428,1.6,0.2,28,1,"sa3024294","sa3024294","Brandon Jaime",811366,18
2026,"Fernando Cruz","CHC","CPX",19,106.10185393430679,0.317460317,0.38796024464748124,0.16763006,0.210526315,0.355932203,0.868421052,0.266233766,177,0.317460317,"sa3024303","sa3024303","Fernando Cruz",815890,17
2026,"Robert Arias","CLE","A",19,133.578965610073,1.074074074,0.4031696149281093,0.08247423,0.172413793,0.142105263,2.172413793,0.170886076,190,1.074074074,"sa3024304","sa3024304","Robert Arias",815897,5
2026,"Yandel Ricardo","KCR","A",19,88.14331185387321,0.414285714,0.3349861176287542,0.13155632,0.125,0.226537216,3.025,0.142857143,309,0.414285714,"sa3024305","sa3024305","Yandel Ricardo",815902,7
2026,"Ronnyel Espinoza","CHC","DSL",20,62.86504287099214,1.5,0.33050506011299463,0.15730337,0,0.25,0.75,0,24,1.5,"sa3024306","sa3024306","Ronnyel Espinoza",816335,17
2026,"Fabian Alcantara","SDP","CPX",20,39.95013588801727,0.2,0.27200008642214996,0.18615752,0.1,0.432692307,0.95,0.106382979,104,0.2,"sa3024309","sa3024309","Fabian Alcantara",820925,29
2026,"Jesmaylin Arias","SDP","CPX",19,84.61176207693617,0.5,0.35070129926653876,0.17102616,0.206896551,0.20289855,1.586206896,0.230769231,138,0.5,"sa3024311","sa3024311","Jesmaylin Arias",820942,29
2026,"Cristofer Lebron","STL","CPX",19,113.35612674760355,0.485714285,0.40945123186047444,0.15157116,0.217391304,0.233333333,1.782608695,0.198473283,150,0.485714285,"sa3024314","sa3024314","Cristofer Lebron",821036,28
2026,"Juan Espinal","ATL","CPX",19,65.1949045960986,0.5,0.31531159250359786,0.19582245,0,0.354166666,0.933333333,0,96,0.5,"sa3024315","sa3024315","Juan Espinal",821042,16
2026,"Osmar Torrealba","CLE","DSL",19,120.00472240848308,2.2,0.4411649130425363,0.02714932,0.111111111,0.094339622,2.111111111,0.128205128,53,2.2,"sa3024318","sa3024318","Osmar Torrealba",821091,5
2026,"Cesar Lugo","CHC","CPX",19,105.93778628015905,0.425531914,0.3876711301554262,0.13275862,0.2,0.307189542,1.4,0.240310078,153,0.425531914,"sa3024319","sa3024319","Cesar Lugo",821113,17
2026,"Humberto Tiberi","LAA","CPX",19,23.060308371669624,0.384615384,0.24296887896277689,0.22137405,0,0.393939393,1,0.037037037,33,0.384615384,"sa3024322","sa3024322","Humberto Tiberi",821126,1
2026,"Browm Martinez","WSN","CPX",19,123.95542700668058,0.884615384,0.4217601658027863,0.14611872,0.157894736,0.242990654,1.263157894,0.172839506,107,0.884615384,"sa3024323","sa3024323","Browm Martinez",821129,24
2026,"Alejandro Pereira","OAK","CPX",19,55.63809844891655,0.153846153,0.3092582267627381,0.15909091,0,0.228070175,3.25,0.056603773,57,0.153846153,"sa3024325","sa3024325","Alejandro Pereira",821163,10
2026,"Yaxson Lucena","STL","CPX",18,32.416888424581124,1.214285714,0.26551095193082636,0.06451613,0,0.159090909,1.15,0.042857143,88,1.214285714,"sa3024326","sa3024326","Yaxson Lucena",821164,28
2026,"Dauri Fernandez","CLE","A",19,110.07417807284823,0.481481481,0.3640173053741455,0.1308615,0.042553191,0.216,1.59574468,0.126696833,250,0.481481481,"sa3024327","sa3024327","Dauri Fernandez",821171,5
2026,"Edgar Jimenez","NYY","DSL",19,153.96947481694286,1.142857142,0.5098927508700978,0.13868613,0.166666666,0.159090909,0.833333333,0.25,44,1.142857142,"sa3024328","sa3024328","Edgar Jimenez",821173,9
2026,"Juneiker Caceres","CLE","A",18,150.7336346760919,1.260869565,0.43174442814456093,0.0519802,0.166666666,0.106481481,1.583333333,0.2,216,1.260869565,"sa3024329","sa3024329","Juneiker Caceres",821181,5
2026,"Juan Ortuno","MIL","A",19,110.24558329678776,0.96,0.3724296414538434,0.08027327,0.053571428,0.164473684,1.446428571,0.110204082,304,0.96,"sa3024330","sa3024330","Juan Ortuno",821187,23
2026,"Anthony Delgado","NYM","DSL",19,137.73501504540414,1.166666666,0.4656651203448956,0.10725552,0.111111111,0.23076923,2.222222222,0.109090909,78,1.166666666,"sa3024333","sa3024333","Anthony Delgado",821242,25
2026,"Carlos Caripa","CLE","DSL",19,90.03263210783497,0.23076923,0.38577351130937276,0.16363636,0.071428571,0.228070175,1.285714285,0.117647058,57,0.23076923,"sa3024335","sa3024335","Carlos Caripa",821256,5
2026,"Robin Ortiz","CHC","CPX",19,73.1615326026617,0.296296296,0.3299139202857504,0.20183486,0.04,0.275510204,0.64,0.1125,98,0.296296296,"sa3024336","sa3024336","Robin Ortiz",821258,17
2026,"Christopher Alvarado","BOS","CPX",19,101.69376836604928,1.173913043,0.39409819170206534,0.10829493,0.052631578,0.19327731,1.684210526,0.101123595,119,1.173913043,"sa3024337","sa3024337","Christopher Alvarado",821260,3
2026,"Deuri Castillo","SEA","CPX",22,10.049991335010866,0.333333333,0.21339019139607748,0.08888889,0,0.5,0.333333333,0,12,0.333333333,"sa3024338","sa3024338","Deuri Castillo",821274,11
2026,"Edgardo De Leon","MIA","CPX",19,170.13051501329096,1.071428571,0.4989817856173766,0.12676056,0.363636363,0.184210526,1.909090909,0.298245615,76,1.071428571,"sa3024339","sa3024339","Edgardo De Leon",821279,20
