PlayerId,Name,Team,Level,Age,current_age_z,age_z_slope,has_slope,career_pa_eq,p_grad_knn,n_neighbors,level_base_p_grad,p_grad_vs_baseline,pppa_disc,cond_pppa_z_ageonly,cond_pppa_z,level_base_expected,expected_pppa_z,implied_mult_2tier,age_mult_pgvb,current_mult,Combined_Rank,Combined_Score,ABILITY_Score,TOOLS_Score
825658,Jose Santana,LAA,R,18.0,-0.73,,False,12.1,0.0,50,0.0471,0.0,-0.15600000000000003,0.3054,-0.0922,0.0092,-0.0,0.0,0.2,1.0039,1487,50.05,45.48,55.04
821299,Caden Ferraro,STL,A+,21.0,-0.7,,False,28.9,0.48,50,0.1665,2.883,-0.05780000000000001,0.3009,-0.0187,0.0325,-0.009,4.444,2.883,1.0038,1491,50.04,46.6,53.1
803385,Jay Harry,TOR,AAA,23.0,-0.81,-0.006,True,645.5,0.58,50,0.4699,1.234,0.19512204424103738,0.3175,0.1988,0.0918,0.1153,2.006,1.234,1.0044,1491,50.04,58.68,35.64
829979,Jhon Simon,TEX,R,18.0,0.4,,False,19.5,0.0,50,0.0471,0.0,0.005230769230769233,0.1351,-0.1344,0.0092,-0.0,0.0,0.2,0.9978,1491,50.04,48.17,51.39
842065,Daniel Bastardo,CHC,R,17.0,-0.71,,False,0.0,0.06,50,0.0471,1.274,0.34443016635861323,0.3024,0.3024,0.0092,0.0181,1.972,1.274,1.0038,1491,50.04,50.62,48.09
836611,Enmanuel Merlo,MIN,R,17.0,-0.71,,False,19.2,0.0,50,0.0471,0.0,0.06,0.3024,0.0764,0.0092,0.0,0.0,0.2,1.0038,1495,50.03,47.44,52.35
813939,Jan Luis Reyes,CHC,A,20.0,-0.37,0.022,True,50.4,0.52,50,0.1155,4.502,-0.06757171717171717,0.2512,-0.0762,0.0226,-0.0396,5.78,4.0,1.002,1496,50.02,50.33,53.84
825186,Jose Peralta,NYY,R,18.0,0.4,,False,7.9,0.08,50,0.0471,1.699,0.045000000000000005,0.1351,-0.1028,0.0092,-0.0082,1.175,1.699,0.9978,1497,50.01,51.0,47.51
828333,John Smith III,NYM,A+,22.0,-0.11,,False,0.0,0.22,50,0.1665,1.321,0.34443016635861323,0.212,0.212,0.0325,0.0466,1.435,1.321,1.0006,1498,50.0,50.35,48.29
821784,Isaac Ponce,SD,R,19.0,-0.62,,False,40.8,0.02,50,0.0471,0.425,0.0050147058823529515,0.2889,0.0191,0.0092,0.0004,0.628,0.425,1.0033,1498,50.0,48.28,51.14
694189,Rickardo Perez,PHI,R,21.0,0.75,,False,43.3,0.0,50,0.0471,0.0,0.032775981524249424,0.0823,-0.1653,0.0092,-0.0,0.0,0.2,0.996,1498,50.0,53.83,43.71
808228,Roderick Flores,MIL,R,19.0,-0.62,,False,63.4,0.14,50,0.0471,2.972,-0.012621451104100947,0.2889,0.0051,0.0092,0.0007,4.396,2.972,1.0033,1498,50.0,52.47,46.03
702501,Eli Serrano III,NYM,AA,23.0,-0.2,-0.133,True,307.3,0.2,50,0.2872,0.696,-0.01605914718019257,0.2255,-0.0609,0.0561,-0.0122,0.804,0.696,1.0011,1498,50.0,46.86,51.07
813916,Kellon Lindsey,LAD,A,20.0,-0.66,,False,99.4,0.12,50,0.1155,1.039,0.10041203703703704,0.2949,0.101,0.0226,0.0121,1.566,1.039,1.0036,1503,49.99,51.15,55.27
702632,Michael Gupton,CHC,A+,22.0,-0.06,,False,0.0,0.2,50,0.1665,1.201,0.34443016635861323,0.2044,0.2044,0.0325,0.0409,1.258,1.201,1.0003,1504,49.98,50.77,47.42
694209,Robert Lopez,CLE,A,21.0,0.29,0.474,True,178.1,0.06,50,0.1155,0.519,-0.01448357380688124,0.1517,-0.1335,0.0226,-0.008,0.403,0.519,0.9984,1504,49.98,49.32,45.33
829768,Malvin Fernandez,ATL,A+,17.0,-2.95,,False,27.0,0.74,50,0.1665,4.444,-0.060533333333333335,0.8466,0.5248,0.0325,0.3884,19.276,4.0,1.2943,1504,49.98,47.79,51.52
829925,Dencer Diaz,MIN,R,16.0,-1.82,,False,10.4,0.16,50,0.0471,3.397,0.008,0.5153,0.248,0.0092,0.0397,8.962,3.397,1.0713,1507,49.97,49.69,49.17
800632,Dean West,TOR,A,21.0,-0.14,,False,14.5,0.08,50,0.1155,0.693,0.1012,0.2165,0.0232,0.0226,0.0019,0.766,0.693,1.0008,1508,49.95,49.39,49.56
834562,Jesus Bello,COL,R,17.0,-0.73,,False,7.5,0.0,50,0.0471,0.0,-0.028,0.3054,0.0095,0.0092,0.0,0.0,0.2,1.0039,1509,49.94,48.86,50.2
833200,Kendry Diaz,NYY,R,17.0,-0.71,,False,9.2,0.0,50,0.0471,0.0,0.024,0.3024,0.0478,0.0092,0.0,0.0,0.2,1.0038,1510,49.92,52.3,45.55
699066,Carlos Avila,LAD,A,21.0,-0.05,,False,28.9,0.06,50,0.1155,0.519,0.017560553633218,0.2029,-0.0568,0.0226,-0.0034,0.539,0.519,1.0003,1510,49.92,48.58,49.62
829761,Santiago Gil,AZ,R,17.0,-0.73,,False,8.4,0.0,50,0.0471,0.0,-0.036,0.3054,0.0031,0.0092,0.0,0.0,0.2,1.0039,1510,49.92,48.02,51.28
694186,Shalin Polanco,PIT,AA,22.0,-0.85,0.296,True,450.3,0.44,50,0.2872,1.532,-0.030728956422018342,0.3235,0.0254,0.0561,0.0112,2.537,1.532,1.0046,1513,49.91,44.44,50.12
813417,Jordan Rich,CWS,R,19.0,-0.62,,False,10.1,0.02,50,0.0471,0.425,-0.027000000000000003,0.2889,-0.0063,0.0092,-0.0001,0.628,0.425,1.0033,1513,49.91,50.32,48.16
825156,Breyner Figuereo,CHC,R,17.0,-0.73,,False,14.3,0.0,50,0.0471,0.0,-0.067,0.3054,-0.0215,0.0092,-0.0,0.0,0.2,1.0039,1513,49.91,47.05,52.55
822278,Santiago Rivas,TEX,R,17.0,-0.71,,False,0.0,0.06,50,0.0471,1.274,0.34443016635861323,0.3024,0.3024,0.0092,0.0181,1.972,1.274,1.0038,1516,49.9,49.39,49.37
837625,Yamir Mendieta,AZ,R,17.0,-0.71,,False,0.0,0.06,50,0.0471,1.274,0.34443016635861323,0.3024,0.3024,0.0092,0.0181,1.972,1.274,1.0038,1516,49.9,48.91,50.03
815915,Joswa Lugo,LAA,A,19.0,-1.23,-0.445,True,87.9,0.12,50,0.1155,1.039,0.017278021978021973,0.3808,0.1208,0.0226,0.0145,2.022,1.039,1.0066,1516,49.9,46.3,56.32
693798,Anderson Suriel,CHC,A,22.0,0.9,0.426,True,83.9,0.02,50,0.1155,0.173,0.009269020866773675,0.0597,-0.2066,0.0226,-0.0041,0.053,0.2,0.9951,1519,49.89,51.12,46.42
825670,Ramy Peralta,AZ,R,18.0,0.37,,False,10.5,0.0,50,0.0471,0.0,-0.026000000000000006,0.1396,-0.1547,0.0092,-0.0,0.0,0.2,0.998,1519,49.89,47.82,51.45
801256,Danny Gonzalez,MIA,R,20.0,0.1,,False,36.1,0.04,50,0.0471,0.849,-0.0048365650969529085,0.1803,-0.0972,0.0092,-0.0039,0.784,0.849,0.9995,1521,49.88,49.39,49.32
837666,Osmy Osorio,SD,R,17.0,-0.71,,False,14.2,0.0,50,0.0471,0.0,-0.043000000000000003,0.3024,-0.0055,0.0092,-0.0,0.0,0.2,1.0038,1521,49.88,49.34,49.4
808060,Yoiber Ocopio,SD,A+,21.0,-0.7,-0.644,True,147.4,0.38,50,0.1665,2.282,-0.021011218985976274,0.3009,0.0105,0.0325,0.004,3.518,2.282,1.0038,1523,49.87,49.11,49.36
836606,Ezequiel Melburne,LAD,R,17.0,-0.71,,False,19.7,0.0,50,0.0471,0.0,-0.019000000000000003,0.3024,0.0136,0.0092,0.0,0.0,0.2,1.0038,1524,49.86,51.59,46.33
806823,Sheng-En Lin,CIN,R,19.0,-0.59,,False,32.8,0.02,50,0.0471,0.425,-0.017570121951219514,0.2843,-0.0033,0.0092,-0.0001,0.618,0.425,1.0032,1524,49.86,43.4,59.67
821671,Ricardo Paez,MIN,A,19.0,-1.21,-0.252,True,45.9,0.06,50,0.1155,0.519,-0.014719822485207102,0.3778,0.0924,0.0226,0.0055,1.003,0.519,1.0065,1524,49.86,51.19,49.51
834631,Rey Cruz,PHI,R,18.0,-0.73,,False,13.2,0.0,50,0.0471,0.0,-0.074,0.3054,-0.0271,0.0092,-0.0,0.0,0.2,1.0039,1527,49.85,47.39,51.95
829166,Yamvier Carrero,ATL,A,19.0,-0.97,-0.47,True,37.9,0.12,50,0.1155,1.039,-0.01672566371681416,0.3416,0.0546,0.0226,0.0066,1.814,1.039,1.0052,1528,49.84,49.63,45.42
821614,Andry Batista,TEX,R,19.0,-0.62,,False,43.9,0.02,50,0.0471,0.425,-0.006425968109339413,0.2889,0.01,0.0092,0.0002,0.628,0.425,1.0033,1528,49.84,41.78,59.45
822193,Angelo Ugueto,SF,R,17.0,-0.71,,False,11.5,0.02,50,0.0471,0.425,-0.026000000000000002,0.3024,0.0081,0.0092,0.0002,0.657,0.425,1.0038,1528,49.84,48.69,50.18
837748,Juan Holmann,MIN,R,17.0,-0.71,,False,10.5,0.02,50,0.0471,0.425,0.11200000000000002,0.3024,0.1177,0.0092,0.0024,0.657,0.425,1.0038,1531,49.82,50.92,47.13
807969,Jjam Alvarez,COL,R,19.0,1.47,,False,42.7,0.0,50,0.0471,0.0,0.011016393442622952,-0.0262,-0.2911,0.0092,-0.0,-0.0,0.2,0.9921,1531,49.82,51.26,46.68
808281,Braylin Morel,TEX,A,20.0,-0.37,0.168,True,94.4,0.06,50,0.1155,0.519,0.04739130434782608,0.2512,0.0151,0.0226,0.0009,0.667,0.519,1.002,1531,49.82,44.75,56.08
837686,Luis Duarte,MIN,R,17.0,-0.71,,False,15.7,0.0,50,0.0471,0.0,0.002,0.3024,0.0303,0.0092,0.0,0.0,0.2,1.0038,1534,49.8,48.37,50.48
834331,Ronnier Heras,SD,R,17.0,-0.71,,False,22.0,0.0,50,0.0471,0.0,-0.05500000000000001,0.3024,-0.015,0.0092,-0.0,0.0,0.2,1.0038,1534,49.8,48.49,50.33
812540,Qrey Lott,SD,A,21.0,-0.1,,False,78.9,0.08,50,0.1155,0.693,0.0391,0.2105,-0.0322,0.0226,-0.0026,0.745,0.693,1.0005,1534,49.8,52.52,49.18
687340,Kiko Romero,NYY,A+,24.0,1.46,0.461,True,136.4,0.06,50,0.1665,0.36,-0.04215782312925171,-0.0247,-0.3319,0.0325,-0.0199,-0.046,0.36,0.9921,1534,49.8,47.17,44.72
823869,Marwin Rivero,KC,R,19.0,1.51,,False,20.4,0.0,50,0.0471,0.0,-0.01443627450980392,-0.0322,-0.3174,0.0092,-0.0,-0.0,0.2,0.9918,1534,49.8,51.2,46.68
837621,Darian Rojas,OAK,R,19.0,1.51,,False,14.3,0.0,50,0.0471,0.0,0.038000000000000006,-0.0322,-0.2757,0.0092,-0.0,-0.0,0.2,0.9918,1534,49.8,49.56,48.88
815690,Grady Emerson,TB,A,18.0,-1.57,,False,13.8,0.3,50,0.1155,2.597,-0.1932,0.442,0.0148,0.0226,0.0044,5.867,2.597,1.0219,1540,49.79,48.43,50.42
808786,Jake Duer,AZ,A,23.0,1.04,,False,12.9,0.06,50,0.1155,0.519,-0.138,0.0386,-0.3447,0.0226,-0.0207,0.102,0.519,0.9944,1541,49.78,47.36,51.85
806980,Angel Cepeda,CHC,A+,20.0,-1.34,-0.146,True,239.3,0.24,50,0.1665,1.441,0.043323540145985405,0.3974,0.1581,0.0325,0.0379,2.935,1.441,1.0072,1542,49.76,45.8,56.27
835174,Cliuver Puello,HOU,R,18.0,0.37,,False,11.9,0.02,50,0.0471,0.425,-0.09200000000000001,0.1396,-0.2072,0.0092,-0.0041,0.303,0.425,0.998,1542,49.76,48.95,49.62
703569,Brandon Crabtree,TEX,A+,22.0,-0.11,,False,0.0,0.22,50,0.1665,1.321,0.34443016635861323,0.212,0.212,0.0325,0.0466,1.435,1.321,1.0006,1542,49.76,48.26,50.4
843805,Angel Bonilla,MIA,R,17.0,-0.71,,False,0.0,0.06,50,0.0471,1.274,0.34443016635861323,0.3024,0.3024,0.0092,0.0181,1.972,1.274,1.0038,1545,49.75,49.61,48.69
691492,Aldrin Lucas,KC,A,22.0,0.14,-0.394,True,63.3,0.0,50,0.1155,0.0,-0.0402808905380334,0.1743,-0.1314,0.0226,-0.0,0.0,0.2,0.9992,1545,49.75,49.73,51.12
695223,Javier Francisco,SF,R,22.0,1.05,,False,44.6,0.0,50,0.0471,0.0,-0.036263464837049744,0.0371,-0.2654,0.0092,-0.0,0.0,0.2,0.9943,1545,49.75,47.55,51.22
828808,Wessley Roberson,MIA,A,18.0,-1.74,,False,0.0,0.32,50,0.1155,2.771,0.34443016635861323,0.4919,0.4919,0.0226,0.1574,6.965,2.771,1.0555,1548,49.74,50.6,47.37
830401,Luis Felipe,TOR,R,19.0,1.51,,False,29.7,0.0,50,0.0471,0.0,-0.06275084175084175,-0.0322,-0.3558,0.0092,-0.0,-0.0,0.2,0.9918,1548,49.74,46.34,53.06
829932,Krishan Ulacio,BOS,R,18.0,0.4,,False,17.7,0.0,50,0.0471,0.0,-0.05060451977401131,0.1351,-0.1788,0.0092,-0.0,0.0,0.2,0.9978,1550,49.72,48.05,50.69
808220,Raimundo De Los Santos,TOR,AA,21.0,-1.49,-0.082,True,106.1,0.64,50,0.2872,2.228,0.004270212765957447,0.42,0.1497,0.0561,0.0958,4.791,2.228,1.008,1550,49.72,51.97,43.12
829851,Emilio Gonzalez,HOU,R,17.0,-0.73,,False,5.8,0.0,50,0.0471,0.0,-0.03599999999999999,0.3054,0.0031,0.0092,0.0,0.0,0.2,1.0039,1550,49.72,49.13,49.29
829371,Adonanfer Reyes,LAA,R,17.0,-0.71,,False,13.9,0.0,50,0.0471,0.0,-0.07900000000000001,0.3024,-0.0341,0.0092,-0.0,0.0,0.2,1.0038,1550,49.72,48.01,50.75
829950,Diego Natera,CWS,R,18.0,-0.73,,False,6.5,0.0,50,0.0471,0.0,-0.044000000000000004,0.3054,-0.0032,0.0092,-0.0,0.0,0.2,1.0039,1554,49.71,48.44,50.17
838135,Marcos Hernandez,KC,R,17.0,-0.71,,False,12.0,0.0,50,0.0471,0.0,-0.019000000000000003,0.3024,0.0136,0.0092,0.0,0.0,0.2,1.0038,1554,49.71,50.39,47.55
830010,Rosniell De Paula,COL,R,17.0,-0.71,,False,37.1,0.04,50,0.0471,0.849,-0.02980053908355796,0.3024,0.005,0.0092,0.0002,1.315,0.849,1.0038,1554,49.71,45.54,53.44
815900,Victor Hurtado,WSH,R,19.0,-0.5,,False,42.8,0.08,50,0.0471,1.699,0.006471962616822429,0.2708,0.0022,0.0092,0.0002,2.355,1.699,1.0027,1557,49.7,53.77,43.0
821072,Jose Rodriguez,AZ,R,19.0,1.51,,False,15.4,0.0,50,0.0471,0.0,-0.007681818181818184,-0.0322,-0.312,0.0092,-0.0,-0.0,0.2,0.9918,1557,49.7,48.66,49.84
702750,Edinson Duran,NYY,AAA,22.0,-0.98,-0.517,True,53.1,0.28,50,0.4699,0.596,0.07455011990407674,0.3431,0.1287,0.0918,0.036,1.046,0.596,1.0053,1559,49.69,51.29,50.54
830445,Daniel Dominguez,TOR,R,17.0,-0.73,,False,18.0,0.0,50,0.0471,0.0,-0.128,0.3054,-0.07,0.0092,-0.0,0.0,0.2,1.0039,1560,49.68,44.58,55.25
806968,Ludwing Espinoza,CHC,A,20.0,-0.37,-0.012,True,69.4,0.32,50,0.1155,2.771,-0.028507846410684476,0.2512,-0.0452,0.0226,-0.0145,3.557,2.771,1.002,1560,49.68,49.32,49.0
834846,Caden Merritt,ATL,A,19.0,-0.97,-0.47,True,59.0,0.12,50,0.1155,1.039,-0.03056876790830946,0.3416,0.0436,0.0226,0.0052,1.814,1.039,1.0052,1560,49.68,49.9,47.78
837641,Yendi Pirela,MIA,R,17.0,-0.71,,False,0.0,0.06,50,0.0471,1.274,0.34443016635861323,0.3024,0.3024,0.0092,0.0181,1.972,1.274,1.0038,1560,49.68,48.09,50.53
815067,Aidan Longwell,COL,AA,24.0,0.45,-0.001,True,476.0,0.28,50,0.2872,0.975,0.1438698500394633,0.1276,-0.0318,0.0561,-0.0089,0.637,0.975,0.9976,1564,49.67,53.98,40.28
701660,Edgar Alfonso,LAA,R,22.0,0.51,,False,48.1,0.0,50,0.0471,0.0,-0.013476091476091474,0.1185,-0.1659,0.0092,-0.0,0.0,0.2,0.9972,1565,49.66,47.62,51.03
830006,Jorge Drullard,BAL,R,18.0,0.4,,False,13.0,0.02,50,0.0471,0.425,-0.04676923076923077,0.1351,-0.1758,0.0092,-0.0035,0.294,0.425,0.9978,1565,49.66,49.48,48.62
821017,Wilmer Blanca,TOR,R,18.0,0.37,,False,6.9,0.1,50,0.0471,2.123,-0.06899999999999999,0.1396,-0.1889,0.0092,-0.0189,1.517,2.123,0.998,1567,49.64,48.09,50.46
824918,Isay Veras,TOR,R,18.0,0.4,,False,19.1,0.0,50,0.0471,0.0,-0.05500000000000001,0.1351,-0.1823,0.0092,-0.0,0.0,0.2,0.9978,1567,49.64,49.47,48.58
808377,Jesus Alexander,SF,R,19.0,-0.59,,False,40.7,0.02,50,0.0471,0.425,0.0652948402948403,0.2843,0.0625,0.0092,0.0012,0.618,0.425,1.0032,1567,49.64,49.73,48.23
800200,Jonathan Linares,LAA,A,21.0,-0.1,0.487,True,92.8,0.02,50,0.1155,0.173,-0.016680180180180186,0.2105,-0.0765,0.0226,-0.0015,0.186,0.2,1.0005,1570,49.63,45.84,50.72
811366,Brandon Jaime,CIN,R,21.0,1.32,,False,6.5,0.0,50,0.0471,0.0,0.013000000000000001,-0.0036,-0.2669,0.0092,-0.0,-0.0,0.2,0.9929,1571,49.62,48.91,49.31
691281,Diosfran Cabeza,AZ,A+,23.0,0.32,0.373,True,99.8,0.1,50,0.1665,0.601,-0.016134674922600623,0.1472,-0.1394,0.0325,-0.0139,0.453,0.601,0.9983,1571,49.62,48.3,50.04
829831,Jose Carrillo,CHC,R,18.0,0.37,,False,7.5,0.06,50,0.0471,1.274,-0.074,0.1396,-0.1929,0.0092,-0.0116,0.91,1.274,0.998,1571,49.62,48.61,49.72
837036,Sebastian Maldonado,SD,R,18.0,0.4,,False,14.3,0.0,50,0.0471,0.0,-0.031,0.1351,-0.1632,0.0092,-0.0,0.0,0.2,0.9978,1574,49.61,49.96,47.87
702630,Luke Hanson,TEX,AA,22.0,-0.99,-0.4,True,164.6,0.58,50,0.2872,2.019,0.05966307385229541,0.3446,0.1183,0.0561,0.0686,3.563,2.019,1.0053,1574,49.61,55.65,41.32
829066,Elian De La Cruz,AZ,R,17.0,-0.73,,False,6.7,0.0,50,0.0471,0.0,0.003,0.3054,0.0341,0.0092,0.0,0.0,0.2,1.0039,1574,49.61,49.82,48.04
837510,Eric Jeon,SEA,A,21.0,-0.1,,False,0.0,0.12,50,0.1155,1.039,0.34443016635861323,0.2105,0.2105,0.0226,0.0253,1.118,1.039,1.0005,1574,49.61,49.61,48.36
808165,Mason Bolivar,CLE,R,18.0,-1.73,,False,16.1,0.26,50,0.0471,5.52,0.034999999999999996,0.4889,0.243,0.0092,0.0632,13.817,4.0,1.0535,1578,49.6,48.09,50.33
809720,Damian Bravo,SF,A+,22.0,-0.27,-1.018,True,115.9,0.1,50,0.1665,0.601,0.1580684085510689,0.2361,0.088,0.0325,0.0088,0.726,0.601,1.0015,1578,49.6,54.86,41.16
809338,Trevor Austin,HOU,AAA,24.0,-0.09,-0.281,True,525.4,0.18,50,0.4699,0.383,-0.03722487257900102,0.209,-0.0943,0.0918,-0.017,0.41,0.383,1.0005,1580,49.59,47.85,49.57
837731,Frank Moreno,NYM,R,17.0,-0.71,,False,16.8,0.0,50,0.0471,0.0,-0.007000000000000001,0.3024,0.0232,0.0092,0.0,0.0,0.2,1.0038,1581,49.58,47.54,51.02
823873,Jose Sabino,CIN,R,19.0,1.51,,False,29.2,0.0,50,0.0471,0.0,-0.018465753424657536,-0.0322,-0.3206,0.0092,-0.0,-0.0,0.2,0.9918,1581,49.58,48.26,50.05
837992,Jendry Guaraco,COL,R,17.0,-0.71,,False,21.9,0.0,50,0.0471,0.0,0.04300000000000001,0.3024,0.0629,0.0092,0.0,0.0,0.2,1.0038,1581,49.58,48.2,50.14
827420,Rafael Oropeza,PHI,R,17.0,-0.73,,False,12.9,0.0,50,0.0471,0.0,-0.067,0.3054,-0.0215,0.0092,-0.0,0.0,0.2,1.0039,1581,49.58,49.65,48.21
806739,Jayden Kim,PIT,A,19.0,-1.21,,False,28.2,0.24,50,0.1155,2.078,-0.05145744680851064,0.3778,0.0632,0.0226,0.0152,4.012,2.078,1.0065,1585,49.56,46.74,51.95
832713,Cristian Benavides,SD,R,18.0,0.4,,False,28.5,0.02,50,0.0471,0.425,-0.014936842105263163,0.1351,-0.1505,0.0092,-0.003,0.294,0.425,0.9978,1585,49.56,44.67,54.83
836587,Emanuel Luna,STL,R,17.0,-0.71,,False,0.0,0.06,50,0.0471,1.274,0.34443016635861323,0.3024,0.3024,0.0092,0.0181,1.972,1.274,1.0038,1585,49.56,49.12,48.84
837685,Ruben Sanchez,TOR,R,18.0,0.4,,False,7.1,0.06,50,0.0471,1.274,-0.052000000000000005,0.1351,-0.1799,0.0092,-0.0108,0.881,1.274,0.9978,1585,49.56,50.43,47.07
829974,Jhonger Ochoa,DET,R,17.0,-0.73,,False,16.4,0.0,50,0.0471,0.0,-0.018,0.3054,0.0174,0.0092,0.0,0.0,0.2,1.0039,1585,49.56,48.67,49.44
837978,Yojan Coronel,DET,R,17.0,-0.71,,False,13.8,0.0,50,0.0471,0.0,0.028999999999999998,0.3024,0.0518,0.0092,0.0,0.0,0.2,1.0038,1590,49.55,49.76,47.97
829784,Johanderson Tarazona,MIL,R,18.0,0.4,,False,13.6,0.0,50,0.0471,0.0,-0.016375,0.1351,-0.1516,0.0092,-0.0,0.0,0.2,0.9978,1590,49.55,48.63,49.49
807083,Nathan Flewelling,TB,A+,19.0,-1.82,-0.27,True,266.2,0.52,50,0.1665,3.123,-0.003770162162162163,0.5153,0.2386,0.0325,0.1241,8.245,3.123,1.0713,1592,49.54,45.57,50.47
840927,Erick Dessens,CLE,A,21.0,0.22,,False,14.5,0.02,50,0.1155,0.173,-0.1081,0.1622,-0.1974,0.0226,-0.0039,0.144,0.2,0.9988,1592,49.54,51.02,46.28
823489,Alejandro Castellano,HOU,R,18.0,0.37,,False,17.6,0.0,50,0.0471,0.0,-0.08614772727272729,0.1396,-0.2025,0.0092,-0.0,0.0,0.2,0.998,1594,49.53,48.0,50.28
691396,Iverson Espinoza,CIN,A+,22.0,0.02,0.002,True,56.1,0.24,50,0.1665,1.441,0.04179186602870814,0.1924,-0.0481,0.0325,-0.0115,1.421,1.441,0.9999,1595,49.52,50.47,48.32
821623,Angel Rodriguez,DET,R,19.0,1.51,,False,13.8,0.0,50,0.0471,0.0,0.025021739130434786,-0.0322,-0.286,0.0092,-0.0,-0.0,0.2,0.9918,1595,49.52,47.79,50.52
835727,Eric Booth Jr.,BAL,A,17.0,-2.16,,False,18.9,0.46,50,0.1155,3.983,-0.0667,0.615,0.2883,0.0226,0.1326,12.518,3.983,1.1384,1595,49.52,47.73,50.63
821180,Ilan Fernandez,BOS,A,19.0,-0.97,-0.052,True,87.2,0.28,50,0.1155,2.424,0.03114079422382672,0.3416,0.0927,0.0226,0.026,4.232,2.424,1.0052,1595,49.52,51.1,45.49
838134,Alberto Aguilar,KC,R,17.0,-0.71,,False,5.4,0.0,50,0.0471,0.0,0.028999999999999998,0.3024,0.0518,0.0092,0.0,0.0,0.2,1.0038,1599,49.51,49.87,47.71
824950,Emil Perez,COL,R,17.0,-0.71,,False,14.3,0.0,50,0.0471,0.0,0.014000000000000002,0.3024,0.0398,0.0092,0.0,0.0,0.2,1.0038,1599,49.51,47.99,50.23
811294,Caden Sorrell,CHC,A,21.0,0.22,,False,21.9,0.06,50,0.1155,0.519,0.2093,0.1622,0.0549,0.0226,0.0033,0.431,0.519,0.9988,1599,49.51,52.89,43.69
802541,Bryan Broecker,TB,AA,24.0,0.32,0.268,True,162.2,0.2,50,0.2872,0.696,-0.1773327927927928,0.1472,-0.2675,0.0561,-0.0535,0.525,0.696,0.9983,1602,49.5,40.66,55.78
824941,Emill Olivo,CHC,R,18.0,0.4,,False,10.2,0.02,50,0.0471,0.425,-0.048,0.1351,-0.1767,0.0092,-0.0035,0.294,0.425,0.9978,1602,49.5,49.67,47.97
842568,Jean Rodriguez,PIT,R,19.0,1.51,,False,11.7,0.0,50,0.0471,0.0,0.026000000000000002,-0.0322,-0.2853,0.0092,-0.0,-0.0,0.2,0.9918,1604,49.49,47.83,50.4
834408,JC Vanek,KC,A,21.0,0.22,,False,86.0,0.14,50,0.1155,1.212,0.0414,0.1622,-0.0786,0.0226,-0.011,1.005,1.212,0.9988,1604,49.49,47.99,53.89
823817,Jake McCutcheon,MIA,A+,22.0,-0.06,-0.45,True,84.4,0.04,50,0.1665,0.24,-0.10220900900900902,0.2044,-0.1505,0.0325,-0.006,0.252,0.24,1.0003,1604,49.49,47.67,50.52
823352,Luke Nixon,SF,A,21.0,-0.1,,False,12.4,0.06,50,0.1155,0.519,-0.07590000000000001,0.2105,-0.1235,0.0226,-0.0074,0.559,0.519,1.0005,1604,49.49,49.6,48.04
703202,Leandro Arias,BAL,A+,21.0,-0.68,-0.041,True,367.5,0.16,50,0.1665,0.961,-0.030760930888575462,0.2979,-0.0002,0.0325,-0.0,1.467,0.961,1.0037,1608,49.48,48.4,48.88
812944,Danandres Colon,DET,R,19.0,-0.5,,False,0.0,0.06,50,0.0471,1.274,0.34443016635861323,0.2708,0.2708,0.0092,0.0162,1.766,1.274,1.0027,1609,49.45,49.33,48.29
837871,Diego Hernandez,CHC,R,17.0,-0.71,,False,7.8,0.0,50,0.0471,0.0,0.007,0.3024,0.0343,0.0092,0.0,0.0,0.2,1.0038,1609,49.45,48.66,49.18
809452,Damian Ruiz,CIN,A+,22.0,-0.06,,False,17.3,0.2,50,0.1665,1.201,-0.05780000000000001,0.2044,-0.1152,0.0325,-0.023,1.258,1.201,1.0003,1611,49.44,50.75,46.15
822295,Giancarlos Mendoza,CHC,R,17.0,-0.71,,False,6.1,0.0,50,0.0471,0.0,0.024,0.3024,0.0478,0.0092,0.0,0.0,0.2,1.0038,1611,49.44,50.04,47.32
806470,Caden Bogenpohl,PHI,A,21.0,-0.14,,False,18.4,0.08,50,0.1155,0.693,-0.0529,0.2165,-0.0992,0.0226,-0.0079,0.766,0.693,1.0008,1611,49.44,46.79,51.69
821327,Jake Bennett,TOR,A,21.0,-0.14,,False,19.6,0.06,50,0.1155,0.519,0.2208,0.2165,0.1183,0.0226,0.0071,0.575,0.519,1.0008,1611,49.44,50.28,47.01
837847,Luis German,CHC,R,16.0,-1.82,,False,14.5,0.12,50,0.0471,2.548,-0.04000000000000001,0.5153,0.2098,0.0092,0.0252,6.721,2.548,1.0713,1615,49.43,48.96,48.73
701437,Jaden Rudd,TOR,A,22.0,-0.09,0.245,True,137.2,0.02,50,0.1155,0.173,-0.06602660098522169,0.209,-0.1172,0.0226,-0.0023,0.185,0.2,1.0005,1615,49.43,48.04,50.42
837606,Edward Suazo,OAK,R,17.0,-0.71,,False,7.6,0.0,50,0.0471,0.0,-0.007,0.3024,0.0232,0.0092,0.0,0.0,0.2,1.0038,1617,49.42,49.88,47.47
829044,Maykel Coret,TB,R,18.0,0.4,,False,39.7,0.0,50,0.0471,0.0,0.059690176322418145,0.1351,-0.0912,0.0092,-0.0,0.0,0.2,0.9978,1617,49.42,48.39,54.41
