Season,League,Age,Avg_PPG,Avg_PPPA,Std_PPG,Std_PPPA
2018,Carolina League,22.0,2.07,0.52,1.47,0.34
2018,Carolina League,23.0,2.16,0.56,1.15,0.28
2018,Carolina League,24.0,2.44,0.61,1.5,0.35
2018,Dominican Summer League,16.0,2.1,0.55,1.22,0.28
2018,Dominican Summer League,17.0,2.0,0.51,1.54,0.39
2018,Dominican Summer League,18.0,2.38,0.61,1.59,0.38
2018,Dominican Summer League,19.0,2.39,0.62,1.62,0.39
2018,Dominican Summer League,20.0,2.33,0.62,1.72,0.43
2018,Dominican Summer League,21.0,2.15,0.62,1.37,0.41
2018,Dominican Summer League,22.0,4.39,1.04,1.23,0.18
2018,Eastern League,19.0,5.5,1.3,1.83,0.38
2018,Eastern League,20.0,3.9,0.87,1.36,0.28
2018,Eastern League,21.0,2.56,0.61,1.52,0.37
2018,Eastern League,22.0,2.09,0.47,1.95,0.55
2018,Eastern League,23.0,2.13,0.48,1.71,0.54
2018,Eastern League,24.0,2.05,0.54,1.37,0.36
2018,Florida State League,18.0,-1.08,-0.35,0.83,0.21
2018,Florida State League,19.0,2.8,0.66,1.41,0.32
2018,Florida State League,20.0,2.65,0.68,1.33,0.33
2018,Florida State League,21.0,2.04,0.5,1.3,0.33
2018,Florida State League,22.0,2.44,0.61,1.47,0.36
2018,Florida State League,23.0,2.28,0.58,1.57,0.39
2018,Florida State League,24.0,2.56,0.65,1.31,0.31
2018,Gulf Coast League,16.0,-0.13,-0.03,,
2018,Gulf Coast League,17.0,2.75,0.66,1.58,0.36
2018,Gulf Coast League,18.0,2.2,0.57,1.51,0.36
2018,Gulf Coast League,19.0,1.85,0.49,1.5,0.39
2018,Gulf Coast League,20.0,2.42,0.64,2.13,0.55
2018,Gulf Coast League,21.0,3.06,0.78,2.02,0.48
2018,Gulf Coast League,22.0,3.08,0.79,3.87,0.81
2018,Gulf Coast League,23.0,2.64,0.73,1.23,0.28
2018,Gulf Coast League,24.0,2.13,0.64,3.53,1.03
2018,International League,19.0,5.33,1.25,,
2018,International League,20.0,0.65,-0.09,1.38,0.65
2018,International League,21.0,2.9,0.69,1.99,0.51
2018,International League,22.0,2.16,0.51,1.28,0.4
2018,International League,23.0,2.9,0.71,1.66,0.4
2018,International League,24.0,2.24,0.51,1.55,0.54
2018,Midwest League,18.0,2.72,0.66,1.86,0.48
2018,Midwest League,19.0,2.56,0.6,1.75,0.41
2018,Midwest League,20.0,2.59,0.62,1.42,0.32
2018,Midwest League,21.0,2.05,0.5,1.72,0.41
2018,Midwest League,22.0,2.6,0.64,1.55,0.37
2018,Midwest League,23.0,2.32,0.58,1.4,0.34
2018,Midwest League,24.0,2.61,0.65,1.82,0.44
2018,Pacific Coast League,18.0,1.4,0.44,,
2018,Pacific Coast League,19.0,4.25,1.31,,
2018,Pacific Coast League,20.0,2.07,0.69,,
2018,Pacific Coast League,21.0,2.56,0.44,2.84,0.81
2018,Pacific Coast League,22.0,1.99,0.43,2.02,0.55
2018,Pacific Coast League,23.0,2.7,0.63,2.24,0.62
2018,Pacific Coast League,24.0,2.33,0.59,1.78,0.53
2018,Pioneer League,17.0,3.44,0.77,2.0,0.44
2018,Pioneer League,18.0,3.97,0.91,1.38,0.26
2018,Pioneer League,19.0,3.15,0.76,1.23,0.26
2018,Pioneer League,20.0,2.93,0.76,1.7,0.38
2018,Pioneer League,21.0,3.71,0.91,2.2,0.51
2018,Pioneer League,22.0,3.8,0.91,2.38,0.49
2018,Pioneer League,23.0,3.19,0.77,1.91,0.44
2018,Pioneer League,24.0,1.88,0.5,3.26,0.86
2018,South Atlantic League,17.0,-0.3,-0.08,,
2018,South Atlantic League,18.0,2.1,0.52,1.05,0.24
2018,South Atlantic League,19.0,2.57,0.61,2.05,0.49
2018,South Atlantic League,20.0,2.0,0.51,1.26,0.32
2018,South Atlantic League,21.0,2.3,0.57,1.42,0.34
2018,South Atlantic League,22.0,2.19,0.56,1.42,0.35
2018,South Atlantic League,23.0,2.38,0.6,1.5,0.37
2018,South Atlantic League,24.0,2.1,0.55,1.34,0.34
2018,Southern League,19.0,2.08,0.52,1.05,0.23
2018,Southern League,20.0,1.84,0.24,2.02,0.83
2018,Southern League,21.0,2.47,0.61,2.13,0.57
2018,Southern League,22.0,1.81,0.39,1.91,0.59
2018,Southern League,23.0,2.1,0.49,1.54,0.47
2018,Southern League,24.0,1.91,0.47,1.65,0.5
2018,Texas League,18.0,1.67,0.36,,
2018,Texas League,19.0,2.58,0.6,2.38,0.55
2018,Texas League,20.0,3.41,0.83,1.09,0.25
2018,Texas League,21.0,3.09,0.74,2.08,0.44
2018,Texas League,22.0,2.19,0.53,1.72,0.49
2018,Texas League,23.0,2.6,0.6,1.61,0.47
2018,Texas League,24.0,2.83,0.69,1.45,0.42
2019,Arizona League,17.0,2.89,0.67,2.03,0.45
2019,Arizona League,18.0,2.31,0.54,1.92,0.43
2019,Arizona League,19.0,2.38,0.58,2.17,0.48
2019,Arizona League,20.0,2.67,0.67,2.09,0.51
2019,Arizona League,21.0,3.85,0.9,3.02,0.64
2019,Arizona League,22.0,3.94,0.94,2.47,0.58
2019,Arizona League,23.0,3.13,0.79,2.61,0.59
2019,Arizona League,24.0,4.77,1.29,2.26,0.6
2019,California League,18.0,7.68,1.81,,
2019,California League,19.0,2.79,0.64,1.68,0.39
2019,California League,20.0,2.73,0.61,1.93,0.46
2019,California League,21.0,2.63,0.62,1.43,0.32
2019,California League,22.0,1.76,0.41,1.75,0.45
2019,California League,23.0,2.17,0.53,1.61,0.38
2019,California League,24.0,2.33,0.57,1.37,0.33
2019,Carolina League,19.0,1.17,0.27,1.16,0.25
2019,Carolina League,20.0,2.22,0.55,1.24,0.28
2019,Carolina League,21.0,2.28,0.56,2.33,0.55
2019,Carolina League,22.0,2.11,0.53,1.65,0.42
2019,Carolina League,23.0,1.92,0.49,1.3,0.32
2019,Carolina League,24.0,2.03,0.52,1.23,0.27
2019,Dominican Summer League,16.0,2.04,0.5,1.46,0.36
2019,Dominican Summer League,17.0,2.51,0.62,1.48,0.35
2019,Dominican Summer League,18.0,2.29,0.6,1.3,0.33
2019,Dominican Summer League,19.0,2.77,0.71,1.74,0.42
2019,Dominican Summer League,20.0,2.89,0.73,1.72,0.43
2019,Dominican Summer League,21.0,2.44,0.63,1.86,0.46
2019,Dominican Summer League,22.0,3.57,0.91,1.69,0.37
2019,Dominican Summer League,23.0,3.24,0.77,2.18,0.49
2019,Eastern League,19.0,2.6,0.61,0.02,0.01
2019,Eastern League,20.0,3.24,0.78,0.74,0.14
2019,Eastern League,21.0,1.85,0.39,1.44,0.66
2019,Eastern League,22.0,1.82,0.46,1.35,0.34
2019,Eastern League,23.0,2.07,0.51,1.53,0.45
2019,Eastern League,24.0,1.27,0.31,1.54,0.43
2019,Florida State League,18.0,5.07,1.18,,
2019,Florida State League,19.0,1.34,0.34,1.12,0.27
2019,Florida State League,20.0,2.21,0.54,2.18,0.58
2019,Florida State League,21.0,2.44,0.64,1.33,0.36
2019,Florida State League,22.0,1.84,0.47,1.3,0.32
2019,Florida State League,23.0,1.92,0.5,1.37,0.35
2019,Florida State League,24.0,1.57,0.42,1.61,0.44
2019,Gulf Coast League,16.0,2.98,0.7,,
2019,Gulf Coast League,17.0,2.67,0.64,2.21,0.54
2019,Gulf Coast League,18.0,2.2,0.57,1.57,0.39
2019,Gulf Coast League,19.0,2.16,0.56,1.71,0.41
2019,Gulf Coast League,20.0,2.26,0.62,1.79,0.42
2019,Gulf Coast League,21.0,3.2,0.87,2.37,0.66
2019,Gulf Coast League,22.0,2.11,0.58,1.52,0.41
2019,Gulf Coast League,23.0,2.82,0.77,1.76,0.46
2019,Gulf Coast League,24.0,2.48,0.75,2.63,0.66
2019,International League,20.0,4.05,1.03,2.94,0.82
2019,International League,21.0,2.61,0.54,2.68,0.81
2019,International League,22.0,3.43,0.79,1.78,0.39
2019,International League,23.0,2.48,0.66,2.14,0.49
2019,International League,24.0,3.18,0.75,1.92,0.49
2019,Mexican League,18.0,-0.29,-0.25,,
2019,Mexican League,19.0,0.21,0.06,1.56,1.15
2019,Mexican League,20.0,0.66,0.3,1.15,0.6
2019,Mexican League,21.0,1.51,0.6,1.32,0.56
2019,Mexican League,22.0,1.8,0.58,1.69,0.4
2019,Mexican League,23.0,1.62,0.71,1.55,0.71
2019,Mexican League,24.0,2.28,0.68,1.56,0.29
2019,Midwest League,18.0,1.89,0.46,2.15,0.49
2019,Midwest League,19.0,2.53,0.6,1.57,0.36
2019,Midwest League,20.0,1.92,0.47,1.46,0.35
2019,Midwest League,21.0,2.13,0.52,1.5,0.35
2019,Midwest League,22.0,2.25,0.56,1.39,0.34
2019,Midwest League,23.0,2.1,0.53,1.36,0.35
2019,Midwest League,24.0,2.14,0.53,1.32,0.3
2019,Pacific Coast League,19.0,1.7,0.52,0.54,0.06
2019,Pacific Coast League,20.0,3.63,0.8,2.55,0.59
2019,Pacific Coast League,21.0,3.76,0.84,3.0,0.6
2019,Pacific Coast League,22.0,4.28,0.99,2.98,0.78
2019,Pacific Coast League,23.0,2.22,0.6,2.01,0.53
2019,Pacific Coast League,24.0,3.0,0.68,2.18,0.67
2019,South Atlantic League,18.0,1.31,0.3,1.7,0.39
2019,South Atlantic League,19.0,2.48,0.6,1.17,0.25
2019,South Atlantic League,20.0,2.32,0.57,1.44,0.34
2019,South Atlantic League,21.0,2.02,0.49,1.59,0.39
2019,South Atlantic League,22.0,2.1,0.52,1.63,0.41
2019,South Atlantic League,23.0,2.12,0.53,1.54,0.38
2019,South Atlantic League,24.0,2.14,0.54,1.21,0.3
2019,Southern League,19.0,1.04,0.29,,
2019,Southern League,20.0,2.48,0.56,1.81,0.47
2019,Southern League,21.0,2.13,0.41,1.97,0.68
2019,Southern League,22.0,2.25,0.53,1.88,0.5
2019,Southern League,23.0,1.29,0.23,1.61,0.59
2019,Southern League,24.0,1.78,0.47,1.26,0.38
2019,Texas League,19.0,3.49,0.83,2.81,0.59
2019,Texas League,20.0,2.6,0.56,2.77,0.67
2019,Texas League,21.0,1.91,0.49,1.53,0.39
2019,Texas League,22.0,2.45,0.62,1.46,0.32
2019,Texas League,23.0,2.16,0.53,1.54,0.48
2019,Texas League,24.0,2.51,0.64,1.5,0.42
2021,Arizona Complex League,16.0,2.26,0.61,,
2021,Arizona Complex League,17.0,1.46,0.39,1.52,0.46
2021,Arizona Complex League,18.0,2.79,0.72,1.76,0.45
2021,Arizona Complex League,19.0,2.02,0.55,1.95,0.51
2021,Arizona Complex League,20.0,2.11,0.59,1.88,0.5
2021,Arizona Complex League,21.0,2.61,0.76,2.09,0.57
2021,Arizona Complex League,22.0,2.77,0.83,2.4,0.68
2021,Arizona Complex League,23.0,3.41,0.96,2.41,0.6
2021,Arizona Complex League,24.0,2.59,0.78,1.8,0.5
2021,Dominican Summer League,16.0,1.84,0.51,1.18,0.3
2021,Dominican Summer League,17.0,2.0,0.56,1.44,0.38
2021,Dominican Summer League,18.0,1.99,0.57,1.44,0.39
2021,Dominican Summer League,19.0,2.0,0.58,1.5,0.44
2021,Dominican Summer League,20.0,2.31,0.69,1.2,0.31
2021,Dominican Summer League,21.0,3.65,1.06,1.39,0.37
2021,Double-A Central,20.0,2.07,0.5,2.83,0.65
2021,Double-A Central,21.0,2.58,0.63,2.04,0.48
2021,Double-A Central,22.0,2.82,0.67,1.39,0.3
2021,Double-A Central,23.0,2.7,0.65,1.85,0.42
2021,Double-A Central,24.0,2.26,0.56,1.51,0.38
2021,Double-A Northeast,20.0,2.16,0.46,2.67,0.64
2021,Double-A Northeast,21.0,3.51,0.81,1.74,0.38
2021,Double-A Northeast,22.0,2.8,0.68,2.05,0.51
2021,Double-A Northeast,23.0,2.21,0.54,1.9,0.51
2021,Double-A Northeast,24.0,1.9,0.49,1.44,0.35
2021,Double-A South,19.0,-0.65,-0.22,,
2021,Double-A South,20.0,0.91,0.4,0.3,0.11
2021,Double-A South,21.0,1.95,0.47,1.55,0.35
2021,Double-A South,22.0,1.68,0.42,1.41,0.34
2021,Double-A South,23.0,2.28,0.57,1.6,0.39
2021,Double-A South,24.0,1.87,0.47,1.96,0.5
2021,Florida Complex League,17.0,3.54,1.03,1.54,0.45
2021,Florida Complex League,18.0,2.29,0.61,1.89,0.5
2021,Florida Complex League,19.0,2.23,0.65,1.91,0.51
2021,Florida Complex League,20.0,2.17,0.65,1.72,0.49
2021,Florida Complex League,21.0,2.77,0.81,2.2,0.58
2021,Florida Complex League,22.0,2.95,0.86,2.48,0.7
2021,Florida Complex League,23.0,3.04,0.88,2.31,0.62
2021,Florida Complex League,24.0,2.86,0.79,2.66,0.71
2021,High-A Central,19.0,2.1,0.47,2.21,0.52
2021,High-A Central,20.0,2.62,0.61,2.01,0.53
2021,High-A Central,21.0,2.46,0.59,1.54,0.36
2021,High-A Central,22.0,2.7,0.65,1.66,0.38
2021,High-A Central,23.0,2.53,0.61,2.02,0.48
2021,High-A Central,24.0,2.33,0.59,1.62,0.41
2021,High-A East,19.0,4.71,1.1,0.85,0.08
2021,High-A East,20.0,3.41,0.79,2.42,0.55
2021,High-A East,21.0,2.43,0.58,2.2,0.53
2021,High-A East,22.0,3.3,0.79,1.76,0.4
2021,High-A East,23.0,2.46,0.6,1.89,0.43
2021,High-A East,24.0,2.09,0.51,1.7,0.44
2021,High-A West,19.0,2.84,0.66,1.45,0.32
2021,High-A West,20.0,2.94,0.67,3.48,0.84
2021,High-A West,21.0,1.43,0.33,1.87,0.46
2021,High-A West,22.0,2.22,0.5,2.44,0.6
2021,High-A West,23.0,2.35,0.55,1.89,0.44
2021,High-A West,24.0,2.49,0.61,2.27,0.49
2021,Low-A East,18.0,2.63,0.63,1.45,0.34
2021,Low-A East,19.0,2.39,0.56,2.04,0.48
2021,Low-A East,20.0,2.33,0.57,1.66,0.38
2021,Low-A East,21.0,2.86,0.66,1.99,0.45
2021,Low-A East,22.0,2.62,0.63,1.75,0.4
2021,Low-A East,23.0,2.48,0.6,1.96,0.46
2021,Low-A East,24.0,2.45,0.58,1.84,0.48
2021,Low-A Southeast,18.0,1.63,0.38,0.96,0.22
2021,Low-A Southeast,19.0,2.73,0.62,2.11,0.46
2021,Low-A Southeast,20.0,2.02,0.49,1.9,0.43
2021,Low-A Southeast,21.0,2.12,0.52,2.0,0.5
2021,Low-A Southeast,22.0,2.39,0.6,1.79,0.46
2021,Low-A Southeast,23.0,2.82,0.69,2.25,0.56
2021,Low-A Southeast,24.0,2.44,0.61,1.67,0.39
2021,Low-A West,18.0,2.38,0.51,3.44,0.72
2021,Low-A West,19.0,3.2,0.7,2.36,0.53
2021,Low-A West,20.0,2.72,0.63,1.87,0.42
2021,Low-A West,21.0,2.77,0.65,1.77,0.37
2021,Low-A West,22.0,3.09,0.75,1.86,0.42
2021,Low-A West,23.0,2.55,0.6,1.55,0.34
2021,Low-A West,24.0,2.71,0.69,1.91,0.46
2021,Triple-A East,20.0,5.85,1.41,0.87,0.29
2021,Triple-A East,21.0,2.82,0.59,2.49,0.73
2021,Triple-A East,22.0,3.19,0.77,3.02,0.72
2021,Triple-A East,23.0,2.8,0.65,2.25,0.65
2021,Triple-A East,24.0,2.31,0.55,1.93,0.52
2021,Triple-A West,18.0,0.6,0.3,,
2021,Triple-A West,21.0,4.32,0.92,3.91,0.9
2021,Triple-A West,22.0,3.22,0.81,1.7,0.37
2021,Triple-A West,23.0,2.86,0.66,2.29,0.61
2021,Triple-A West,24.0,3.09,0.76,2.38,0.53
2022,Arizona Complex League,17.0,2.17,0.57,1.93,0.5
2022,Arizona Complex League,18.0,2.39,0.63,1.91,0.5
2022,Arizona Complex League,19.0,1.98,0.54,1.53,0.43
2022,Arizona Complex League,20.0,2.0,0.55,1.97,0.53
2022,Arizona Complex League,21.0,2.24,0.61,2.55,0.66
2022,Arizona Complex League,22.0,1.71,0.47,1.81,0.54
2022,Arizona Complex League,23.0,2.62,0.72,1.97,0.52
2022,Arizona Complex League,24.0,2.95,0.83,2.37,0.63
2022,California League,17.0,4.67,1.09,,
2022,California League,18.0,2.49,0.58,2.15,0.49
2022,California League,19.0,3.45,0.75,2.01,0.43
2022,California League,20.0,2.66,0.61,2.49,0.58
2022,California League,21.0,2.57,0.59,2.2,0.52
2022,California League,22.0,3.29,0.77,2.04,0.42
2022,California League,23.0,3.16,0.74,1.65,0.37
2022,California League,24.0,2.98,0.74,1.8,0.39
2022,Carolina League,18.0,2.99,0.69,1.78,0.4
2022,Carolina League,19.0,2.73,0.63,1.59,0.35
2022,Carolina League,20.0,2.42,0.57,1.9,0.43
2022,Carolina League,21.0,2.48,0.59,2.08,0.47
2022,Carolina League,22.0,3.01,0.72,1.73,0.39
2022,Carolina League,23.0,2.3,0.56,2.1,0.5
2022,Carolina League,24.0,2.21,0.57,1.35,0.32
2022,Dominican Summer League,16.0,2.17,0.59,1.44,0.4
2022,Dominican Summer League,17.0,2.4,0.64,1.54,0.4
2022,Dominican Summer League,18.0,2.31,0.65,1.46,0.39
2022,Dominican Summer League,19.0,2.28,0.64,1.46,0.41
2022,Dominican Summer League,20.0,2.73,0.77,1.61,0.38
2022,Dominican Summer League,21.0,2.58,0.8,1.53,0.43
2022,Dominican Summer League,22.0,2.37,0.88,,
2022,Eastern League,19.0,3.56,1.02,1.96,0.55
2022,Eastern League,20.0,2.67,0.62,1.76,0.4
2022,Eastern League,21.0,3.15,0.72,2.12,0.49
2022,Eastern League,22.0,2.7,0.64,1.88,0.43
2022,Eastern League,23.0,2.29,0.54,1.97,0.5
2022,Eastern League,24.0,2.47,0.62,1.87,0.46
2022,Florida Complex League,17.0,1.44,0.35,2.17,0.6
2022,Florida Complex League,18.0,2.26,0.59,1.89,0.51
2022,Florida Complex League,19.0,1.72,0.49,1.73,0.5
2022,Florida Complex League,20.0,2.02,0.54,1.87,0.47
2022,Florida Complex League,21.0,2.23,0.63,2.38,0.64
2022,Florida Complex League,22.0,2.4,0.7,1.94,0.51
2022,Florida Complex League,23.0,2.56,0.7,2.6,0.65
2022,Florida Complex League,24.0,3.29,0.83,3.76,0.85
2022,Florida State League,18.0,2.46,0.62,1.93,0.45
2022,Florida State League,19.0,1.98,0.47,1.78,0.43
2022,Florida State League,20.0,1.47,0.37,1.43,0.36
2022,Florida State League,21.0,1.82,0.46,1.86,0.51
2022,Florida State League,22.0,1.75,0.46,1.67,0.42
2022,Florida State League,23.0,2.25,0.58,1.9,0.5
2022,Florida State League,24.0,3.03,0.74,3.05,0.67
2022,International League,20.0,1.4,0.32,3.05,0.69
2022,International League,21.0,3.76,0.89,1.54,0.29
2022,International League,22.0,3.9,0.89,1.9,0.42
2022,International League,23.0,3.42,0.83,2.5,0.68
2022,International League,24.0,2.89,0.68,2.02,0.51
2022,Midwest League,18.0,1.84,0.37,4.21,0.96
2022,Midwest League,19.0,2.93,0.68,1.03,0.23
2022,Midwest League,20.0,3.11,0.75,1.71,0.41
2022,Midwest League,21.0,2.24,0.54,1.28,0.3
2022,Midwest League,22.0,2.48,0.61,1.6,0.37
2022,Midwest League,23.0,2.09,0.53,1.53,0.38
2022,Midwest League,24.0,2.38,0.58,1.89,0.46
2022,Northwest League,19.0,3.16,0.74,2.41,0.56
2022,Northwest League,20.0,3.36,0.79,1.44,0.35
2022,Northwest League,21.0,2.8,0.67,1.63,0.36
2022,Northwest League,22.0,2.42,0.6,1.41,0.32
2022,Northwest League,23.0,2.28,0.59,1.41,0.35
2022,Northwest League,24.0,2.22,0.58,1.47,0.36
2022,Pacific Coast League,20.0,3.01,0.74,1.46,0.26
2022,Pacific Coast League,21.0,2.37,0.53,3.56,0.77
2022,Pacific Coast League,22.0,4.63,1.03,1.72,0.35
2022,Pacific Coast League,23.0,3.34,0.8,1.78,0.4
2022,Pacific Coast League,24.0,3.89,0.91,1.79,0.39
2022,South Atlantic League,19.0,3.65,0.82,1.52,0.31
2022,South Atlantic League,20.0,2.0,0.47,2.07,0.48
2022,South Atlantic League,21.0,2.46,0.58,1.96,0.45
2022,South Atlantic League,22.0,2.8,0.67,1.55,0.35
2022,South Atlantic League,23.0,2.57,0.63,1.47,0.34
2022,South Atlantic League,24.0,2.41,0.62,1.71,0.44
2022,Southern League,18.0,-0.25,-0.06,,
2022,Southern League,19.0,0.75,0.19,3.24,0.81
2022,Southern League,20.0,2.59,0.65,2.34,0.59
2022,Southern League,21.0,3.89,0.89,1.96,0.42
2022,Southern League,22.0,3.16,0.74,1.55,0.34
2022,Southern League,23.0,2.57,0.61,1.67,0.38
2022,Southern League,24.0,2.62,0.67,1.36,0.33
2022,Texas League,19.0,4.67,1.0,3.11,0.67
2022,Texas League,20.0,4.25,1.02,3.0,0.63
2022,Texas League,21.0,3.62,0.82,2.15,0.44
2022,Texas League,22.0,2.96,0.71,1.44,0.29
2022,Texas League,23.0,3.53,0.82,1.82,0.38
2022,Texas League,24.0,3.17,0.77,2.08,0.51
2023,Arizona Complex League,17.0,2.99,0.7,2.4,0.54
2023,Arizona Complex League,18.0,3.25,0.82,2.14,0.52
2023,Arizona Complex League,19.0,2.76,0.71,2.33,0.55
2023,Arizona Complex League,20.0,2.79,0.74,2.5,0.62
2023,Arizona Complex League,21.0,3.9,1.02,2.7,0.67
2023,Arizona Complex League,22.0,3.45,0.92,2.46,0.62
2023,Arizona Complex League,23.0,3.57,0.95,2.14,0.51
2023,Arizona Complex League,24.0,3.42,0.88,2.23,0.55
2023,California League,17.0,4.46,0.94,0.37,0.06
2023,California League,18.0,3.0,0.68,1.26,0.27
2023,California League,19.0,2.48,0.57,1.62,0.35
2023,California League,20.0,2.02,0.47,1.54,0.35
2023,California League,21.0,2.18,0.51,1.83,0.45
2023,California League,22.0,3.1,0.76,1.55,0.35
2023,California League,23.0,3.02,0.73,1.74,0.41
2023,California League,24.0,2.83,0.69,1.54,0.3
2023,Carolina League,18.0,1.54,0.36,2.07,0.49
2023,Carolina League,19.0,2.9,0.68,1.67,0.38
2023,Carolina League,20.0,1.88,0.46,1.68,0.42
2023,Carolina League,21.0,2.43,0.57,2.18,0.51
2023,Carolina League,22.0,2.59,0.63,1.9,0.44
2023,Carolina League,23.0,2.46,0.61,1.76,0.4
2023,Carolina League,24.0,2.73,0.71,1.73,0.48
2023,Dominican Summer League,16.0,2.51,0.66,1.58,0.4
2023,Dominican Summer League,17.0,2.49,0.64,1.69,0.41
2023,Dominican Summer League,18.0,2.56,0.68,1.61,0.4
2023,Dominican Summer League,19.0,2.57,0.71,1.62,0.4
2023,Dominican Summer League,20.0,2.49,0.73,1.39,0.39
2023,Dominican Summer League,21.0,3.86,1.03,1.55,0.35
2023,Dominican Summer League,22.0,4.0,0.99,,
2023,Eastern League,18.0,6.25,1.56,,
2023,Eastern League,19.0,3.03,0.68,3.3,0.75
2023,Eastern League,20.0,2.88,0.66,1.0,0.22
2023,Eastern League,21.0,3.02,0.7,1.56,0.35
2023,Eastern League,22.0,2.52,0.58,1.77,0.42
2023,Eastern League,23.0,2.6,0.62,1.84,0.45
2023,Eastern League,24.0,2.41,0.59,1.52,0.35
2023,Florida Complex League,17.0,2.72,0.66,1.5,0.39
2023,Florida Complex League,18.0,2.81,0.7,1.93,0.47
2023,Florida Complex League,19.0,2.47,0.66,1.7,0.41
2023,Florida Complex League,20.0,2.46,0.69,2.27,0.57
2023,Florida Complex League,21.0,2.97,0.82,2.57,0.68
2023,Florida Complex League,22.0,3.48,0.94,2.33,0.62
2023,Florida Complex League,23.0,3.54,0.92,2.38,0.57
2023,Florida Complex League,24.0,3.92,0.99,3.16,0.78
2023,Florida State League,18.0,2.65,0.58,2.27,0.49
2023,Florida State League,19.0,3.0,0.72,1.45,0.32
2023,Florida State League,20.0,2.0,0.48,1.76,0.45
2023,Florida State League,21.0,2.41,0.6,1.7,0.4
2023,Florida State League,22.0,2.4,0.62,1.73,0.48
2023,Florida State League,23.0,2.85,0.7,2.29,0.52
2023,Florida State League,24.0,2.93,0.71,1.81,0.42
2023,International League,19.0,4.67,1.05,0.35,0.25
2023,International League,20.0,3.48,0.84,5.99,1.47
2023,International League,21.0,4.28,0.95,1.33,0.26
2023,International League,22.0,3.69,0.85,2.5,0.61
2023,International League,23.0,3.83,0.88,1.8,0.39
2023,International League,24.0,3.45,0.83,1.53,0.35
2023,Midwest League,17.0,0.78,0.19,,
2023,Midwest League,18.0,2.07,0.44,3.48,0.76
2023,Midwest League,19.0,2.47,0.58,1.6,0.36
2023,Midwest League,20.0,2.97,0.69,1.39,0.31
2023,Midwest League,21.0,2.47,0.61,1.69,0.38
2023,Midwest League,22.0,2.53,0.61,1.78,0.42
2023,Midwest League,23.0,2.17,0.55,1.38,0.33
2023,Midwest League,24.0,2.53,0.63,1.76,0.43
2023,Northwest League,19.0,3.47,0.76,1.03,0.18
2023,Northwest League,20.0,2.91,0.67,1.86,0.42
2023,Northwest League,21.0,2.89,0.68,2.18,0.45
2023,Northwest League,22.0,3.04,0.73,1.62,0.37
2023,Northwest League,23.0,2.14,0.53,1.82,0.43
2023,Northwest League,24.0,2.4,0.59,1.65,0.39
2023,Pacific Coast League,20.0,4.96,1.05,3.09,0.55
2023,Pacific Coast League,21.0,4.71,1.02,1.88,0.37
2023,Pacific Coast League,22.0,3.57,0.86,2.32,0.55
2023,Pacific Coast League,23.0,4.48,1.01,1.99,0.43
2023,Pacific Coast League,24.0,4.96,1.15,3.15,0.69
2023,South Atlantic League,17.0,0.88,0.22,,
2023,South Atlantic League,18.0,7.17,1.68,,
2023,South Atlantic League,19.0,3.38,0.74,3.11,0.69
2023,South Atlantic League,20.0,3.28,0.76,1.49,0.33
2023,South Atlantic League,21.0,3.11,0.72,2.21,0.51
2023,South Atlantic League,22.0,2.31,0.55,1.8,0.42
2023,South Atlantic League,23.0,2.45,0.62,1.7,0.4
2023,South Atlantic League,24.0,2.67,0.67,1.89,0.45
2023,Southern League,19.0,4.72,1.02,1.83,0.38
2023,Southern League,20.0,3.39,0.78,1.69,0.39
2023,Southern League,21.0,4.35,1.02,1.33,0.21
2023,Southern League,22.0,2.65,0.61,2.47,0.54
2023,Southern League,23.0,2.46,0.6,1.67,0.41
2023,Southern League,24.0,2.7,0.66,1.65,0.38
2023,Texas League,17.0,0.56,0.15,,
2023,Texas League,19.0,0.05,0.02,1.86,0.54
2023,Texas League,20.0,4.41,0.96,0.83,0.16
2023,Texas League,21.0,3.43,0.82,1.91,0.42
2023,Texas League,22.0,3.32,0.8,1.61,0.35
2023,Texas League,23.0,3.11,0.75,1.56,0.33
2023,Texas League,24.0,2.87,0.69,1.4,0.32
2024,Arizona Complex League,17.0,2.98,0.79,2.04,0.53
2024,Arizona Complex League,18.0,3.17,0.78,1.72,0.39
2024,Arizona Complex League,19.0,2.9,0.75,1.73,0.41
2024,Arizona Complex League,20.0,2.32,0.63,1.49,0.38
2024,Arizona Complex League,21.0,3.01,0.8,2.44,0.62
2024,Arizona Complex League,22.0,3.85,0.98,3.21,0.71
2024,Arizona Complex League,23.0,3.83,0.96,2.74,0.61
2024,Arizona Complex League,24.0,4.46,1.2,2.18,0.51
2024,California League,17.0,4.26,0.89,,
2024,California League,18.0,4.08,0.9,1.21,0.24
2024,California League,19.0,2.8,0.62,1.96,0.43
2024,California League,20.0,2.15,0.5,1.73,0.41
2024,California League,21.0,3.43,0.76,2.94,0.51
2024,California League,22.0,3.15,0.71,1.37,0.28
2024,California League,23.0,3.31,0.74,2.31,0.46
2024,California League,24.0,2.61,0.64,1.15,0.25
2024,Carolina League,17.0,6.02,1.31,5.79,1.16
2024,Carolina League,18.0,1.91,0.45,1.67,0.4
2024,Carolina League,19.0,2.34,0.57,1.82,0.44
2024,Carolina League,20.0,2.06,0.51,1.53,0.37
2024,Carolina League,21.0,2.45,0.61,1.82,0.46
