Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2021,Diosbel Arias,TEX,AA,24,102,379,419,101,79,17,0,5,43,40,36,0,72,0,4,0,21,3,1,0.266490765,sa3005308
2023,Keyber Rodriguez,TEX,AA,22,41,153,176,37,24,8,2,3,31,16,18,0,30,2,2,1,5,12,3,0.241830065,sa3005488
2024,Keyber Rodriguez,TEX,AA,23,94,355,387,83,54,18,3,8,49,52,23,0,75,4,4,1,9,7,3,0.233802816,sa3005488
2025,Keyber Rodriguez,TEX,AA,24,116,434,481,109,87,18,2,2,47,42,37,2,91,3,6,1,9,14,5,0.251152073,sa3005488
2023,Joshwan Wright,OAK,AA,22,8,26,29,3,3,0,0,0,2,0,2,0,5,1,0,0,0,0,0,0.115384615,sa3005519
2021,Derwin Barreto,TEX,AA,20,6,22,22,2,2,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0.09090909,sa3005522
2021,Andres Noriega,LAD,AA,20,7,20,22,5,3,2,0,0,1,2,0,0,8,1,1,0,1,0,0,0.25,sa3005533
2023,Neyfy Castillo,ARI,AA,22,98,348,391,83,47,16,3,17,61,63,35,0,128,6,2,0,1,19,6,0.238505747,sa3005544
2024,Neyfy Castillo,ARI,AA,23,49,194,213,40,24,10,1,5,22,23,17,0,77,1,1,0,1,5,1,0.206185567,sa3005544
2023,Eddys Leonard,LAD,AA,22,92,350,388,89,57,20,1,11,37,44,29,0,85,9,0,0,7,3,3,0.254285714,sa3005554
2023,Alberto Rodriguez,SEA,AA,22,46,179,202,52,41,8,0,3,17,27,20,0,51,1,2,0,2,5,2,0.290502793,sa3005603
2024,Alberto Rodriguez,SEA,AA,23,93,353,384,85,62,18,2,3,33,47,22,1,103,3,5,1,5,10,4,0.240793201,sa3005603
2024,Luis Rodriguez,STL,AA,24,12,37,39,8,7,1,0,0,3,4,2,0,16,0,0,0,1,1,0,0.216216216,sa3005727
2024,Junior Perez,OAK,AA,22,97,341,390,75,41,24,2,8,50,52,42,0,138,1,4,2,2,28,5,0.219941348,sa3005744
2025,Junior Perez,OAK,AA,23,95,339,405,68,34,15,5,14,50,53,57,0,116,3,3,3,3,16,3,0.20058997,sa3005744
2022,Diego Hernandez,KCR,AA,21,32,124,141,37,31,4,0,2,23,11,12,0,28,1,3,1,0,13,4,0.298387096,sa3005759
2023,Diego Hernandez,KCR,AA,22,60,241,269,59,50,7,2,0,30,20,16,0,69,4,1,7,2,17,3,0.244813278,sa3005759
2024,Diego Hernandez,KCR,AA,23,104,366,395,88,64,15,1,8,39,43,16,0,97,1,4,8,2,5,7,0.240437158,sa3005759
2025,Diego Hernandez,KCR,AA,24,30,109,115,24,18,3,2,1,11,11,4,0,34,0,0,2,2,2,3,0.220183486,sa3005759
2024,Rolando Espinosa,HOU,AA,23,84,265,300,59,37,11,1,10,36,39,29,0,101,1,5,0,1,13,2,0.222641509,sa3005774
2023,Yoyner Fajardo,MIN,AA,24,123,469,527,143,103,23,8,9,75,53,50,0,84,4,3,1,3,50,13,0.304904051,sa3005938
2024,Jose Mujica,OAK,AA,23,14,42,43,11,7,4,0,0,5,1,0,0,8,1,0,0,1,0,0,0.261904761,sa3006525
2021,Michael Curry,SDP,AA,23,75,252,291,58,40,10,0,8,28,34,36,0,83,2,1,0,11,3,1,0.23015873,sa3006653
2021,Ross Adolph,HOU,AA,24,65,216,248,53,31,9,3,10,33,37,24,0,77,7,1,0,3,3,3,0.24537037,sa3006666
2021,Jake Anchia,SEA,AA,24,27,96,107,17,11,3,0,3,12,12,7,0,33,2,2,0,3,0,0,0.177083333,sa3006674
2018,Matt Sanders,SEA,AA,22,9,29,30,5,3,2,0,0,3,1,1,0,6,0,0,0,0,0,0,0.172413793,sa3006679
2021,Michael Wielansky,HOU,AA,24,12,32,39,5,5,0,0,0,7,1,7,0,10,0,0,0,0,0,0,0.15625,sa3006730
2019,Justin Toerner,STL,AA,22,49,166,199,35,23,5,0,7,30,18,28,1,55,4,0,1,0,10,3,0.210843373,sa3006735
2021,Justin Toerner,STL,AA,24,71,243,289,51,33,11,0,7,36,27,37,0,82,8,0,1,2,3,2,0.209876543,sa3006735
2021,Alex Holderbach,HOU,AA,24,13,47,51,11,7,2,1,1,3,2,4,0,20,0,0,0,1,0,0,0.234042553,sa3006789
2021,Devin Mann,LAD,AA,24,110,369,440,90,48,27,1,14,51,62,49,1,100,15,7,0,3,6,4,0.243902439,sa3006869
2024,Kristian Robinson,ARI,AA,23,110,351,419,75,50,13,1,11,48,42,63,0,150,3,2,0,4,10,4,0.213675213,sa3006884
2025,Kristian Robinson,ARI,AA,24,75,280,334,70,43,13,3,11,52,38,46,1,101,4,4,0,4,24,8,0.25,sa3006884
2019,Chase Calabuig,OAK,AA,23,109,403,476,113,92,14,3,4,57,50,63,1,101,5,5,0,8,7,4,0.280397022,sa3006927
2021,Jeremy Eierman,OAK,AA,24,60,223,255,55,31,13,1,10,34,30,21,0,92,9,1,1,3,9,4,0.246636771,sa3007005
2021,Josh Stowers,TEX,AA,24,89,305,351,67,34,11,2,20,62,57,38,0,106,4,4,0,3,21,4,0.219672131,sa3007010
2022,Frainyer Chavez,TEX,AA,23,14,55,61,16,13,3,0,0,7,8,5,0,12,0,1,0,2,2,0,0.29090909,sa3007019
2023,Frainyer Chavez,TEX,AA,24,30,105,118,24,17,4,0,3,12,16,10,0,24,1,1,1,3,0,1,0.228571428,sa3007019
2024,Jarryd Dale,SDP,AA,23,33,85,93,12,7,2,0,3,7,6,3,0,28,2,1,2,3,1,1,0.14117647,sa3007022
2021,Chris Williams,MIN,AA,24,28,89,106,20,11,5,1,3,17,15,13,0,33,1,3,0,0,0,0,0.224719101,sa3007028
2023,Willie Joe Garry Jr.,MIN,AA,23,34,106,116,28,13,9,2,4,14,23,7,1,37,1,1,1,2,9,1,0.264150943,sa3007065
2019,Michael Perri,STL,AA,23,12,45,47,7,7,0,0,0,3,1,2,0,7,0,0,0,0,0,0,0.155555555,sa3007280
2021,Brhet Bewley,KCR,AA,24,57,204,225,47,33,7,1,6,29,34,15,0,55,2,4,0,6,1,4,0.230392156,sa3007289
2022,Jonah Davis,STL,AA,24,67,164,201,24,9,5,2,8,34,22,26,0,92,10,0,1,1,2,0,0.146341463,sa3007501
2024,Ramon Mendoza,STL,AA,23,53,155,188,37,26,8,0,3,17,24,25,0,41,4,2,2,9,2,0,0.238709677,sa3007513
2025,Ramon Mendoza,STL,AA,24,105,334,404,92,63,13,2,14,59,62,60,0,80,5,4,1,5,3,4,0.275449101,sa3007513
2021,Devin Foyle,OAK,AA,24,99,362,415,93,60,14,7,12,62,61,42,1,91,7,3,0,3,8,5,0.256906077,sa3007515
2021,Austin Dennis,KCR,AA,24,18,39,46,7,6,0,0,1,3,5,5,0,14,1,1,0,0,2,1,0.179487179,sa3007650
2024,Wilderd Patino,ARI,AA,22,65,244,268,54,41,9,0,4,28,14,17,0,94,3,1,3,5,17,3,0.221311475,sa3007874
2025,Ezequiel Pagan,LAD,AA,24,77,281,306,70,46,14,4,6,28,38,15,0,53,5,3,1,7,5,6,0.24911032,sa3007975
2021,Alex McKenna,HOU,AA,23,38,131,153,27,19,5,1,2,12,15,17,0,55,4,1,0,4,1,2,0.20610687,sa3008003
2022,Alex McKenna,HOU,AA,24,53,183,218,45,28,9,4,4,29,28,29,0,62,4,2,0,3,10,3,0.245901639,sa3008003
2024,Joe Gray Jr.,KCR,AA,24,30,81,96,11,8,2,1,0,4,1,12,0,27,1,1,1,6,4,0,0.135802469,sa3008005
2021,Malcom Nunez,STL,AA,20,54,202,224,52,41,5,0,6,28,19,21,0,44,1,0,0,6,2,1,0.257425742,sa3008113
2022,Malcom Nunez,STL,AA,21,85,298,350,76,48,11,0,17,51,66,48,1,71,2,2,0,12,4,2,0.255033557,sa3008113
2022,Korry Howell,SDP,AA,23,48,146,184,37,19,8,4,6,37,20,25,1,52,9,2,2,3,12,1,0.253424657,sa3008238
2023,Korry Howell,SDP,AA,24,63,211,245,36,22,8,2,4,31,23,23,0,81,8,3,0,5,18,4,0.170616113,sa3008238
2021,Jax Biggers,TEX,AA,24,91,290,327,65,47,12,2,4,26,31,25,0,54,2,4,6,2,14,3,0.224137931,sa3008251
2023,Diego Cartaya,LAD,AA,21,93,354,403,67,38,10,0,19,51,57,37,0,117,8,4,0,9,0,0,0.189265536,sa3008742
2024,Diego Cartaya,LAD,AA,22,46,161,192,38,25,8,0,5,27,27,27,1,56,3,1,0,4,1,0,0.236024844,sa3008742
2023,Jose Ramos,LAD,AA,22,113,416,485,100,68,13,0,19,55,68,54,0,140,7,6,2,9,7,2,0.240384615,sa3008845
2024,Jose Ramos,LAD,AA,23,123,443,506,98,60,19,2,17,57,64,57,1,172,1,5,0,8,7,5,0.221218961,sa3008845
2025,Jose Ramos,LAD,AA,24,58,213,244,47,32,5,0,10,28,32,24,0,78,3,4,0,3,2,7,0.220657276,sa3008845
2023,Brayan Buelvas,OAK,AA,21,20,75,83,14,9,3,1,1,13,19,5,0,21,1,2,0,3,0,0,0.186666666,sa3008868
2024,Brayan Buelvas,OAK,AA,22,33,121,131,31,21,8,1,1,11,11,8,0,34,1,1,0,5,5,1,0.256198347,sa3008868
2025,Brayan Buelvas,OAK,AA,23,70,242,270,47,29,13,0,5,29,26,22,0,86,4,1,0,4,6,1,0.194214876,sa3008868
2026,Brayan Buelvas,OAK,AA,24,13,39,47,11,6,1,1,3,5,7,8,0,13,0,0,0,0,1,0,0.282051282,sa3008868
2023,J.J. D'Orazio,ARI,AA,21,37,138,145,30,22,6,1,1,12,13,4,0,33,0,2,1,5,0,0,0.217391304,sa3008876
2024,J.J. D'Orazio,ARI,AA,22,73,256,284,57,40,12,0,5,33,25,23,0,61,2,2,1,12,0,1,0.22265625,sa3008876
2025,J.J. D'Orazio,ARI,AA,23,39,139,147,31,24,5,0,2,14,12,6,0,37,1,1,0,5,1,0,0.223021582,sa3008876
2023,Euribiel Angeles,OAK,AA,21,6,22,23,5,5,0,0,0,3,1,1,0,2,0,0,0,1,0,0,0.227272727,sa3008877
2024,Euribiel Angeles,OAK,AA,22,33,99,108,22,15,5,1,1,11,10,6,0,13,2,1,0,2,4,0,0.222222222,sa3008877
2025,Euribiel Angeles,OAK,AA,23,86,320,359,92,66,21,0,5,43,47,32,0,39,4,1,2,16,13,4,0.2875,sa3008877
2026,Euribiel Angeles,OAK,AA,24,16,50,57,9,7,1,0,1,5,2,5,0,12,0,0,2,1,0,0,0.18,sa3008877
2025,Albert Fabian,SDP,AA,23,48,177,200,44,31,8,0,5,20,20,19,0,37,3,1,0,4,2,4,0.24858757,sa3008888
2026,Albert Fabian,SDP,AA,24,32,110,122,24,18,3,0,3,8,11,9,0,21,1,2,0,3,2,0,0.218181818,sa3008888
2025,Rubel Cespedes,MIN,AA,24,93,360,398,88,55,21,3,9,41,53,35,0,67,2,1,0,9,1,1,0.244444444,sa3008953
2024,Miguel Palma,HOU,AA,22,53,169,193,34,27,3,1,3,16,14,22,0,48,2,0,0,4,1,0,0.201183431,sa3009279
2025,Miguel Palma,HOU,AA,23,18,58,66,8,5,3,0,0,2,2,8,0,15,0,0,0,4,0,0,0.137931034,sa3009279
2022,Edwin Rojas,SDP,AA,20,8,21,23,7,4,1,1,1,3,3,1,0,9,1,0,0,0,0,1,0.333333333,sa3009317
2025,Frank Rodriguez,LAD,AA,23,17,48,53,9,8,1,0,0,4,2,4,0,10,0,0,1,2,0,0,0.1875,sa3009330
2026,Frank Rodriguez,LAD,AA,24,14,43,48,11,7,1,1,2,4,5,5,0,8,0,0,0,1,0,0,0.255813953,sa3009330
2025,Nelson Quiroz,LAD,AA,23,25,88,99,26,22,2,2,0,9,14,10,0,6,0,1,0,3,0,0,0.295454545,sa3009565
2026,Nelson Quiroz,LAD,AA,24,7,27,29,8,6,2,0,0,3,1,2,0,3,0,0,0,4,0,0,0.296296296,sa3009565
2022,Morgan McCullough,KCR,AA,24,30,99,117,24,15,7,0,2,15,9,13,0,30,4,1,0,2,1,2,0.242424242,sa3009868
2022,Matthew Acosta,SDP,AA,24,12,38,41,6,4,2,0,0,1,4,3,0,15,0,0,0,1,2,1,0.157894736,sa3009870
2021,Patrick Frick,SEA,AA,24,42,137,156,33,28,3,0,2,21,15,16,0,26,3,0,0,3,1,0,0.240875912,sa3009891
2025,Aaron Bracho,LAD,AA,24,35,134,148,26,16,5,0,5,15,16,11,0,35,1,2,0,1,3,2,0.19402985,sa3010018
2021,Kody Hoese,LAD,AA,23,59,229,249,43,34,7,0,2,26,17,15,0,55,2,3,0,8,2,2,0.187772925,sa3010021
2022,Kody Hoese,LAD,AA,24,77,289,313,67,50,10,2,5,32,34,20,0,76,1,3,0,5,1,1,0.23183391,sa3010021
2025,Nerwilian Cedeno,SDP,AA,23,36,125,140,25,15,8,0,2,14,14,12,1,38,1,1,1,1,4,1,0.2,sa3010026
2022,Brandon Lewis,LAD,AA,23,110,397,436,83,40,19,0,24,60,71,28,0,147,7,4,0,15,0,1,0.20906801,sa3010035
2023,Brandon Lewis,LAD,AA,24,93,337,369,67,47,13,0,7,33,30,28,0,100,4,0,0,9,1,0,0.198813056,sa3010035
2021,Matthew Barefoot,HOU,AA,23,36,137,146,24,15,5,0,4,13,16,7,0,50,2,0,0,4,4,1,0.175182481,sa3010145
2021,AJ Lee,HOU,AA,24,11,23,25,0,0,0,0,0,1,0,2,0,10,0,0,0,0,0,0,0,sa3010146
2023,Omar Hernandez,KCR,AA,21,9,23,30,3,2,1,0,0,1,3,6,0,9,1,0,0,1,0,1,0.130434782,sa3010155
2025,Omar Hernandez,KCR,AA,23,41,140,155,34,29,5,0,0,16,7,4,0,27,3,3,3,4,4,2,0.242857142,sa3010155
2026,Omar Hernandez,KCR,AA,24,25,76,91,24,20,2,0,2,14,16,7,0,21,2,2,2,2,9,2,0.315789473,sa3010155
2021,Chris Givin,SDP,AA,24,31,81,92,13,8,4,0,1,9,10,9,0,26,1,0,1,3,2,0,0.160493827,sa3010161
2022,Joshua Mears,SDP,AA,21,24,83,94,14,7,2,0,5,9,15,10,0,45,1,0,0,2,1,0,0.168674698,sa3010162
2024,Joshua Mears,SDP,AA,23,18,69,74,12,3,3,0,6,9,13,4,0,35,1,0,0,0,1,1,0.173913043,sa3010162
2025,Joshua Mears,SDP,AA,24,47,144,164,24,15,3,1,5,16,13,12,0,55,6,2,0,2,5,4,0.166666666,sa3010162
2021,Jimmy Govern,KCR,AA,24,44,144,163,31,17,8,0,6,19,23,11,0,34,3,2,3,6,2,1,0.215277777,sa3010166
2021,Ethan Skender,SDP,AA,24,22,85,92,23,17,4,1,1,7,11,5,0,22,2,0,0,0,0,2,0.270588235,sa3010268
2022,Jack Stronach,SDP,AA,24,7,21,28,2,2,0,0,0,0,2,5,0,6,0,0,2,0,0,0,0.095238095,sa3010271
2021,Jake Hoover,TEX,AA,23,16,46,51,4,2,2,0,0,3,5,4,0,17,1,0,0,2,0,0,0.086956521,sa3010280
2023,Colin Barber,HOU,AA,22,79,270,321,66,38,16,1,11,42,40,45,0,73,4,2,0,2,5,2,0.244444444,sa3010696
2024,Colin Barber,HOU,AA,23,70,252,282,56,39,9,0,8,27,27,21,0,85,4,5,0,6,4,2,0.222222222,sa3010696
2025,Colin Barber,HOU,AA,24,39,149,163,33,20,7,2,4,15,15,10,0,45,2,2,0,0,1,1,0.22147651,sa3010696
2022,Kyle Schmidt,MIN,AA,24,27,100,109,18,17,0,0,1,8,10,6,0,34,3,0,0,0,0,0,0.18,sa3010707
2022,Luis Guerrero,HOU,AA,23,20,50,63,4,3,0,0,1,8,3,12,0,31,0,1,0,0,3,0,0.08,sa3010713
2024,Daniel Mateo,TEX,AA,22,61,193,208,31,22,4,0,5,21,17,13,0,51,2,0,0,7,10,3,0.160621761,sa3010886
2021,Aaron Antonini,STL,AA,22,35,106,131,20,13,3,0,4,12,13,18,0,36,7,0,0,4,0,0,0.188679245,sa3010906
2022,Aaron Antonini,STL,AA,23,21,64,74,12,9,2,0,1,8,7,7,0,12,3,0,0,3,0,0,0.1875,sa3010906
2023,Aaron Antonini,STL,AA,24,31,102,117,26,16,5,0,5,11,25,8,0,33,5,1,1,4,2,1,0.25490196,sa3010906
2022,Will Holland,MIN,AA,24,31,98,117,23,17,1,2,3,21,14,17,0,39,2,0,0,0,11,2,0.234693877,sa3011204
2023,Kervin Pichardo,SDP,AA,21,15,44,51,9,6,1,0,2,5,10,3,0,14,2,1,1,0,2,0,0.204545454,sa3011260
2021,Bryan Arias,HOU,AA,24,15,47,58,9,7,0,0,2,7,6,9,0,18,1,0,1,2,1,1,0.191489361,sa3011265
2025,T.J. Schofield-Sam,OAK,AA,24,16,62,66,13,13,0,0,0,1,3,4,0,13,0,0,0,5,2,0,0.209677419,sa3011501
2021,Luke Berryhill,HOU,AA,23,9,32,41,10,9,1,0,0,2,3,7,0,15,2,0,0,0,0,1,0.3125,sa3011587
2022,Luke Berryhill,HOU,AA,24,96,352,432,90,60,18,0,12,67,60,63,0,122,11,6,0,8,5,2,0.255681818,sa3011587
2022,Jordan Brewer,HOU,AA,24,31,109,123,21,14,6,0,1,14,8,10,0,39,3,1,0,2,6,0,0.19266055,sa3011737
2023,Alerick Soularie,MIN,AA,23,79,225,270,52,35,5,1,11,41,33,39,0,75,5,1,0,1,22,5,0.231111111,sa3014436
2024,Alerick Soularie,MIN,AA,24,33,67,88,11,7,2,0,2,19,10,12,0,24,4,3,2,2,12,4,0.164179104,sa3014436
2022,Trevor Hauver,TEX,AA,23,21,61,88,14,6,4,0,4,17,12,24,0,22,0,3,0,2,0,0,0.229508196,sa3014448
2023,Trevor Hauver,TEX,AA,24,107,392,471,102,63,24,3,12,58,59,71,0,135,3,4,1,11,1,2,0.260204081,sa3014448
2022,Carson Taylor,LAD,AA,23,76,269,303,68,53,11,0,4,31,23,29,0,67,4,1,0,4,0,0,0.252788104,sa3014468
2023,Carson Taylor,LAD,AA,24,77,249,281,55,39,5,1,10,35,26,31,1,64,1,0,0,3,1,0,0.220883534,sa3014468
2026,Carson Tucker,SDP,AA,24,37,126,140,37,26,10,1,0,16,13,11,0,37,0,3,0,2,10,0,0.293650793,sa3014470
2022,Aaron Sabato,MIN,AA,23,23,84,99,15,6,4,0,5,13,18,10,0,31,3,2,0,2,2,0,0.178571428,sa3014494
2023,Aaron Sabato,MIN,AA,24,77,272,319,60,28,19,1,12,38,45,42,0,103,3,2,0,11,2,2,0.220588235,sa3014494
2021,Kaden Polcovich,SEA,AA,22,36,128,149,17,11,4,0,2,13,14,16,0,41,3,2,0,2,4,1,0.1328125,sa3014496
2022,Kaden Polcovich,SEA,AA,23,118,451,524,109,72,21,4,12,70,60,59,2,118,13,1,0,6,18,2,0.241685144,sa3014496
2023,Kaden Polcovich,SEA,AA,24,40,131,159,23,13,5,2,3,23,16,26,0,42,1,1,0,3,6,2,0.175572519,sa3014496
2022,A.J. Vukovich,ARI,AA,20,11,44,45,13,11,0,0,2,6,9,1,0,13,0,0,0,2,1,0,0.295454545,sa3014525
2023,A.J. Vukovich,ARI,AA,21,115,456,507,120,72,19,5,24,84,96,46,1,144,3,2,0,12,20,9,0.263157894,sa3014525
2024,A.J. Vukovich,ARI,AA,22,121,456,512,123,74,29,3,17,59,80,48,1,153,4,4,0,12,6,3,0.269736842,sa3014525
2025,Jose Salas,MIN,AA,22,48,162,179,34,21,8,0,5,21,22,13,0,49,2,1,1,3,10,1,0.209876543,sa3014690
2026,Jose Salas,MIN,AA,23,37,115,129,21,14,2,0,5,15,12,9,0,46,3,2,0,2,10,2,0.182608695,sa3014690
2024,Emmanuel Rodriguez,MIN,AA,21,37,124,167,37,15,12,2,8,40,20,42,1,46,1,0,0,1,9,3,0.298387096,sa3014693
2022,Michael Guldberg,OAK,AA,23,52,166,191,46,38,7,1,0,27,18,18,0,35,3,3,1,2,4,3,0.277108433,sa3014822
2023,Michael Guldberg,OAK,AA,24,36,127,138,28,20,5,1,2,18,16,8,0,31,1,0,1,0,3,0,0.22047244,sa3014822
2023,J.C. Correa,HOU,AA,24,100,357,398,88,68,13,1,6,50,46,33,0,48,1,7,0,5,7,2,0.246498599,sa3014823
2021,Jake Suddleson,OAK,AA,23,67,236,273,59,45,6,1,7,39,23,26,0,56,10,1,0,9,1,0,0.25,sa3014828
2022,Jake Suddleson,OAK,AA,24,11,37,44,9,7,1,0,1,4,5,5,0,13,1,1,0,0,0,0,0.243243243,sa3014828
2022,Matt Scheffler,SEA,AA,24,71,244,298,61,50,7,3,1,44,33,45,0,59,6,3,0,4,10,2,0.25,sa3014832
2021,Matt Koperniak,STL,AA,23,33,133,144,36,26,7,0,3,19,15,9,0,20,2,0,0,2,1,2,0.270676691,sa3014834
2022,Matt Koperniak,STL,AA,24,106,385,437,111,82,13,2,14,67,59,40,1,82,5,4,3,9,11,4,0.288311688,sa3014834
2023,Sheng-Ping Chen,ARI,AA,22,18,43,50,10,6,1,1,2,7,7,7,0,12,0,0,0,1,0,0,0.232558139,sa3014837
2024,Sheng-Ping Chen,ARI,AA,23,25,82,90,15,12,2,0,1,3,8,5,0,22,1,1,1,1,2,0,0.182926829,sa3014837
2023,L.J. Jones,STL,AA,24,73,256,279,57,38,11,0,8,28,42,18,0,49,2,2,0,6,0,1,0.22265625,sa3014840
2022,Sahid Valenzuela,OAK,AA,24,25,90,95,19,11,4,0,4,14,11,5,0,17,0,0,0,5,0,1,0.211111111,sa3014882
2023,Zach Daniels,HOU,AA,24,79,309,345,86,53,20,0,13,44,50,30,0,108,4,2,0,5,22,5,0.278317152,sa3014935
2022,Tucker Bradley,KCR,AA,24,110,396,460,116,79,22,3,12,73,53,55,2,84,3,1,5,7,19,6,0.292929292,sa3014937
2022,Justin Dirden,HOU,AA,24,92,349,407,113,56,32,5,20,64,73,41,1,94,13,3,1,6,7,2,0.323782234,sa3014986
2021,Nick Raposo,STL,AA,23,42,116,137,31,24,4,2,1,19,12,17,0,27,2,1,1,1,1,0,0.267241379,sa3015018
2022,Nick Raposo,STL,AA,24,59,204,229,55,30,18,0,7,36,34,23,0,55,1,1,0,3,1,1,0.269607843,sa3015018
2024,Victor Labrada,SEA,AA,24,54,193,218,45,28,10,2,5,30,27,18,0,67,5,0,1,1,25,7,0.233160621,sa3015062
2025,Junior Franco,ARI,AA,22,6,25,26,4,4,0,0,0,2,2,1,0,3,0,0,0,3,1,0,0.16,sa3015170
2026,Junior Franco,ARI,AA,23,41,135,156,39,29,5,2,3,23,25,16,1,37,2,3,0,2,8,3,0.288888888,sa3015170
2026,Angel Ortiz,ARI,AA,23,35,131,149,35,21,9,2,3,21,17,14,0,33,1,2,1,0,12,2,0.267175572,sa3015171
2024,Yeiner Fernandez,LAD,AA,21,105,364,419,89,62,24,0,3,54,40,39,1,56,13,3,0,9,8,2,0.244505494,sa3015182
2025,Yeiner Fernandez,LAD,AA,22,100,390,442,98,82,14,0,2,47,37,39,1,49,9,3,0,10,2,2,0.251282051,sa3015182
2026,Yeiner Fernandez,LAD,AA,23,7,21,23,2,1,1,0,0,4,3,2,0,4,0,0,0,0,0,0,0.095238095,sa3015182
2024,Jeremy Rivas,STL,AA,21,123,395,459,104,92,8,1,3,61,34,46,0,85,8,4,6,7,27,10,0.263291139,sa3015193
2025,Jeremy Rivas,STL,AA,22,116,427,487,87,59,17,1,10,57,50,48,1,135,10,1,0,10,21,8,0.203747072,sa3015193
2026,Jeremy Rivas,STL,AA,23,37,122,143,30,20,5,0,5,20,22,16,0,31,3,2,0,3,11,1,0.245901639,sa3015193
2024,Kala'i Rosario,MIN,AA,21,67,264,299,62,34,19,1,8,36,34,32,0,91,2,1,0,7,3,0,0.234848484,sa3015199
2025,Kala'i Rosario,MIN,AA,22,130,497,579,127,67,30,5,25,92,83,73,0,159,7,2,0,7,32,7,0.255533199,sa3015199
2026,Kala'i Rosario,MIN,AA,23,33,114,139,22,13,2,0,7,17,17,23,0,50,1,1,0,2,5,1,0.192982456,sa3015199
2024,Narbe Cruz,HOU,AA,23,5,17,20,6,5,1,0,0,1,4,3,0,3,0,0,0,1,0,0,0.352941176,sa3015205
2024,Ricardo Olivar,MIN,AA,22,19,67,77,15,12,2,0,1,7,7,9,0,18,1,0,0,0,3,0,0.223880597,sa3015234
2025,Ricardo Olivar,MIN,AA,23,93,352,407,93,67,13,0,13,56,59,49,0,74,3,3,0,10,13,3,0.264204545,sa3015234
2026,Ricardo Olivar,MIN,AA,24,32,119,137,33,13,10,0,10,23,31,16,0,26,1,1,0,0,2,2,0.277310924,sa3015234
2024,Jean Walters,ARI,AA,22,33,112,130,24,19,3,1,1,10,13,6,0,22,1,3,8,0,2,2,0.214285714,sa3015236
2025,Jean Walters,ARI,AA,23,66,194,220,46,29,11,2,4,25,28,18,0,50,1,0,7,5,2,2,0.237113402,sa3015236
2026,Jean Walters,ARI,AA,24,10,36,42,10,5,0,2,3,11,10,4,0,7,1,0,1,1,1,1,0.277777777,sa3015236
2025,Miguel Ugueto,STL,AA,22,50,189,199,48,37,8,1,2,22,22,6,0,25,1,3,0,9,9,5,0.253968253,sa3015293
2026,Miguel Ugueto,STL,AA,23,37,140,154,37,26,7,1,3,22,16,7,0,26,6,1,0,3,18,2,0.264285714,sa3015293
2024,Luis Encarnacion,HOU,AA,21,11,43,45,10,6,0,0,4,5,6,2,0,10,0,0,0,1,0,0,0.232558139,sa3015548
2025,Luis Encarnacion,HOU,AA,22,46,152,168,25,18,4,0,3,13,16,10,0,48,4,2,0,1,2,0,0.164473684,sa3015548
2025,Carlos Franco,OAK,AA,22,12,48,49,5,5,0,0,0,4,4,1,0,8,0,0,0,2,0,0,0.104166666,sa3015580
2025,Oswaldo Linares,SDP,AA,22,15,45,52,9,6,3,0,0,2,5,4,0,13,2,0,1,2,1,1,0.2,sa3015593
2025,Axel Sanchez,SEA,AA,22,34,99,114,24,15,5,0,4,12,16,12,0,30,1,1,1,0,3,3,0.242424242,sa3015601
2024,Christian Cerda,ARI,AA,21,17,50,66,10,7,3,0,0,7,7,16,0,22,0,0,0,0,1,0,0.2,sa3015623
2025,Christian Cerda,ARI,AA,22,93,321,383,76,44,14,0,18,44,49,51,0,67,2,5,4,8,1,0,0.236760124,sa3015623
2025,Manuel Pena,ARI,AA,21,106,437,470,126,82,27,3,14,68,52,24,0,105,3,6,0,7,2,2,0.288329519,sa3015715
2026,Manuel Pena,ARI,AA,22,48,202,219,58,28,10,0,20,38,52,13,0,50,0,3,0,4,3,0,0.287128712,sa3015715
2025,Hendry Mendez,MIN,AA,21,33,111,142,36,29,3,1,3,24,16,27,0,21,2,1,1,3,4,3,0.324324324,sa3015727
2026,Hendry Mendez,MIN,AA,22,24,89,102,25,15,5,1,4,18,21,9,0,20,3,1,0,1,1,0,0.280898876,sa3015727
2024,Leo Bernal,STL,AA,20,14,49,55,10,8,1,0,1,2,4,6,0,9,0,0,0,1,0,2,0.204081632,sa3015773
2025,Leo Bernal,STL,AA,21,107,396,455,98,66,19,0,13,58,70,49,0,77,3,4,2,9,13,3,0.247474747,sa3015773
2023,Yamal Encarnacion,HOU,AA,19,7,20,23,3,3,0,0,0,2,2,1,0,4,2,0,0,1,2,0,0.15,sa3015781
2024,Yamal Encarnacion,HOU,AA,20,15,42,49,10,6,4,0,0,7,4,4,0,7,0,2,1,0,3,3,0.238095238,sa3015781
2026,Yamal Encarnacion,HOU,AA,22,45,158,177,40,27,10,0,3,26,27,15,0,34,0,2,2,3,19,3,0.253164556,sa3015781
2026,Adrian De Leon,ARI,AA,22,18,53,65,9,7,2,0,0,4,0,7,0,24,3,0,2,3,1,0,0.16981132,sa3015864
