Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2007,Drew Toussaint,LAA,A+,24,114,394,437,107,70,24,4,9,55,47,35,0,102,5,2,1,10,7,4,0.271573604,sa253749
2006,Josh Asanovich,TBD,A+,23,107,406,466,119,85,27,2,5,66,58,48,0,63,5,5,2,14,16,4,0.293103448,sa253801
2006,Brandon Burgess,ARI,A+,23,123,434,505,115,72,15,2,26,74,84,39,2,132,28,4,0,13,8,8,0.264976958,sa253803
2007,Brandon Burgess,ARI,A+,24,90,331,385,86,46,19,4,17,56,56,33,1,103,17,4,0,5,5,2,0.259818731,sa253803
2006,Derek Bruce,ARI,A+,23,99,321,358,99,83,13,1,2,49,35,10,0,40,7,2,15,10,6,3,0.308411214,sa253816
2007,Derek Bruce,ARI,A+,24,111,417,470,110,79,20,4,7,58,40,32,0,63,6,5,4,4,2,8,0.263788968,sa253816
2007,David Nicholson,LAD,A+,24,12,27,34,6,5,1,0,0,3,3,3,0,4,3,0,1,0,0,2,0.222222222,sa253826
2006,Simon Klink,SFG,A+,24,98,326,379,76,48,17,2,9,44,34,44,1,107,8,0,1,11,2,3,0.233128834,sa253840
2006,William Thompson,SFG,A+,23,33,119,135,33,24,9,0,0,15,10,14,0,23,0,0,2,5,0,1,0.277310924,sa253843
2007,William Thompson,SFG,A+,24,70,241,276,50,43,7,0,0,15,30,30,0,61,1,4,0,3,1,0,0.207468879,sa253843
2006,Trevor Heid,SEA,A+,24,9,30,31,6,3,2,0,1,3,4,0,0,9,1,0,0,1,0,1,0.2,sa253914
2006,Brent Johnson,SEA,A+,24,129,500,586,142,116,23,2,1,82,48,65,2,55,11,3,7,14,16,11,0.284,sa253915
2006,Jim Fasano,TEX,A+,22,14,59,64,18,13,3,0,2,6,7,4,0,9,1,0,0,0,0,0,0.305084745,sa253935
2007,Jim Fasano,TEX,A+,23,18,70,75,19,11,4,0,4,11,12,5,0,11,0,0,0,3,0,0,0.271428571,sa253935
2006,William Susdorf,SDP,A+,23,15,60,64,16,10,5,1,0,8,3,3,0,7,1,0,0,3,0,1,0.266666666,sa253941
2006,Luke Sargent,COL,A+,23,44,120,136,29,25,4,0,0,12,9,13,0,45,1,0,2,3,1,0,0.241666666,sa253944
2006,Rusty Brown,KCR,A+,24,112,426,488,112,78,18,2,14,54,61,46,0,89,4,10,2,9,0,2,0.262910798,sa253949
2006,Jeff Dominguez,SEA,A+,19,46,163,179,40,34,5,1,0,17,17,11,0,32,0,2,3,5,1,2,0.245398773,sa254034
2007,Jeff Dominguez,SEA,A+,20,130,494,546,129,92,28,4,5,66,55,37,0,96,1,5,8,16,18,8,0.261133603,sa254034
2009,Jeff Dominguez,SEA,A+,22,80,284,311,74,49,17,4,4,48,37,19,0,57,6,1,1,5,10,3,0.26056338,sa254034
2006,Hainley Statia,LAA,A+,20,18,60,70,18,15,2,1,0,8,8,8,0,7,1,1,0,2,1,1,0.3,sa254151
2007,Hainley Statia,LAA,A+,21,135,549,609,158,121,27,7,3,86,74,48,1,79,2,5,5,12,29,8,0.287795992,sa254151
2006,Cliff Remole,LAA,A+,23,105,396,427,105,87,12,2,4,50,41,21,0,43,4,1,5,10,0,5,0.265151515,sa254152
2007,Cliff Remole,LAA,A+,24,91,332,363,95,70,19,0,6,45,54,24,1,37,3,3,1,12,3,1,0.286144578,sa254152
2006,Ben Johnson,LAA,A+,24,99,353,397,89,48,20,2,19,57,60,34,1,83,8,2,0,10,5,0,0.252124645,sa254156
2006,Nate Sutton,LAA,A+,23,118,442,499,124,87,17,8,12,75,46,46,1,77,4,1,5,7,27,7,0.280542986,sa254157
2007,Nate Sutton,LAA,A+,24,135,523,593,145,115,19,7,4,82,50,51,0,90,4,5,9,4,21,8,0.277246653,sa254157
2006,Jodam Rivera,SDP,A+,20,19,55,62,11,10,1,0,0,10,2,5,0,8,0,0,2,1,0,0,0.2,sa254175
2008,Jodam Rivera,SDP,A+,22,79,225,272,49,41,6,1,1,39,16,39,0,39,2,3,3,9,4,2,0.217777777,sa254175
2006,Haas Pratt,OAK,A+,24,35,117,129,28,18,7,1,2,17,16,8,0,26,2,1,1,6,0,0,0.239316239,sa254237
2007,Chad Boyd,OAK,A+,22,102,382,430,103,69,23,3,8,50,46,38,0,70,5,3,2,10,9,3,0.269633507,sa254239
2008,K.C. Herren,TEX,A+,22,89,292,344,55,43,7,2,3,36,27,43,2,81,3,4,2,6,7,1,0.188356164,sa254241
2006,Ryan Leahy,LAA,A+,24,78,280,332,73,59,13,0,1,32,41,36,0,46,6,3,7,9,3,6,0.260714285,sa254420
2008,Steve Mena,ARI,A+,23,102,370,404,75,54,14,2,5,41,45,25,0,103,6,3,0,7,1,5,0.202702702,sa254422
2007,Anderson Rosario,LAA,A+,22,28,74,78,9,7,0,1,1,5,3,2,0,41,0,0,2,2,3,0,0.121621621,sa254446
2008,Anderson Rosario,LAA,A+,23,64,145,164,22,16,4,0,2,14,10,12,0,65,2,1,4,3,2,4,0.151724137,sa254446
2007,Frank Martinez,OAK,A+,21,131,499,544,133,87,28,6,12,65,60,35,0,96,5,2,3,13,14,4,0.266533066,sa254452
2008,Frank Martinez,OAK,A+,22,114,433,480,121,87,24,4,6,65,42,36,1,60,4,5,2,9,5,5,0.279445727,sa254452
2009,Frank Martinez,OAK,A+,23,118,430,481,112,80,21,6,5,48,46,41,2,75,2,2,6,10,7,4,0.260465116,sa254452
2007,Raul Padron,OAK,A+,22,97,345,375,77,39,25,0,13,48,52,22,1,87,1,4,3,4,2,2,0.223188405,sa254453
2008,Raul Padron,OAK,A+,23,47,171,188,44,33,7,0,4,17,20,13,1,45,2,1,1,3,0,1,0.257309941,sa254453
2009,Raul Padron,OAK,A+,24,41,167,181,44,37,2,0,5,23,26,10,0,51,1,2,0,4,2,0,0.263473053,sa254453
2008,Alex Valdez,OAK,A+,23,21,71,77,12,11,1,0,0,5,5,2,0,17,1,3,0,2,1,2,0.169014084,sa254456
2009,Alex Valdez,OAK,A+,24,33,124,131,32,22,6,2,2,16,19,4,0,30,0,1,2,0,2,1,0.258064516,sa254456
2006,Ben Harrison,TEX,A+,24,87,331,393,97,59,19,1,18,52,74,49,4,85,10,3,0,8,9,3,0.293051359,sa254458
2006,Marshall Hubbard,SEA,A+,24,61,226,258,60,37,17,0,6,40,34,27,1,40,4,1,0,9,1,1,0.265486725,sa254467
2006,Justin Nelson,COL,A+,23,134,488,566,118,57,33,8,20,75,86,62,1,156,8,8,0,7,7,8,0.241803278,sa254485
2007,Justin Nelson,COL,A+,24,60,213,263,68,40,14,1,13,36,53,41,2,69,2,7,0,3,3,3,0.319248826,sa254485
2006,Freddie Thon,TEX,A+,22,53,218,227,70,52,16,0,2,21,32,5,0,35,1,3,0,4,2,3,0.321100917,sa254490
2007,Freddie Thon,TEX,A+,23,113,429,440,122,83,27,1,11,42,66,9,1,73,1,1,0,8,2,5,0.284382284,sa254490
2007,Tony Granadillo,BOS,A+,22,109,445,516,145,94,36,7,8,104,63,54,1,65,13,4,0,12,2,0,0.325842696,sa254517
2007,Anthony Harper,LAD,A+,22,38,110,120,27,23,4,0,0,10,11,8,0,21,2,0,0,2,0,1,0.245454545,sa254534
2006,Kyle Haines,SFG,A+,23,9,19,26,2,1,1,0,0,5,2,4,0,3,1,0,2,0,1,0,0.105263157,sa254545
2007,Kyle Haines,SFG,A+,24,60,172,211,43,32,8,0,3,31,17,32,0,30,3,2,2,0,6,2,0.25,sa254545
2006,Marcus Sanders,SFG,A+,20,54,211,246,45,35,9,1,0,39,17,25,0,43,3,3,4,1,24,5,0.213270142,sa254550
2006,Kyle Wilson,COL,A+,23,78,261,283,61,41,16,0,4,34,28,10,2,50,9,1,2,11,0,1,0.233716475,sa254590
2009,Gabe Suarez,HOU,A+,24,37,133,149,43,33,6,4,0,26,12,11,0,40,2,0,3,0,1,1,0.32330827,sa254591
2008,Christian Lara,LAD,A+,23,104,351,399,89,65,16,8,0,46,41,36,0,98,1,3,8,4,10,2,0.253561253,sa254636
2009,Christian Lara,LAD,A+,24,115,391,425,100,74,15,5,6,48,46,25,1,102,1,3,5,6,11,11,0.255754475,sa254636
2007,Christian Lara,BOS,A+,22,99,366,423,87,53,18,7,9,73,53,48,0,106,2,5,2,6,1,4,0.237704918,sa254636
2006,Richard Mercado,ARI,A+,23,39,117,132,21,14,4,2,1,8,15,12,0,26,0,0,3,3,1,1,0.179487179,sa254694
2007,Jason Van Kooten,COL,A+,22,27,83,89,15,13,2,0,0,7,6,4,0,19,0,1,0,1,3,2,0.180722891,sa262052
2008,Jason Van Kooten,COL,A+,23,101,343,371,84,54,24,2,4,41,32,16,0,76,6,2,4,4,20,6,0.244897959,sa262052
2009,Jason Van Kooten,COL,A+,24,120,441,487,133,71,45,7,10,76,55,28,1,92,8,5,5,6,19,7,0.301587301,sa262052
2006,Erick Monzon,SEA,A+,24,34,130,145,34,24,5,3,2,15,18,14,0,25,0,1,0,2,3,1,0.261538461,sa262098
2006,Jon Zeringue,ARI,A+,23,43,158,172,44,26,12,1,5,22,21,9,0,40,2,3,0,1,3,0,0.278481012,sa262153
2007,Jon Zeringue,OAK,A+,24,56,204,242,57,32,12,0,13,30,42,32,1,63,3,3,0,1,2,2,0.279411764,sa262153
2007,Eddy Martinez-Esteve,SFG,A+,23,23,82,91,17,12,5,0,0,5,8,9,0,13,0,0,0,4,0,0,0.207317073,sa262156
2007,Reece Creswell,TEX,A+,21,8,21,23,4,3,0,0,1,2,2,2,0,11,0,0,0,0,0,0,0.19047619,sa262430
2007,Chuck Jeroloman,BOS,A+,24,17,58,65,9,3,4,1,1,9,6,5,0,22,2,0,0,1,0,0,0.155172413,sa262433
2006,Richie Robnett,OAK,A+,22,69,267,307,71,50,8,2,11,46,38,35,1,73,4,1,0,4,4,3,0.265917602,sa262564
2007,Frank Curreri,ARI,A+,24,62,209,253,69,53,10,2,4,29,36,39,1,43,0,5,0,3,5,2,0.33014354,sa268142
2006,Patrick Reilly,LAA,A+,24,100,373,411,100,58,21,7,14,63,64,23,0,101,10,3,2,6,5,3,0.268096514,sa273165
2007,Darryl Lawhorn,OAK,A+,24,37,119,138,22,13,3,1,5,15,12,19,0,39,0,0,0,7,0,1,0.184873949,sa283191
2006,Cesar Nicolas,ARI,A+,24,120,434,515,131,83,34,0,14,78,80,60,0,81,14,5,2,13,1,2,0.301843317,sa283192
2007,Gabriel Gutierrez,LAD,A+,23,63,217,236,52,40,10,0,2,28,20,11,0,28,5,0,3,4,0,1,0.239631336,sa286640
2008,Gabriel Gutierrez,LAD,A+,24,19,64,66,14,10,4,0,0,4,9,1,0,10,1,0,0,0,0,0,0.21875,sa286640
2007,Larry Infante,LAA,A+,22,58,209,224,59,47,8,0,4,24,30,8,0,38,2,2,3,3,3,3,0.28229665,sa288469
2008,Larry Infante,LAA,A+,23,111,390,435,107,81,24,0,2,45,38,31,1,79,4,2,7,8,10,6,0.274358974,sa288469
2008,Joseph Batten,ARI,A+,23,58,214,239,53,39,12,1,1,24,15,22,0,39,1,2,0,2,5,3,0.247663551,sa288758
2008,Michael Jones,BOS,A+,23,44,178,196,49,32,10,1,6,23,28,15,1,33,3,0,0,5,0,0,0.275280898,sa288768
2007,Abel Nieves,LAA,A+,21,19,56,68,8,6,2,0,0,8,5,10,0,24,0,0,2,1,0,0,0.142857142,sa288782
2008,Abel Nieves,LAA,A+,22,101,336,395,107,77,24,2,4,46,54,53,0,74,0,2,4,13,4,3,0.31845238,sa288782
2009,Abel Nieves,LAA,A+,23,42,139,166,37,26,5,3,3,23,17,26,0,38,1,0,0,3,0,3,0.26618705,sa288782
2010,Ralph Henriquez,SEA,A+,23,31,113,116,29,19,9,0,1,10,6,3,0,26,0,0,0,7,0,1,0.256637168,sa290179
2006,Corey Wimberly,COL,A+,22,87,342,399,111,99,6,4,2,72,24,30,0,42,17,2,8,2,50,16,0.324561403,sa290201
2006,Reed Eastley,SEA,A+,22,96,349,412,96,71,17,0,8,47,67,42,1,55,12,6,3,5,1,2,0.275071633,sa290364
2007,Reed Eastley,SEA,A+,23,45,166,189,44,34,9,0,1,20,19,17,1,41,3,2,1,7,1,0,0.26506024,sa290364
2006,Mike Sansoe,SDP,A+,23,7,25,28,7,6,0,1,0,4,4,3,0,6,0,0,0,1,0,0,0.28,sa290379
2006,Drew Davidson,SDP,A+,24,28,86,99,18,11,5,1,1,7,13,9,0,26,2,2,0,1,0,0,0.209302325,sa290610
2007,Dallas Morris,LAA,A+,24,38,142,152,33,26,6,0,1,16,7,8,0,31,0,1,1,2,3,1,0.232394366,sa291080
2010,Josh Flores,HOU,A+,24,35,91,103,20,16,3,0,1,18,2,12,0,23,0,0,0,1,8,1,0.219780219,sa291083
2006,Hunter Vick,TBD,A+,24,17,60,70,18,17,0,0,1,10,7,9,0,12,1,0,0,2,2,0,0.3,sa291105
2007,Bryan Byrne,ARI,A+,23,128,478,558,148,105,25,5,13,75,74,66,2,78,7,5,1,10,4,1,0.30962343,sa291107
2007,Gregory Thomson,ARI,A+,23,112,459,508,131,91,22,9,9,72,52,29,1,67,11,6,3,4,18,9,0.28540305,sa291121
2008,Gregory Thomson,ARI,A+,24,68,261,282,69,45,16,2,6,37,31,17,2,40,4,0,0,3,8,4,0.264367816,sa291121
2006,Andy Hargrove,SEA,A+,24,42,117,138,26,16,5,0,5,18,16,16,0,42,2,2,1,2,1,0,0.222222222,sa291148
2007,Kyle Blumenthal,COL,A+,24,57,169,206,29,16,7,2,4,28,21,27,0,50,0,3,4,3,1,1,0.171597633,sa291153
2007,Christopher Cook,COL,A+,23,8,28,33,3,2,1,0,0,2,2,3,0,10,2,0,0,0,0,0,0.107142857,sa291158
2008,Daniel Mayora,COL,A+,22,127,486,556,140,94,34,5,7,65,55,44,3,100,12,3,11,8,8,8,0.288065843,sa291160
2008,Radames Nazario,COL,A+,21,10,29,34,7,4,3,0,0,4,3,1,0,6,1,1,2,1,0,0,0.24137931,sa291163
2009,Radames Nazario,COL,A+,22,99,353,405,89,57,27,1,4,51,27,24,3,63,15,2,11,8,3,10,0.252124645,sa291163
2010,Radames Nazario,COL,A+,23,17,50,55,11,7,3,0,1,7,1,5,0,15,0,0,0,2,0,0,0.22,sa291163
2006,Jeremy Jirschele,KCR,A+,23,8,19,23,4,3,1,0,0,2,3,3,0,7,1,0,0,0,0,0,0.210526315,sa291240
2007,John Whittleman,TEX,A+,20,29,104,129,25,13,9,0,3,18,15,23,0,33,0,2,0,1,0,3,0.240384615,sa291246
2008,John Whittleman,TEX,A+,21,118,439,525,113,69,36,1,7,72,59,81,1,113,0,4,1,10,1,2,0.257403189,sa291246
2010,John Whittleman,TEX,A+,23,33,113,140,28,15,6,0,7,21,23,25,1,32,0,2,0,4,0,1,0.24778761,sa291246
2011,P.J. Phillips,LAA,A+,24,25,86,97,21,14,7,0,0,9,8,10,0,31,0,1,0,1,2,2,0.244186046,sa291247
2008,P.J. Phillips,LAA,A+,21,130,485,521,134,93,22,11,8,68,55,24,1,125,4,5,3,5,35,9,0.276288659,sa291247
2009,P.J. Phillips,LAA,A+,22,126,455,494,106,68,23,5,10,51,56,25,1,113,3,6,5,7,23,12,0.232967032,sa291247
2006,Kiel Thibault,KCR,A+,22,28,97,109,33,21,11,0,1,15,18,9,0,18,1,1,1,4,0,1,0.340206185,sa291261
2006,Chris Rahl,ARI,A+,22,131,568,613,186,121,44,8,13,101,83,35,1,119,5,5,0,9,19,10,0.327464788,sa291400
2008,Geoff Strickland,COL,A+,23,43,131,155,29,17,9,1,2,15,11,19,1,48,0,1,4,2,14,2,0.221374045,sa291517
2006,Joseph Dyche,SFG,A+,23,47,169,183,38,30,4,3,1,23,15,10,0,37,3,0,1,6,13,4,0.224852071,sa291534
2007,Yahmed Yema,BOS,A+,22,28,109,114,25,13,8,1,3,13,19,4,0,16,0,0,1,2,1,0,0.229357798,sa291544
2007,Brad Coon,LAA,A+,24,74,299,326,77,59,13,2,3,44,27,21,1,48,2,0,4,3,31,9,0.257525083,sa291705
2007,Flint Wipke,LAA,A+,24,65,216,244,38,25,11,0,2,21,18,25,0,77,2,0,1,2,5,2,0.175925925,sa291709
2006,Cody Fuller,LAA,A+,23,109,352,415,100,67,23,5,5,65,36,31,0,91,23,1,8,7,9,10,0.284090909,sa291716
2007,Anthony Contreras,SFG,A+,23,111,419,444,95,77,16,1,1,41,56,13,0,59,1,10,1,7,0,3,0.22673031,sa291727
2007,Steve Kleen,OAK,A+,24,118,430,489,117,86,24,2,5,75,45,49,1,92,8,2,0,11,2,1,0.272093023,sa291755
2006,Chris Frey,COL,A+,22,125,454,535,127,90,26,9,2,69,54,48,0,81,6,10,17,6,22,13,0.279735682,sa291760
2007,Adam Godwin,LAD,A+,24,102,324,363,87,75,7,4,1,45,31,27,0,58,4,1,7,11,24,8,0.268518518,sa291770
2008,Gustavo Rosendo,OAK,A+,22,26,91,93,17,15,1,0,1,6,6,1,0,16,0,0,1,7,0,0,0.186813186,sa291772
2008,Mike Paulk,COL,A+,24,132,510,586,158,119,28,3,8,81,66,63,5,79,3,8,2,13,8,5,0.309803921,sa291803
2008,Michael Massaro,OAK,A+,24,56,216,230,71,56,14,1,0,28,30,11,0,30,0,2,1,2,0,1,0.328703703,sa291822
2007,Jay Johnson,BOS,A+,24,25,110,125,31,23,7,0,1,16,17,13,0,20,1,1,0,5,0,1,0.281818181,sa292359
2006,Steven Murphy,TEX,A+,22,116,470,513,133,71,38,5,19,73,68,31,2,102,7,2,3,8,10,8,0.282978723,sa292368
2007,Travis Becktel,COL,A+,24,108,374,422,87,53,20,6,8,59,46,37,0,103,6,2,3,3,15,7,0.23262032,sa292374
2007,Isaac Omura,OAK,A+,23,27,77,89,15,10,4,0,1,5,9,11,0,26,0,1,0,6,0,1,0.194805194,sa293083
2006,Mark Minicozzi,SFG,A+,23,128,497,559,140,111,23,2,4,70,77,44,1,87,8,7,2,10,2,4,0.28169014,sa293084
2007,Mark Minicozzi,SFG,A+,24,16,58,67,19,11,4,2,2,8,19,7,0,12,1,1,0,1,0,0,0.327586206,sa293084
2006,Brian Valichka,TEX,A+,22,9,28,30,5,4,1,0,0,3,2,0,0,6,1,1,0,0,1,0,0.178571428,sa293105
2007,Brian Valichka,TEX,A+,23,71,230,254,63,43,17,2,1,26,27,14,0,50,1,2,7,4,4,3,0.273913043,sa293105
2007,Drew Locke,LAD,A+,24,79,286,310,80,59,11,3,7,30,30,17,0,47,3,2,2,9,4,6,0.279720279,sa293188
2007,Shane Justis,LAD,A+,24,96,293,340,87,62,15,4,6,55,45,31,1,44,7,4,5,2,12,1,0.296928327,sa293207
2007,Ariel Nunez,SFG,A+,21,9,32,34,4,3,0,0,1,4,2,2,0,14,0,0,0,1,0,1,0.125,sa293520
2008,Sharlon Schoop,SFG,A+,21,125,398,450,98,72,18,1,7,54,52,35,0,88,2,7,8,13,7,3,0.246231155,sa293531
2006,J.B. Tucker,SEA,A+,24,51,154,179,31,22,4,2,3,21,17,18,0,42,3,0,4,4,2,1,0.201298701,sa293537
2007,Phillip Cuadrado,COL,A+,23,37,130,148,28,18,5,2,3,19,19,13,0,29,4,1,0,1,0,1,0.215384615,sa293540
2008,Leury Bonilla,SEA,A+,23,69,226,256,68,52,11,2,3,38,23,25,0,60,1,1,3,3,8,7,0.300884955,sa293541
2009,Leury Bonilla,SEA,A+,24,36,129,139,37,20,11,4,2,23,12,6,0,33,1,2,1,3,4,1,0.286821705,sa293541
2007,Ronald Garth,SEA,A+,22,27,88,100,14,11,3,0,0,5,8,7,0,17,3,1,1,2,0,0,0.159090909,sa293542
2009,Ronald Garth,SEA,A+,24,15,52,60,9,3,4,0,2,10,6,5,0,11,2,1,0,3,0,0,0.173076923,sa293542
2007,Eddy Hernandez,SEA,A+,22,53,184,198,35,24,7,0,4,23,22,14,0,79,0,0,0,6,0,0,0.190217391,sa293548
2006,Tim Turner,SDP,A+,24,80,219,238,51,42,6,0,3,27,19,14,0,92,3,1,1,2,13,3,0.232876712,sa293782
2006,Phillip Hawke,TEX,A+,22,36,132,154,29,23,3,1,2,10,15,20,0,40,0,0,2,5,1,0,0.219696969,sa293990
2007,Truan Mehl,TEX,A+,24,105,410,449,110,79,21,4,6,59,45,26,0,61,2,5,6,4,16,10,0.268292682,sa294040
2007,Terrance Blunt,TEX,A+,24,41,132,156,21,18,2,1,0,18,6,23,1,27,0,0,1,6,9,3,0.159090909,sa294081
2006,Alberto Martinez,TEX,A+,19,12,45,47,12,9,3,0,0,5,3,1,0,9,0,0,1,0,0,0,0.266666666,sa294095
2007,Matt Smith,TEX,A+,24,99,345,399,79,65,12,1,1,47,31,37,0,88,2,4,11,5,4,6,0.228985507,sa294113
2006,Roberto Valiente,TEX,A+,23,57,188,204,54,41,11,1,1,27,12,12,0,41,3,0,1,3,4,3,0.287234042,sa294122
2008,Jose Vallejo,TEX,A+,21,75,310,344,89,64,14,2,9,48,50,26,0,46,5,3,0,3,27,3,0.287096774,sa294128
2007,Mark Wagner,BOS,A+,23,95,368,431,117,67,35,1,14,71,82,55,1,46,3,5,0,8,0,1,0.317934782,sa294138
2007,Bubba Bell,BOS,A+,24,76,322,378,119,69,27,1,22,95,83,48,0,39,5,3,0,6,10,4,0.369565217,sa294147
2008,Luis Segovia,BOS,A+,21,51,147,154,38,29,7,2,0,18,12,4,0,43,2,1,0,1,4,3,0.258503401,sa294199
2010,Joe Agreste,SDP,A+,23,9,20,27,3,2,0,1,0,2,2,5,0,9,1,1,0,1,0,0,0.15,sa294203
2007,Daniel Carte,COL,A+,23,111,427,457,121,67,35,5,14,52,71,13,1,130,10,4,3,13,4,4,0.283372365,sa294216
2006,Sergio Pedroza,TBD,A+,22,29,99,124,31,17,9,1,4,23,9,20,1,26,4,0,1,2,0,2,0.313131313,sa294295
2006,Ronnie Prettyman,SEA,A+,24,100,378,408,104,81,20,2,1,45,37,21,0,55,2,3,4,12,10,4,0.275132275,sa294305
2007,Josh Alley,SDP,A+,23,53,185,228,55,40,10,4,1,40,25,36,0,35,1,5,1,3,7,4,0.297297297,sa294346
2006,Josh Ford,ARI,A+,23,107,393,436,115,91,17,0,7,57,52,35,0,69,6,2,0,14,0,3,0.292620865,sa294416
2007,Ben Copeland,SFG,A+,23,106,404,483,113,78,22,6,7,68,50,70,5,77,4,5,0,4,14,7,0.27970297,sa294477
2008,Reid Engel,BOS,A+,21,77,306,332,76,54,10,2,10,41,40,18,0,78,4,2,2,3,2,1,0.248366013,sa294503
2006,Joseph Hooft,TEX,A+,23,13,43,51,4,3,1,0,0,3,3,6,0,8,1,1,0,0,0,1,0.093023255,sa294674
2007,Seth Johnston,SDP,A+,24,95,363,405,106,75,19,4,8,56,51,36,0,82,2,2,2,8,1,2,0.292011019,sa294700
2009,Koby Clemens,HOU,A+,22,116,423,492,146,73,45,6,22,74,121,51,2,109,9,9,0,3,4,1,0.345153664,sa294917
2008,Archie Gilbert,OAK,A+,24,119,478,550,133,91,30,5,7,85,49,55,3,61,12,5,0,8,35,18,0.278242677,sa295116
2008,Ryan Mount,LAA,A+,21,82,338,369,98,60,17,5,16,68,49,23,1,67,3,4,1,1,10,2,0.289940828,sa295152
2007,Gregory Dini,LAA,A+,24,12,37,39,8,6,2,0,0,3,5,2,0,7,0,0,0,3,0,0,0.216216216,sa295157
2009,Adolfo Gonzalez,LAD,A+,24,59,236,255,64,49,9,2,4,35,24,11,1,54,4,2,2,5,2,5,0.27118644,sa295197
2008,Eduardo Perez,LAD,A+,23,49,176,198,47,29,14,0,4,28,19,19,0,40,2,1,0,7,2,1,0.267045454,sa295202
2009,Eduardo Perez,LAD,A+,24,38,150,169,53,32,13,5,3,23,22,14,1,47,3,2,0,2,2,1,0.353333333,sa295202
2010,Blake Ochoa,SEA,A+,24,7,24,26,8,4,3,0,1,4,7,1,0,1,1,0,0,0,0,0,0.333333333,sa295204
2007,Jon Schemmel,SDP,A+,24,15,55,65,17,17,0,0,0,11,5,4,0,11,6,0,0,1,1,0,0.309090909,sa295413
2007,Tony Roth,TEX,A+,24,20,55,68,13,8,5,0,0,11,4,13,0,10,0,0,0,1,1,1,0.236363636,sa295622
2007,Zak Farkes,BOS,A+,24,40,153,162,42,25,7,0,10,29,33,9,0,36,0,0,0,8,1,0,0.274509803,sa295630
2007,Ray Chang,SDP,A+,23,21,56,63,17,11,3,2,1,9,8,3,0,6,2,1,1,0,0,0,0.303571428,sa295642
2007,David Peterson,TEX,A+,23,36,112,122,29,27,1,0,1,17,4,5,0,31,3,0,2,1,4,0,0.258928571,sa295739
2007,David Maroul,SFG,A+,24,118,420,454,93,41,30,2,20,61,50,25,1,112,5,3,1,4,2,0,0.221428571,sa295743
2006,Javis Diaz,SDP,A+,22,31,103,119,27,25,0,2,0,13,4,14,0,20,1,1,0,0,1,2,0.262135922,sa295750
2008,Javis Diaz,SDP,A+,24,104,367,408,93,75,11,3,4,69,37,31,1,86,4,4,2,1,28,7,0.253405994,sa295750
2009,Yusuf Carter,OAK,A+,24,91,352,389,112,82,12,4,14,61,52,31,2,89,2,4,0,9,4,2,0.318181818,sa296710
2006,Joshua Howard,SDP,A+,23,66,228,280,67,52,10,3,2,50,12,45,0,47,2,2,3,3,22,9,0.293859649,sa296719
2007,Joshua Howard,SDP,A+,24,20,68,80,18,13,4,1,0,8,5,8,0,18,0,1,3,1,2,1,0.264705882,sa296719
2021,Alexander Hernandez,ARI,A,22,20,61,71,18,12,4,0,2,6,7,8,0,18,1,0,1,1,1,3,0.295081967,sa3002696
2021,Jose Curpa,ARI,A,21,28,84,110,12,8,0,4,0,10,5,22,0,31,3,0,1,0,11,2,0.142857142,sa3002703
2018,Jonah Todd,LAA,A+,22,113,417,478,85,65,13,7,0,35,36,58,0,130,0,3,0,6,4,3,0.20383693,sa3002724
2018,Kevin Williams Jr.,LAA,A+,22,27,96,107,18,12,3,1,2,11,9,9,0,41,2,0,0,2,1,2,0.1875,sa3002725
2019,Kevin Williams Jr.,LAA,A+,23,51,184,201,31,20,6,1,4,17,19,13,1,74,3,1,0,6,2,0,0.16847826,sa3002725
2017,Brandon Sandoval,LAA,A+,22,7,26,28,10,9,0,0,1,5,7,2,0,4,0,0,0,0,0,1,0.384615384,sa3002728
2018,Brandon Sandoval,LAA,A+,23,33,125,140,44,37,5,2,0,19,15,11,0,20,1,2,1,4,9,5,0.352,sa3002728
2022,Hector Martinez,LAD,A,21,32,95,105,19,13,5,0,1,14,14,9,0,25,0,1,0,3,0,2,0.2,sa3002845
2021,Luis Yanel Diaz,LAD,A,21,30,112,123,27,14,3,4,6,21,20,7,0,53,2,0,0,3,2,1,0.241071428,sa3002846
2022,Luis Yanel Diaz,LAD,A,22,74,282,324,78,52,14,1,11,55,59,33,0,85,4,5,0,7,27,5,0.276595744,sa3002846
2021,Cesar Izturis Jr.,SEA,A,21,89,334,362,87,61,23,0,3,44,39,21,0,78,3,3,1,9,5,4,0.260479041,sa3002847
2022,Cesar Izturis Jr.,SEA,A,22,11,39,45,10,7,2,1,0,4,7,5,0,8,1,0,0,0,1,1,0.256410256,sa3002847
2021,Robert Perez Jr.,SEA,A,21,98,401,457,113,75,21,2,15,62,77,34,0,114,17,5,0,8,0,0,0.281795511,sa3002851
2022,Robert Perez Jr.,SEA,A,22,92,345,415,93,54,18,1,20,78,87,48,0,108,12,10,0,5,5,0,0.269565217,sa3002851
2021,Alexander Campos,OAK,A,21,23,62,80,11,6,3,0,2,10,7,16,0,17,2,0,0,0,0,1,0.177419354,sa3002852
2022,Alexander Campos,OAK,A,22,32,104,130,26,21,3,1,1,15,14,19,0,28,4,3,0,5,3,1,0.25,sa3002852
