Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2008,Anthony Contreras,SDP,A,24,36,125,136,38,29,7,1,1,20,15,9,0,22,0,1,1,4,1,3,0.304,sa291727
2006,Jeff Howell,KCR,A,23,109,374,431,93,69,17,2,5,40,35,44,1,82,3,5,4,7,2,3,0.248663101,sa291733
2007,Jeff Howell,KCR,A,24,60,211,226,49,32,14,0,3,18,22,10,0,33,1,2,2,2,1,2,0.232227488,sa291733
2006,Steve Kleen,OAK,A,23,126,466,532,131,98,24,4,5,79,59,48,0,87,13,4,1,11,5,3,0.281115879,sa291755
2007,Samuel Hernandez,OAK,A,22,31,95,113,21,16,5,0,0,13,7,15,0,25,2,0,1,3,3,2,0.221052631,sa291759
2007,Ramiro Mendez,OAK,A,22,37,120,132,24,15,7,0,2,15,15,11,0,33,0,1,0,4,0,0,0.2,sa291769
2007,Gustavo Rosendo,OAK,A,21,68,222,241,48,39,8,0,1,11,18,14,0,32,1,2,2,13,2,2,0.216216216,sa291772
2008,Gustavo Rosendo,OAK,A,22,12,38,42,8,8,0,0,0,5,1,2,0,5,1,0,1,2,0,0,0.210526315,sa291772
2006,Chris Gutierrez,TOR,A,22,18,75,85,24,14,7,3,0,11,9,8,0,14,0,2,0,0,3,3,0.32,sa291780
2007,Chris Gutierrez,TOR,A,23,24,82,100,20,12,8,0,0,15,10,14,0,16,3,1,0,2,3,0,0.243902439,sa291780
2006,Zachary Kalter,TOR,A,21,25,75,81,18,15,3,0,0,9,9,6,1,16,0,0,0,3,1,3,0.24,sa291781
2006,Adam Rodgers,STL,A,23,49,175,196,43,31,9,1,2,26,20,16,1,31,2,2,0,2,2,0,0.245714285,sa291800
2006,Matthew Wilkerson,STL,A,23,23,74,86,17,14,1,0,2,8,10,12,0,27,0,0,0,0,3,1,0.229729729,sa291804
2007,Louis Ott,DET,A,22,43,140,163,38,31,4,1,2,24,16,19,1,28,3,1,0,3,2,3,0.271428571,sa291808
2006,Jonathan Mota,CHC,A,19,33,91,100,25,22,2,1,0,10,9,6,0,14,1,1,1,2,2,3,0.274725274,sa291809
2007,Jonathan Mota,CHC,A,20,67,220,251,61,41,17,1,2,35,16,24,0,42,1,1,5,3,9,5,0.277272727,sa291809
2008,Jonathan Mota,CHC,A,21,7,22,27,5,3,2,0,0,0,0,5,0,5,0,0,0,1,0,0,0.227272727,sa291809
2010,Jonathan Mota,CHC,A,23,44,160,177,45,35,8,0,2,20,24,10,0,21,4,2,1,4,0,0,0.28125,sa291809
2006,Brandon Taylor,CHC,A,23,53,188,203,40,25,11,1,3,14,18,7,0,33,5,2,1,8,2,3,0.212765957,sa291812
2006,John Defendis,CHC,A,22,9,29,32,5,3,2,0,0,1,0,3,0,5,0,0,0,0,1,0,0.172413793,sa291818
2007,DJ Lewis,CHC,A,21,37,123,137,24,19,3,0,2,12,12,13,0,26,0,1,0,3,0,2,0.195121951,sa291821
2006,Michael Massaro,OAK,A,22,50,197,231,50,42,7,0,1,34,19,29,0,31,0,1,4,3,5,10,0.253807106,sa291822
2007,Michael Massaro,OAK,A,23,129,490,554,140,121,17,1,1,62,35,58,0,81,2,2,2,6,13,11,0.285714285,sa291822
2006,Brady Everett,KCR,A,22,86,297,348,76,58,13,0,5,40,22,37,1,45,11,1,2,10,4,4,0.255892255,sa292372
2007,Brady Everett,KCR,A,23,107,384,423,102,60,30,2,10,50,46,29,0,69,5,2,3,11,3,5,0.265625,sa292372
2006,Michael DeJesus,CIN,A,22,112,394,466,97,81,12,1,3,52,42,59,2,60,1,4,6,9,11,4,0.246192893,sa292377
2006,Neil Walton,TBD,A,22,128,415,472,79,61,15,1,2,48,29,29,0,122,7,4,17,12,19,8,0.190361445,sa292715
2006,Isaac Omura,OAK,A,22,93,348,395,103,78,19,1,5,48,47,32,0,49,3,7,5,12,1,1,0.295977011,sa293083
2007,Isaac Omura,OAK,A,23,33,108,123,21,17,4,0,0,6,11,10,0,20,1,2,1,3,0,0,0.194444444,sa293083
2006,Brian Valichka,TEX,A,22,65,221,247,51,33,12,0,6,22,31,17,1,46,5,1,3,7,4,2,0.23076923,sa293105
2008,Mario Mercedes,CHC,A,21,52,179,194,39,31,8,0,0,11,18,9,0,17,1,1,4,5,1,1,0.217877094,sa293187
2009,Mario Mercedes,CHC,A,22,50,155,163,42,30,11,0,1,15,14,5,0,11,1,2,0,3,1,1,0.270967741,sa293187
2010,Mario Mercedes,CHC,A,23,52,175,192,47,43,4,0,0,21,20,13,0,18,1,2,1,7,1,0,0.268571428,sa293187
2006,Luis Rivera,CHC,A,22,10,25,25,2,2,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0.08,sa293191
2006,Eric Durante,TBD,A,21,35,96,113,20,14,3,2,1,9,9,12,0,15,4,0,1,5,2,8,0.208333333,sa293197
2006,J.B. Tucker,SEA,A,24,39,128,157,32,18,8,2,4,24,19,19,1,33,7,2,1,2,3,0,0.25,sa293537
2007,Leury Bonilla,SEA,A,22,97,325,353,84,56,22,2,4,38,31,12,0,97,1,5,10,3,11,9,0.258461538,sa293541
2006,Ronald Garth,SEA,A,21,109,404,450,111,77,22,2,10,48,48,26,1,81,15,3,2,8,11,8,0.274752475,sa293542
2007,Ronald Garth,SEA,A,22,48,188,210,52,34,9,1,8,35,23,14,0,43,5,1,2,7,3,1,0.276595744,sa293542
2008,Ronald Garth,SEA,A,23,88,318,347,85,52,27,2,4,36,36,18,1,65,7,2,2,5,8,3,0.267295597,sa293542
2006,Mark Haske,DET,A,23,100,309,359,74,68,5,0,1,35,24,43,3,46,3,2,2,8,7,6,0.2394822,sa293546
2006,Eddy Hernandez,SEA,A,21,115,403,436,98,68,21,3,6,46,48,26,0,135,5,2,0,3,1,7,0.243176178,sa293548
2008,Eddy Hernandez,SEA,A,23,21,67,72,7,4,3,0,0,4,4,5,0,32,0,0,0,2,2,0,0.104477611,sa293548
2006,Jairo Hernandez,SEA,A,21,42,133,141,26,18,5,2,1,10,9,5,0,39,2,1,0,1,4,5,0.195488721,sa293551
2006,Nicholas Prosise,SEA,A,22,31,106,117,24,20,2,0,2,10,11,7,1,26,3,0,1,3,0,1,0.226415094,sa293554
2006,Brandon Gottier,SDP,A,24,62,207,229,44,30,13,0,1,16,16,17,0,52,3,1,1,8,1,3,0.212560386,sa293727
2006,Benjamin Crabtree,TEX,A,23,62,196,213,48,40,6,0,2,10,24,9,0,53,4,1,3,6,3,2,0.244897959,sa293730
2006,Santiago Guerrero,SDP,A,22,6,22,24,4,3,1,0,0,2,3,2,0,8,0,0,0,1,1,0,0.181818181,sa293732
2006,Abraham Aguilar,SDP,A,21,46,133,158,27,23,4,0,0,18,7,19,0,36,3,1,2,1,3,3,0.203007518,sa293741
2006,Ryan Roberson,DET,A,22,34,133,142,31,25,5,1,0,11,13,8,0,42,1,0,0,1,3,1,0.233082706,sa294015
2006,Truan Mehl,TEX,A,23,102,333,360,84,65,12,4,3,36,32,14,0,56,1,6,6,5,15,5,0.252252252,sa294040
2007,Truan Mehl,TEX,A,24,7,21,23,9,6,2,1,0,5,6,0,0,4,1,0,1,1,1,0,0.428571428,sa294040
2006,Terrance Blunt,TEX,A,23,115,395,452,107,77,28,1,1,53,43,49,1,63,3,1,4,9,14,9,0.270886075,sa294081
2006,Alberto Martinez,TEX,A,19,22,64,68,6,5,1,0,0,3,2,2,0,20,0,0,2,0,0,0,0.09375,sa294095
2006,Chris Denove,CIN,A,23,55,162,182,29,22,6,0,1,16,17,13,0,38,2,2,3,8,0,0,0.179012345,sa294097
2006,Matt Smith,TEX,A,23,124,457,529,122,102,14,3,3,57,27,58,1,89,3,3,8,4,20,13,0.266958424,sa294113
2006,Jose Vallejo,TEX,A,19,127,496,543,116,99,11,4,2,62,29,32,1,104,7,1,7,7,24,9,0.233870967,sa294128
2007,Jose Vallejo,TEX,A,20,129,513,567,138,115,17,5,1,68,46,44,1,102,1,4,5,5,47,3,0.269005847,sa294128
2006,Eric Eymann,CIN,A,22,119,437,482,104,66,29,5,4,51,41,35,0,95,6,2,2,7,2,4,0.23798627,sa294202
2010,Joe Agreste,SDP,A,23,8,20,23,1,1,0,0,0,2,0,3,0,10,0,0,0,0,0,0,0.05,sa294203
2006,Angel Colon,CIN,A,22,10,31,36,3,3,0,0,0,3,2,2,0,17,2,1,0,0,0,1,0.096774193,sa294206
2007,Billy Rojo,CIN,A,24,61,194,212,44,33,9,1,1,21,21,9,0,43,3,2,4,4,8,3,0.226804123,sa294213
2006,Toby Gardenhire,MIN,A,23,87,258,286,51,45,4,2,0,22,18,15,0,51,3,1,9,7,1,7,0.197674418,sa294214
2006,Valentino Arce,KCR,A,21,99,336,378,87,75,11,0,1,40,20,26,0,37,11,2,3,14,8,4,0.258928571,sa294229
2006,Jose Duarte,KCR,A,21,127,466,520,124,94,24,5,1,65,38,49,0,99,2,0,3,9,31,9,0.26609442,sa294238
2007,Alvi Morel,KCR,A,22,41,136,153,29,20,6,1,2,14,10,13,1,33,1,0,3,2,7,2,0.213235294,sa294283
2006,Felix Peralta,KCR,A,20,13,40,48,10,8,1,1,0,4,3,5,0,12,2,1,0,1,1,2,0.25,sa294287
2007,Felix Peralta,KCR,A,21,37,114,124,28,21,5,0,2,12,11,8,0,32,0,1,1,5,1,2,0.245614035,sa294287
2007,Audy Ciriaco,DET,A,20,121,434,460,97,71,18,4,4,42,39,18,0,78,1,3,4,14,8,3,0.223502304,sa294300
2008,Audy Ciriaco,DET,A,21,107,417,444,100,76,12,5,7,47,50,16,1,68,2,4,5,19,12,6,0.239808153,sa294300
2006,Jake Muyco,CHC,A,21,38,127,141,26,19,5,0,2,8,15,12,0,33,0,1,1,1,1,0,0.204724409,sa294302
2006,Josh Alley,SDP,A,22,67,234,289,48,35,11,0,2,27,23,52,0,33,0,1,2,6,11,6,0.205128205,sa294346
2006,Brian Pettway,TOR,A,22,125,452,509,112,59,31,6,16,58,54,39,0,144,13,5,0,12,1,5,0.24778761,sa294363
2007,Brian Pettway,TOR,A,23,87,300,348,75,41,20,1,13,44,47,43,1,101,1,3,1,6,0,1,0.25,sa294363
2008,Kevyn Feiner,CIN,A,21,79,268,291,63,51,9,2,1,31,22,15,0,57,4,3,1,6,8,3,0.235074626,sa294419
2009,Kevyn Feiner,CIN,A,22,52,178,192,49,36,10,1,2,20,24,5,0,33,3,2,4,2,9,5,0.275280898,sa294419
2010,Kevyn Feiner,CIN,A,23,50,160,175,32,24,4,1,3,16,17,6,0,41,4,2,3,1,1,3,0.2,sa294419
2006,Kyle Reynolds,CHC,A,22,99,331,362,76,48,14,5,9,36,38,25,4,91,3,3,0,5,9,5,0.22960725,sa294506
2006,Michael Griffin,CIN,A,22,131,548,586,144,99,33,6,6,71,52,20,2,94,13,2,3,13,10,5,0.262773722,sa294650
2006,Curtis Ledbetter,SEA,A,24,54,174,194,43,29,6,3,5,19,22,12,0,48,4,3,1,5,2,2,0.247126436,sa294667
2007,Rick Taloa,LAD,A,22,21,78,82,16,9,6,0,1,8,6,1,0,22,2,1,0,3,0,0,0.205128205,sa294685
2006,Drew Thompson,MIN,A,19,74,283,311,74,53,11,7,3,40,23,22,0,59,3,0,3,1,8,6,0.261484098,sa294697
2009,Drew Thompson,MIN,A,22,91,302,345,73,48,15,8,2,37,31,38,0,70,0,2,3,6,6,5,0.241721854,sa294697
2006,Seth Johnston,SDP,A,23,112,458,497,126,83,33,0,10,72,58,32,3,80,5,1,0,10,3,1,0.27510917,sa294700
2011,Roman Pena,LAD,A,24,39,124,147,28,14,9,2,3,19,8,22,0,24,0,1,0,1,2,0,0.225806451,sa294705
2008,Angel Flores,DET,A,21,26,89,99,16,15,1,0,0,5,8,8,0,18,0,2,0,2,0,0,0.17977528,sa295121
2009,Angel Flores,DET,A,22,52,182,198,37,32,4,0,1,14,12,13,0,27,3,0,0,3,1,2,0.203296703,sa295121
2006,Allan de San Miguel,MIN,A,18,71,202,239,42,32,10,0,0,20,21,17,0,61,12,1,7,8,2,0,0.207920792,sa295122
2007,Allan de San Miguel,MIN,A,19,34,105,120,20,13,3,0,4,10,20,9,0,33,2,2,2,1,1,3,0.19047619,sa295122
2008,Allan de San Miguel,MIN,A,20,45,130,163,35,25,9,0,1,22,25,21,0,39,7,1,4,1,1,2,0.269230769,sa295122
2006,William Luque,MIN,A,22,30,89,111,22,16,2,4,0,13,9,14,0,20,0,0,8,2,1,4,0.247191011,sa295123
2007,William Luque,MIN,A,23,24,64,69,8,6,2,0,0,4,3,3,0,12,1,1,0,0,1,0,0.125,sa295123
2007,Ryan Mount,LAA,A,20,85,303,337,76,55,11,3,7,47,36,29,0,70,3,2,0,2,19,6,0.250825082,sa295152
2006,Alex Jamieson,TBD,A,23,70,218,255,57,40,13,1,3,23,21,32,2,49,1,0,4,2,3,1,0.261467889,sa295168
2008,Yossandy Garcia,LAD,A,20,25,66,71,9,5,3,0,1,5,2,1,0,30,1,0,3,1,1,2,0.136363636,sa295196
2007,Adolfo Gonzalez,LAD,A,22,84,314,348,93,66,20,2,5,42,29,27,1,69,1,2,4,8,7,5,0.296178343,sa295197
2007,Eduardo Perez,LAD,A,22,116,447,486,139,103,20,2,14,56,60,34,2,91,3,2,0,10,8,5,0.310961968,sa295202
2008,Eduardo Perez,LAD,A,23,47,175,197,49,33,10,1,5,24,24,14,2,50,4,4,0,6,1,1,0.28,sa295202
2009,Blake Ochoa,SEA,A,23,54,173,202,55,39,9,2,5,25,31,14,0,35,6,5,4,4,0,1,0.317919075,sa295204
2010,Blake Ochoa,SEA,A,24,33,104,135,29,15,5,1,8,20,25,23,0,23,0,4,4,2,2,0,0.278846153,sa295204
2007,Blake Ochoa,SEA,A,21,7,26,26,9,6,3,0,0,3,4,0,0,4,0,0,0,0,0,1,0.346153846,sa295204
2008,Blake Ochoa,SEA,A,22,63,191,220,48,34,9,2,3,27,23,24,0,35,1,2,2,5,2,4,0.2513089,sa295204
2006,Gerardo Cabrera,CIN,A,22,103,323,371,75,53,15,3,4,35,24,36,1,74,5,0,7,7,4,2,0.232198142,sa295214
2007,Gerardo Cabrera,CIN,A,23,41,136,142,32,25,6,0,1,18,8,6,0,30,0,0,0,2,1,0,0.235294117,sa295214
2007,Jon Schemmel,SDP,A,24,50,164,206,43,34,9,0,0,17,16,30,0,19,7,2,3,6,2,1,0.262195121,sa295413
2006,Hank Sanchez,MIN,A,19,48,168,184,34,18,12,0,4,18,18,13,0,69,3,0,0,2,1,0,0.202380952,sa295515
2006,Will Crouch,ARI,A,23,79,283,335,64,39,11,1,13,50,34,38,0,76,10,2,2,6,0,2,0.226148409,sa295620
2006,Robbie Hudson,SEA,A,22,111,400,432,108,82,18,4,4,54,34,26,0,62,2,1,3,7,13,9,0.27,sa295626
2006,Ray Chang,SDP,A,22,27,91,113,26,19,4,0,3,19,8,16,0,19,3,0,0,0,0,1,0.285714285,sa295642
2006,David Peterson,TEX,A,22,64,208,228,48,40,6,2,0,17,7,10,0,43,1,0,9,1,2,4,0.23076923,sa295739
2007,David Peterson,TEX,A,23,23,87,94,18,14,3,0,1,10,9,4,0,26,1,1,1,4,2,2,0.206896551,sa295739
2006,Javis Diaz,SDP,A,22,27,110,126,34,30,3,1,0,20,7,15,1,34,0,0,1,1,8,1,0.309090909,sa295750
2007,Javis Diaz,SDP,A,23,117,469,524,130,103,14,6,7,67,36,46,1,103,4,0,5,3,31,14,0.277185501,sa295750
2006,Madison Edwards,LAA,A,22,70,199,232,43,34,3,4,2,24,11,28,0,56,3,0,2,2,10,6,0.216080402,sa295819
2007,Andrew Lopez,CHC,A,20,17,62,67,16,9,5,1,1,7,9,1,0,25,2,1,1,0,1,0,0.258064516,sa295967
2006,J.P. Lowen,KCR,A,22,47,148,164,34,24,8,0,2,19,21,12,2,35,0,3,1,4,0,0,0.229729729,sa295981
2006,Valerio Heredia,CHC,A,20,10,32,39,8,7,1,0,0,6,0,5,0,5,1,0,1,0,6,3,0.25,sa296355
2006,Yusuf Carter,CHC,A,21,78,276,304,58,37,8,1,12,36,54,23,0,88,1,4,0,4,3,3,0.210144927,sa296710
2007,Yusuf Carter,CHC,A,22,68,252,266,65,41,9,5,10,37,41,10,1,84,0,2,2,10,11,4,0.257936507,sa296710
2006,Dylan Johnston,CHC,A,19,58,190,224,38,28,7,3,0,22,11,26,2,60,3,0,5,3,8,2,0.2,sa296902
2007,Dylan Johnston,CHC,A,20,43,136,154,23,15,4,1,3,14,16,15,0,59,1,1,0,1,8,5,0.169117647,sa296902
2008,Dylan Johnston,CHC,A,21,78,271,298,78,45,17,1,15,39,50,22,1,87,4,1,0,5,4,8,0.287822878,sa296902
2007,Justin Tordi,CIN,A,23,24,67,71,14,11,2,1,0,10,4,3,0,14,1,0,0,2,0,0,0.208955223,sa298508
2008,Elvis Lara,CHC,A,21,83,278,302,74,66,5,1,2,31,29,12,2,42,2,3,7,1,18,13,0.26618705,sa3000504
2017,Brandon Cummins,CHC,A,23,25,82,98,16,13,2,0,1,18,6,10,1,32,0,1,5,1,7,1,0.195121951,sa3002579
2019,Estamy Urena,MIN,A,20,43,129,144,29,20,8,0,1,16,11,14,1,38,0,1,0,1,3,0,0.224806201,sa3002628
2018,Justin Lopez,SDP,A,18,68,246,270,55,37,9,3,6,23,25,19,0,80,1,2,2,7,0,0,0.223577235,sa3002670
2019,Justin Lopez,SDP,A,19,114,443,478,101,68,17,3,13,65,57,28,1,119,3,1,3,10,0,1,0.22799097,sa3002670
2021,Justin Lopez,SDP,A+,21,104,383,434,93,59,23,1,10,47,68,42,1,127,0,6,3,5,2,2,0.242819843,sa3002670
2022,Justin Lopez,SDP,A+,22,32,119,128,22,14,6,1,1,12,14,7,0,29,1,1,0,3,0,0,0.184873949,sa3002670
2017,Cole Thompson,ARI,A,23,14,51,54,9,5,3,0,1,4,6,2,0,17,0,1,0,2,0,1,0.176470588,sa3002671
2017,Jonah Todd,LAA,A,21,44,175,198,45,38,7,0,0,20,17,17,0,40,2,0,4,4,0,4,0.257142857,sa3002724
2018,Kevin Williams Jr.,LAA,A,22,91,347,381,85,60,18,3,4,27,35,28,0,111,2,1,3,4,3,4,0.244956772,sa3002725
2017,Brandon Sandoval,LAA,A,22,24,96,101,31,26,3,2,0,12,8,4,0,16,0,0,1,3,5,3,0.322916666,sa3002728
2017,Matt McCann,LAA,A,22,6,19,25,4,4,0,0,0,3,1,5,0,7,1,0,0,0,0,3,0.210526315,sa3002729
2019,Tanner Kirwer,TOR,A,23,52,181,209,47,39,5,2,1,28,11,20,0,49,6,0,2,2,18,2,0.259668508,sa3002831
2018,Brock Lundquist,TOR,A,22,70,245,292,61,36,11,1,13,29,48,33,3,68,10,4,0,4,1,0,0.248979591,sa3002834
2017,Evan Mendoza,STL,A,21,18,74,77,20,12,6,1,1,9,8,2,1,15,0,1,0,2,2,0,0.27027027,sa3002836
2019,Clark Scolamiero,CLE,A,23,31,109,124,28,19,4,1,4,27,8,13,0,29,2,0,0,1,8,0,0.256880733,sa3002837
2018,Wood Myers,STL,A,23,35,140,146,44,33,10,0,1,16,11,5,0,24,1,0,0,3,4,2,0.314285714,sa3002840
2022,Luis Yanel Diaz,LAD,A+,22,34,107,119,21,9,4,2,6,17,20,10,0,32,1,0,1,4,4,3,0.196261682,sa3002846
2023,Luis Yanel Diaz,LAD,A+,23,74,260,287,69,45,14,4,6,46,38,18,0,86,5,3,0,2,19,9,0.265384615,sa3002846
2019,Makesiondon Kelkboom,CLE,A,18,31,86,94,14,8,3,1,2,6,8,7,0,35,0,1,0,1,2,4,0.162790697,sa3002849
2022,Alexander Campos,OAK,A+,22,23,69,83,21,17,2,0,2,14,9,14,0,18,0,0,0,3,1,0,0.304347826,sa3002852
2023,Alexander Campos,OAK,A+,23,29,85,99,20,15,4,0,1,10,7,10,0,24,4,0,0,2,0,0,0.235294117,sa3002852
2022,Carlos Luis,SDP,A+,22,24,83,92,21,15,4,2,0,10,7,9,0,19,0,0,0,2,0,0,0.253012048,sa3002860
2023,Carlos Luis,SDP,A+,23,91,327,358,78,56,15,0,7,31,53,23,0,75,3,5,0,10,0,0,0.23853211,sa3002860
2022,Ismael Alcantara,LAD,A+,23,97,321,361,60,42,10,3,5,41,36,21,0,96,10,3,6,9,11,6,0.186915887,sa3002862
2023,Ismael Alcantara,LAD,A+,24,46,137,157,28,20,4,1,3,20,16,16,0,45,3,1,0,3,13,1,0.204379562,sa3002862
2018,Brandon Benson,STL,A,22,33,112,121,21,15,4,0,2,7,9,9,0,41,0,0,0,2,3,0,0.1875,sa3002879
2019,Brandon Benson,STL,A,23,38,133,144,20,13,3,0,4,12,12,9,0,49,1,1,0,1,0,1,0.150375939,sa3002879
2018,Jalen Washington,SDP,A,23,100,321,377,75,53,10,4,8,46,30,45,0,82,5,3,3,3,7,5,0.233644859,sa3002884
2018,Brandon Polizzi,TOR,A,22,11,27,30,3,3,0,0,0,1,1,2,0,6,0,0,1,0,1,0,0.111111111,sa3002885
2022,Ernesto Martinez Jr.,MIL,A+,23,21,59,77,14,9,3,0,2,10,9,16,1,21,1,1,0,1,8,1,0.237288135,sa3003173
2023,Ernesto Martinez Jr.,MIL,A+,24,67,243,272,65,43,11,1,10,33,30,23,0,57,4,0,0,7,13,4,0.267489711,sa3003173
2021,Reyny Reyes,CIN,A+,22,21,60,67,14,11,2,0,1,10,3,4,0,16,0,1,2,3,0,0,0.233333333,sa3003178
2021,Marcos Brito,OAK,A+,21,19,64,69,6,5,1,0,0,5,5,4,0,39,0,0,1,0,3,0,0.09375,sa3003183
2022,Marcos Brito,OAK,A+,22,6,17,20,3,3,0,0,0,3,1,2,0,9,1,0,0,0,2,0,0.176470588,sa3003183
2019,Marcos Brito,OAK,A,19,62,204,228,37,27,8,0,2,21,13,22,0,67,0,1,1,2,3,4,0.181372549,sa3003183
2021,Yerdel Vargas,OAK,A+,21,35,117,124,25,16,6,2,1,7,14,5,0,34,1,0,1,3,2,0,0.213675213,sa3003184
2019,Yunior Severino,MIN,A,19,22,78,86,19,12,7,0,0,7,8,7,0,27,0,1,0,1,0,0,0.243589743,sa3003185
2021,Yunior Severino,MIN,A+,21,35,134,157,43,27,12,1,3,19,17,20,0,50,2,1,0,4,1,0,0.320895522,sa3003185
2022,Yunior Severino,MIN,A+,22,46,159,191,45,23,9,2,11,30,40,25,0,43,6,1,0,2,0,0,0.283018867,sa3003185
2019,Freudis Nova,HOU,A,19,75,282,299,73,49,20,1,3,35,29,15,0,68,2,0,0,3,10,7,0.258865248,sa3003195
2022,Felix Familia,KCR,A+,23,11,40,40,9,5,2,0,2,4,3,0,0,7,0,0,0,2,0,0,0.225,sa3003213
2019,Daniel Ozoria,MIN,A,18,58,163,183,31,28,2,0,1,21,6,15,0,45,3,1,1,2,15,1,0.190184049,sa3003218
2021,Daniel Ozoria,MIN,A+,20,51,119,125,30,23,6,0,1,18,11,5,0,37,1,0,0,0,8,4,0.25210084,sa3003218
2019,Rafael Lantigua,TOR,A,21,95,335,364,85,59,16,6,4,36,31,23,0,58,2,4,0,6,9,8,0.253731343,sa3003219
2019,Jhon Torres,STL,A,19,21,66,75,11,8,3,0,0,4,8,7,0,29,0,2,0,2,0,1,0.166666666,sa3003233
2021,Jhon Torres,STL,A+,21,97,383,420,91,57,25,3,6,47,32,27,0,98,9,1,0,8,3,4,0.237597911,sa3003233
2019,Claudio Finol,CIN,A,19,53,179,197,39,29,5,4,1,17,14,13,0,33,4,0,1,4,0,3,0.217877094,sa3003256
2022,Jimmy Mojica,DET,A+,22,8,21,23,4,4,0,0,0,2,1,2,0,4,0,0,0,1,0,0,0.19047619,sa3003260
2021,Eliezer Alfonzo,DET,A+,21,59,213,232,58,46,11,0,1,21,26,16,0,24,0,3,0,7,1,2,0.272300469,sa3003262
2022,Eliezer Alfonzo,DET,A+,22,12,48,58,17,14,1,0,2,11,10,6,0,6,1,2,1,1,0,0,0.354166666,sa3003262
2023,Eliezer Alfonzo,DET,A+,23,94,356,395,94,72,14,0,8,50,42,28,0,28,5,3,2,11,0,0,0.264044943,sa3003262
2022,Esney Chacon,DET,A+,22,43,145,159,31,26,3,2,0,15,7,10,0,37,1,1,2,4,1,2,0.213793103,sa3003267
2023,Esney Chacon,DET,A+,23,23,52,57,6,6,0,0,0,4,3,3,0,18,0,1,1,0,1,1,0.115384615,sa3003267
2019,Marcos Gonzalez,CLE,A,19,11,34,43,7,5,1,0,1,4,4,9,0,11,0,0,0,0,4,0,0.205882352,sa3003311
2019,Pablo Abreu,MIL,A,19,27,102,113,19,14,4,1,0,13,11,9,0,35,0,2,0,3,3,0,0.186274509,sa3003329
2021,Kenneth Betancourt,LAD,A+,21,19,50,53,11,11,0,0,0,8,1,3,0,15,0,0,0,1,1,1,0.22,sa3003350
2023,Kenneth Betancourt,LAD,A+,23,36,127,136,32,27,4,0,1,12,13,8,1,24,0,0,1,8,6,1,0.251968503,sa3003350
2023,Jorge Caballero,MIA,A+,23,38,114,132,29,21,8,0,0,23,13,15,0,45,2,1,0,2,0,0,0.254385964,sa3003360
2024,Jorge Caballero,MIA,A+,24,49,149,184,40,31,7,0,2,20,8,32,0,50,1,2,0,2,2,2,0.268456375,sa3003360
2022,Edwin Mateo,LAD,A+,23,60,192,212,41,29,10,0,2,18,14,16,0,47,2,1,1,5,3,2,0.213541666,sa3003364
2021,Josue Huma,CHC,A+,21,52,173,199,42,29,9,2,2,25,21,18,0,47,3,1,4,4,5,1,0.242774566,sa3003379
2023,Josue Huma,CHC,A+,23,10,30,36,3,2,1,0,0,5,1,6,0,8,0,0,0,1,1,0,0.1,sa3003379
2021,Cristhian Longa,STL,A+,21,30,99,106,27,20,6,0,1,11,7,4,0,26,3,0,0,2,0,0,0.272727272,sa3003408
2022,Juan Carlos Negret,KCR,A+,23,91,329,377,73,38,16,1,18,43,68,35,0,94,4,9,0,5,1,0,0.221884498,sa3003430
2023,Juan Carlos Negret,KCR,A+,24,111,405,464,85,50,16,0,19,55,70,43,0,125,14,2,0,9,3,1,0.209876543,sa3003430
2019,Bryce Brown,TBR,A,22,13,45,54,9,6,1,1,1,10,6,7,0,18,1,1,0,0,3,2,0.2,sa3003434
2018,Trey Hair,TBR,A,23,58,217,243,63,40,17,3,3,34,22,18,0,42,7,1,0,3,5,3,0.29032258,sa3003436
2018,Yoel Yanqui,ARI,A,22,126,495,552,143,112,22,4,5,83,60,49,6,100,4,3,1,6,13,9,0.288888888,sa3003437
2019,Seaver Whalen,TBR,A,24,70,241,279,57,39,12,0,6,27,30,20,0,43,14,3,1,10,4,1,0.236514522,sa3003939
2019,Keshawn Lynch,ARI,A,22,75,237,293,53,43,9,1,0,31,22,44,0,81,5,4,3,7,2,3,0.223628691,sa3003949
2018,Luke Burch,DET,A,24,37,134,153,42,34,6,2,0,22,22,12,1,36,0,1,6,2,10,3,0.313432835,sa3003950
2018,Ernie De La Trinidad,ARI,A,22,91,312,379,97,74,13,2,8,52,56,45,0,48,9,9,0,5,6,7,0.310897435,sa3003955
2018,Cullen Large,TOR,A,22,27,95,112,30,16,9,0,5,32,18,13,0,18,3,1,0,0,3,0,0.315789473,sa3003959
2018,Jake Adams,HOU,A,22,48,177,198,49,28,11,2,8,29,31,19,0,53,1,1,0,4,1,1,0.276836158,sa3003962
2017,Billy Cooke,SEA,A,21,42,122,143,19,16,1,0,2,13,9,18,1,45,2,1,0,2,6,5,0.155737704,sa3003963
2018,Billy Cooke,SEA,A,22,95,297,356,52,43,7,1,1,26,15,36,0,101,14,5,4,5,13,6,0.175084175,sa3003963
2018,Ryan Grotjohn,ARI,A,23,80,297,335,90,55,22,6,7,51,49,25,0,54,6,7,0,4,3,5,0.303030303,sa3003964
