Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2021,Steven Williams,WSN,A,22,7,25,29,4,4,0,0,0,3,3,3,0,7,1,0,0,0,0,0,0.16,sa3017553
2022,Steven Williams,WSN,A,23,50,172,207,41,32,7,0,2,24,22,32,1,44,2,1,0,4,2,0,0.238372093,sa3017553
2022,Will Frizzell,WSN,A,23,34,138,155,52,30,11,0,11,28,44,13,0,35,1,3,0,1,0,0,0.376811594,sa3017555
2021,Jaden Fein,WSN,A,20,22,73,82,11,7,3,0,1,7,4,5,0,28,3,1,0,1,1,1,0.150684931,sa3017557
2021,Branden Boissiere,WSN,A,21,25,85,98,17,11,5,0,1,9,12,10,0,25,2,0,0,1,1,0,0.2,sa3017558
2022,Branden Boissiere,WSN,A,22,100,361,435,89,68,14,2,5,57,64,66,0,109,4,4,0,3,3,0,0.246537396,sa3017558
2023,Branden Boissiere,WSN,A,23,57,176,212,40,25,9,1,5,25,29,31,0,41,1,4,0,2,2,0,0.227272727,sa3017558
2022,Creed Willems,BAL,A,19,68,221,246,42,25,9,4,4,21,23,14,0,68,9,2,0,5,0,0,0.190045248,sa3017562
2023,Creed Willems,BAL,A,20,30,96,120,29,15,6,0,8,20,28,20,0,29,4,0,0,2,2,0,0.302083333,sa3017562
2022,Jake Sullivan,WSN,A,24,20,48,57,10,9,1,0,0,7,3,7,0,12,0,0,2,2,0,0,0.208333333,sa3017604
2023,Kay-Lan Nicasia,MIL,A,21,90,287,342,62,39,13,4,6,53,37,47,0,105,3,5,0,6,27,7,0.216027874,sa3017629
2024,Kay-Lan Nicasia,MIL,A,22,29,97,112,22,11,6,1,4,15,12,12,0,31,1,2,0,2,10,1,0.226804123,sa3017629
2022,Logan Cerny,HOU,A,22,86,316,372,80,45,16,4,15,59,54,47,0,110,7,2,0,1,35,7,0.253164556,sa3017661
2022,Kenny Piper,TBR,A,23,44,141,177,29,18,5,1,5,23,21,31,0,40,3,1,1,2,6,1,0.205673758,sa3017664
2021,Aaron Zavala,TEX,A,21,15,53,67,16,11,4,0,1,13,7,10,0,13,3,1,0,0,7,0,0.301886792,sa3017665
2025,Moises Gallardo,WSN,A,22,25,91,95,15,14,0,0,1,10,4,4,0,35,0,0,0,1,3,1,0.164835164,sa3017695
2022,T.J. White,WSN,A,18,92,329,382,85,52,20,2,11,55,52,44,1,104,5,2,0,6,8,1,0.258358662,sa3017697
2022,Jake Fox,CLE,A,19,104,380,470,94,60,25,4,5,74,44,74,0,90,11,5,0,3,21,3,0.247368421,sa3017734
2022,Mason Auer,TBR,A,21,60,232,270,68,42,13,9,4,46,31,31,0,48,3,4,0,2,24,3,0.293103448,sa3017791
2022,Ryan Spikes,TBR,A,19,74,290,326,66,42,11,3,10,50,33,26,0,105,8,2,0,5,17,5,0.227586206,sa3017792
2023,Ryan Spikes,TBR,A,20,120,441,501,95,64,15,6,10,62,51,51,0,154,5,3,0,10,28,8,0.215419501,sa3017792
2023,Cooper Kinney,TBR,A,20,121,456,505,125,91,24,0,10,61,61,42,1,107,5,2,0,7,3,5,0.274122807,sa3017793
2022,Nick Thornquist,CHW,A,24,27,84,103,20,12,3,2,3,11,14,18,0,32,0,1,0,1,0,0,0.238095238,sa3017796
2022,Colby Smelley,CHW,A,22,87,307,369,84,59,20,1,4,48,35,45,1,86,15,2,0,6,0,1,0.273615635,sa3017797
2023,Colby Smelley,CHW,A,23,19,71,78,20,18,2,0,0,6,5,6,0,17,1,0,0,4,0,0,0.28169014,sa3017797
2024,Christian Olivo,CHC,A,20,87,293,334,66,56,5,2,3,44,23,29,0,82,4,4,4,4,20,4,0.225255972,sa3017877
2025,Christian Olivo,CHC,A,21,92,288,348,69,48,17,1,3,52,38,47,0,64,11,2,0,7,28,10,0.239583333,sa3017877
2023,Quinton Low,MIL,A,20,22,29,34,6,4,1,0,1,4,3,5,0,11,0,0,0,0,0,0,0.206896551,sa3017921
2022,Parker Chavers,CHC,A,23,35,127,136,31,18,9,2,2,16,12,5,0,33,2,2,0,2,4,2,0.244094488,sa3017939
2023,Parker Chavers,CHC,A,24,76,275,316,69,47,9,2,11,49,54,33,0,79,5,1,1,1,21,5,0.25090909,sa3017939
2023,Zac Fascia,CLE,A,24,52,185,217,51,35,7,7,2,17,23,24,0,49,7,1,0,1,1,0,0.275675675,sa3018001
2022,Jaxon Hallmark,HOU,A,23,61,199,237,40,32,4,2,2,24,15,31,0,92,5,2,0,2,20,5,0.201005025,sa3018101
2022,Kyle Hayes,KCR,A,24,25,73,87,10,6,2,0,2,5,8,9,0,30,4,0,0,1,1,0,0.136986301,sa3018212
2022,Alsander Womack,CHW,A,23,7,19,21,4,3,1,0,0,2,2,2,0,3,0,0,0,1,1,1,0.210526315,sa3018214
2024,Elis Barreat,TBR,A,21,18,61,64,13,11,2,0,0,3,4,2,0,15,1,0,0,1,2,2,0.213114754,sa3018383
2023,Daniel Guilarte,MIL,A,19,58,223,265,60,52,6,2,0,35,31,35,0,66,5,2,0,5,26,8,0.269058295,sa3018388
2024,Daniel Guilarte,MIL,A,20,110,400,468,98,74,18,3,3,72,35,63,0,115,2,3,0,6,40,12,0.245,sa3018388
2024,Diego Benitez,ATL,A,19,37,131,148,18,13,2,1,2,13,10,14,0,54,2,0,0,5,3,0,0.13740458,sa3018391
2023,Jair Casanova,ATL,A,19,67,226,261,45,31,6,1,7,28,35,30,0,77,5,0,0,10,4,0,0.199115044,sa3018392
2022,Jace Avina,MIL,A,19,28,102,119,25,14,4,2,5,17,25,12,0,42,3,2,0,0,2,3,0.245098039,sa3018398
2023,Jace Avina,MIL,A,20,99,326,399,76,38,22,2,14,57,50,56,0,118,17,0,0,7,10,3,0.233128834,sa3018398
2023,Jaison Chourio,CLE,A,18,9,35,42,7,6,1,0,0,7,3,6,0,15,0,1,0,1,1,0,0.2,sa3018399
2024,Jaison Chourio,CLE,A,19,98,334,432,90,59,24,2,5,69,58,86,1,69,3,9,0,6,44,11,0.269461077,sa3018399
2024,Andy Lugo,BOS,A,20,87,306,341,83,53,26,1,3,43,39,26,0,68,9,0,0,6,25,3,0.27124183,sa3018400
2023,Cristhian Vaquero,WSN,A,18,16,66,78,13,10,1,1,1,10,9,12,0,18,0,0,0,0,7,0,0.196969696,sa3018403
2024,Cristhian Vaquero,WSN,A,19,103,347,401,66,41,16,4,5,51,32,39,0,137,11,2,2,4,29,6,0.190201729,sa3018403
2025,Cristhian Vaquero,WSN,A,20,101,379,445,97,68,13,8,8,54,47,46,1,110,8,8,1,1,27,5,0.255936675,sa3018403
2023,Anthony Gutierrez,TEX,A,18,78,293,325,76,60,11,3,2,39,34,25,0,72,5,2,0,7,30,10,0.259385665,sa3018406
2024,Alexis Hernandez,CHC,A,19,52,174,204,25,22,1,0,2,24,12,28,0,76,1,0,1,3,10,0,0.14367816,sa3018413
2025,Alexis Hernandez,CHC,A,20,23,81,93,14,10,4,0,0,11,7,7,0,22,3,2,0,3,4,2,0.172839506,sa3018413
2026,Alexis Hernandez,CHC,A,21,39,146,169,32,22,6,3,1,23,12,20,0,50,1,1,0,3,12,3,0.219178082,sa3018413
2024,Freili Encarnacion,BOS,A,19,80,307,331,75,56,14,3,2,39,32,12,0,90,9,3,0,6,15,9,0.244299674,sa3018414
2025,Freili Encarnacion,BOS,A,20,45,175,193,53,28,14,1,10,34,32,11,0,39,6,1,0,1,5,3,0.302857142,sa3018414
2024,Braylin Tavera,BAL,A,19,84,300,355,52,44,5,2,1,26,26,49,0,90,4,2,0,9,27,13,0.173333333,sa3018416
2025,Braylin Tavera,BAL,A,20,108,372,443,84,60,14,3,7,51,44,58,0,135,8,4,1,4,18,9,0.225806451,sa3018416
2025,Jose De Jesus,TEX,A,20,9,30,32,2,2,0,0,0,3,4,2,0,4,0,0,0,0,2,0,0.066666666,sa3018420
2024,Jose De Jesus,TEX,A,19,28,115,126,29,27,2,0,0,15,1,8,0,22,2,1,0,0,8,5,0.252173913,sa3018420
2023,Johanfran Garcia,BOS,A,18,15,59,68,12,8,3,0,1,8,5,5,0,24,2,2,0,1,3,0,0.20338983,sa3018424
2024,Johanfran Garcia,BOS,A,19,14,52,60,20,13,5,0,2,5,5,6,0,15,2,0,0,0,0,0,0.384615384,sa3018424
2026,Victor Izturis,CLE,A,21,13,44,50,7,6,1,0,0,1,1,6,0,13,0,0,0,0,1,0,0.159090909,sa3018428
2024,Kenni Gomez,HOU,A,19,87,328,367,87,54,23,4,6,44,35,34,0,83,3,2,0,6,13,8,0.265243902,sa3018430
2026,Kenni Gomez,HOU,A,21,12,36,41,8,7,1,0,0,5,1,4,0,12,0,1,0,1,2,1,0.222222222,sa3018430
2025,Henry Ramos,KCR,A,20,73,232,277,51,39,8,3,1,27,18,34,0,60,2,2,7,6,18,9,0.219827586,sa3018432
2026,Henry Ramos,KCR,A,21,43,154,171,41,32,5,2,2,25,15,13,0,34,2,1,1,3,13,7,0.266233766,sa3018432
2024,Leandro Arias,BAL,A,19,67,230,274,49,37,9,0,3,27,30,31,1,51,5,6,2,3,6,7,0.213043478,sa3018433
2024,Fraymi De Leon,BOS,A,19,54,169,199,33,28,3,1,1,26,17,25,0,52,3,2,0,3,19,4,0.195266272,sa3018436
2025,Fraymi De Leon,BOS,A,20,50,157,174,34,29,3,1,1,22,17,11,0,46,0,5,1,7,11,5,0.216560509,sa3018436
2024,Enzo Paulino,TBR,A,20,38,134,145,28,18,8,1,1,11,14,8,0,39,2,1,0,7,0,2,0.208955223,sa3018440
2023,Claudio Simon,BOS,A,21,30,81,90,19,16,2,1,0,6,5,7,0,30,2,0,0,2,11,4,0.234567901,sa3018448
2025,Marcos Torres,TEX,A,20,80,258,304,64,46,9,3,6,39,38,37,0,74,2,3,2,1,22,3,0.248062015,sa3018449
2026,Marcos Torres,TEX,A,21,46,175,200,41,20,10,4,7,37,31,20,0,53,3,2,0,3,20,2,0.234285714,sa3018449
2023,Marcos Torres,TEX,A,18,10,37,41,4,4,0,0,0,2,1,3,0,18,1,0,0,0,0,3,0.108108108,sa3018449
2024,Marcos Torres,TEX,A,19,93,297,343,53,34,8,5,6,28,35,38,0,118,5,3,0,2,12,9,0.178451178,sa3018449
2025,Yosander Asencio,BOS,A,20,61,184,225,34,21,6,2,5,30,15,41,0,91,0,0,0,1,5,2,0.184782608,sa3018456
2025,Alberto Mendez,CLE,A,20,48,146,167,36,28,5,2,1,22,17,18,0,33,2,1,0,1,3,2,0.246575342,sa3018458
2024,Rafael Ramirez Jr.,WSN,A,18,17,53,62,9,5,3,1,0,4,0,9,0,24,0,0,0,1,0,3,0.16981132,sa3018476
2026,Rafael Ramirez Jr.,WSN,A,20,32,94,126,25,15,8,0,2,24,11,28,0,25,3,1,0,1,0,2,0.265957446,sa3018476
2024,Rafael Ramirez Jr.,CLE,A,18,54,182,216,34,19,10,1,4,23,23,30,0,71,1,3,0,0,7,4,0.186813186,sa3018476
2023,Luis Baez,HOU,A,19,41,155,179,37,19,13,1,4,20,23,17,0,48,4,3,0,2,0,0,0.238709677,sa3018482
2023,Natanael Yuten,BOS,A,18,18,71,75,14,12,1,1,0,13,5,3,0,25,1,0,0,0,2,1,0.197183098,sa3018486
2024,Natanael Yuten,BOS,A,19,101,379,418,92,59,20,7,6,39,50,30,0,105,5,4,0,3,12,11,0.242744063,sa3018486
2025,Natanael Yuten,BOS,A,20,99,330,369,89,60,21,5,3,42,39,28,0,94,6,5,0,2,10,6,0.269696969,sa3018486
2024,Waner Luciano,HOU,A,19,72,252,298,47,32,12,0,3,29,22,36,2,62,6,4,0,7,1,3,0.186507936,sa3018501
2025,Waner Luciano,HOU,A,20,82,273,309,49,35,9,0,5,23,32,26,0,63,8,2,0,8,13,3,0.179487179,sa3018501
2024,Leiker Figueroa,ATL,A,19,53,183,201,31,25,4,2,0,14,14,11,0,54,4,2,1,1,13,3,0.169398907,sa3018506
2025,Leiker Figueroa,ATL,A,20,46,120,135,29,23,3,1,2,17,11,10,0,32,4,0,1,5,3,3,0.241666666,sa3018506
2023,Luis Lara,MIL,A,18,70,274,318,78,64,11,1,2,55,21,39,0,46,3,1,0,4,22,9,0.284671532,sa3018514
2024,Alexander Martinez,ATL,A,19,15,58,61,7,6,1,0,0,8,5,3,0,23,0,0,0,0,0,0,0.120689655,sa3018517
2023,Juan Baez,MIL,A,18,9,30,34,7,4,3,0,0,7,6,2,0,4,0,2,0,2,2,0,0.233333333,sa3018525
2024,Juan Baez,MIL,A,19,81,324,356,88,65,18,4,1,47,40,25,0,32,5,2,0,11,11,10,0.271604938,sa3018525
2024,Edwin Amparo,BAL,A,19,27,81,98,23,18,3,0,2,14,8,15,0,22,1,1,0,1,13,6,0.283950617,sa3018526
2025,Edwin Amparo,BAL,A,20,60,200,239,39,27,6,3,3,21,17,34,1,70,3,0,2,2,23,8,0.195,sa3018526
2026,Edwin Amparo,BAL,A,21,39,130,160,21,16,3,0,2,14,17,29,0,58,1,0,0,0,13,6,0.161538461,sa3018526
2025,Esteban Mejia,TEX,A,20,66,220,254,59,46,7,2,4,27,37,31,0,43,2,1,0,6,11,7,0.268181818,sa3018527
2026,Esteban Mejia,TEX,A,21,27,69,86,17,13,1,0,3,15,12,16,0,25,1,0,0,2,2,1,0.246376811,sa3018527
2024,Esteban Mejia,TEX,A,19,50,166,186,36,25,8,1,2,18,17,16,0,52,4,0,0,4,7,1,0.216867469,sa3018527
2024,Ricardo Gonzalez,TBR,A,19,95,316,364,64,52,11,0,1,24,37,39,0,75,4,3,2,7,18,3,0.202531645,sa3018529
2025,Ricardo Gonzalez,TBR,A,20,103,366,431,82,70,10,2,0,43,40,54,0,81,4,3,4,7,23,7,0.224043715,sa3018529
2025,Gery Holguin,MIL,A,19,54,177,211,28,21,6,1,0,19,13,31,0,74,2,1,0,4,5,1,0.15819209,sa3018534
2023,Angel Mateo,TBR,A,18,12,41,45,10,8,2,0,0,3,3,3,0,14,1,0,0,1,3,1,0.243902439,sa3018540
2024,Angel Mateo,TBR,A,19,101,352,409,79,49,24,0,6,46,40,43,0,104,10,4,0,3,26,6,0.224431818,sa3018540
2025,Angel Mateo,TBR,A,20,92,347,388,98,76,15,1,6,50,66,28,0,71,7,6,0,6,16,7,0.282420749,sa3018540
2025,Nicandro Aybar,TBR,A,20,6,19,20,2,1,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0.105263157,sa3018544
2026,Nicandro Aybar,TBR,A,21,30,108,120,24,20,3,1,0,13,9,9,0,15,1,2,0,0,5,2,0.222222222,sa3018544
2024,Robert Gonzalez,ATL,A,19,65,216,253,42,29,8,3,2,26,28,34,1,88,1,2,0,1,19,2,0.194444444,sa3018545
2024,Fernando Peguero,BAL,A,19,6,18,22,8,5,1,2,0,5,5,4,0,7,0,0,0,0,5,0,0.444444444,sa3018546
2025,Fernando Peguero,BAL,A,20,63,213,251,47,41,4,1,1,26,18,27,0,58,5,3,3,0,27,3,0.220657276,sa3018546
2026,Darlyn De Leon,CHC,A,21,16,52,60,10,6,2,1,1,8,4,7,0,13,0,1,0,0,3,1,0.192307692,sa3018548
2026,Yeremy Cabrera,WSN,A,20,30,111,142,37,18,10,2,7,31,22,28,0,35,1,2,0,1,18,2,0.333333333,sa3018549
2025,Yeremy Cabrera,TEX,A,19,102,383,451,98,75,12,3,8,66,52,52,0,86,14,1,1,2,43,4,0.255874673,sa3018549
2024,Yeremy Cabrera,TEX,A,18,23,81,94,15,11,3,1,0,10,6,8,0,28,5,0,0,0,7,0,0.185185185,sa3018549
2024,Edrei Campos,BAL,A,19,5,20,20,5,5,0,0,0,0,1,0,0,5,0,0,0,0,1,2,0.25,sa3018550
2025,Edrei Campos,BAL,A,20,41,126,144,20,16,2,0,2,7,9,13,0,48,2,0,3,1,2,5,0.158730158,sa3018550
2024,Aron Estrada,BAL,A,19,91,348,388,103,74,18,3,8,53,43,29,1,65,8,3,0,2,31,8,0.295977011,sa3018552
2024,Alfredo Velasquez,BAL,A,19,43,143,155,35,28,6,1,0,16,11,9,0,27,0,2,1,2,11,3,0.244755244,sa3018556
2025,Alfredo Velasquez,BAL,A,20,51,180,191,45,39,2,3,1,23,9,6,0,17,1,2,1,5,15,6,0.25,sa3018556
2024,Jeral Perez,CHW,A,19,30,116,131,30,16,10,2,2,19,10,14,0,33,1,0,0,4,0,1,0.258620689,sa3018557
2023,Marvin Alcantara,BOS,A,18,21,74,83,15,13,1,0,1,9,7,7,0,27,1,1,0,2,6,0,0.202702702,sa3018558
2024,Marvin Alcantara,BOS,A,19,108,423,456,105,89,10,3,3,60,47,28,0,103,4,1,0,6,13,3,0.24822695,sa3018558
2025,Raylin Ramos,BAL,A,20,96,353,396,91,71,12,4,4,45,50,30,0,100,6,1,5,5,15,7,0.257790368,sa3018561
2026,Raylin Ramos,BAL,A,21,32,112,128,25,14,7,3,1,13,15,13,0,27,2,0,1,2,4,2,0.223214285,sa3018561
2025,Andres Nolaya,BAL,A,20,65,167,196,34,26,6,1,1,16,15,17,0,50,8,0,4,6,16,2,0.203592814,sa3018563
2026,Andres Nolaya,BAL,A,21,36,118,140,36,27,5,2,2,19,19,15,0,24,3,2,2,2,11,2,0.305084745,sa3018563
2024,Narciso Polanco,TBR,A,19,97,354,415,80,53,20,2,5,47,31,50,0,95,3,3,2,5,26,7,0.2259887,sa3018564
2025,Narciso Polanco,TBR,A,20,120,435,524,99,73,16,6,4,84,43,73,0,82,9,6,1,7,35,15,0.227586206,sa3018564
2024,Echedry Vargas,TEX,A,19,97,392,422,108,68,24,2,14,65,48,21,0,89,6,2,1,1,29,9,0.275510204,sa3018565
2024,Thomas Sosa,BAL,A,19,74,271,308,66,42,18,2,4,45,17,33,0,86,2,2,0,2,22,9,0.243542435,sa3018566
2025,Thomas Sosa,BAL,A,20,10,38,43,9,8,0,0,1,3,5,4,0,12,1,0,0,0,1,2,0.236842105,sa3018566
2025,Jose Contreras,TBR,A,20,15,49,54,11,10,1,0,0,5,1,4,0,17,0,0,1,2,1,0,0.224489795,sa3018567
2023,Jefferson Rojas,CHC,A,18,70,272,307,73,51,14,1,7,48,31,23,0,61,10,2,0,7,13,4,0.268382352,sa3018571
2025,Roni Cabrera,KCR,A,19,26,76,89,7,4,1,1,1,13,8,9,0,34,3,0,1,1,7,3,0.092105263,sa3018575
2026,Roni Cabrera,KCR,A,20,40,124,151,28,15,7,3,3,23,20,17,0,45,3,4,3,1,8,6,0.225806451,sa3018575
2023,Enderson Delgado,TBR,A,18,9,29,35,3,1,2,0,0,1,1,3,0,11,3,0,0,0,0,0,0.103448275,sa3018576
2024,Enderson Delgado,TBR,A,19,56,192,235,49,31,14,0,4,27,21,28,0,54,12,1,2,1,1,1,0.255208333,sa3018576
2024,Luis Sanchez,ATL,A,20,86,314,348,71,60,8,2,1,32,28,26,0,62,6,2,0,9,14,6,0.226114649,sa3018578
2025,Luis Sanchez,ATL,A,21,44,147,173,33,27,5,1,0,13,20,24,0,23,2,0,0,5,0,0,0.224489795,sa3018578
2026,Luis Sanchez,ATL,A,22,11,31,40,7,7,0,0,0,6,2,8,0,5,1,0,0,3,2,1,0.225806451,sa3018578
2025,Yanki Jean-Baptiste,CLE,A,20,11,33,44,4,3,1,0,0,3,2,11,0,20,0,0,0,0,1,3,0.121212121,sa3018579
2024,Alberto Hernandez,HOU,A,20,74,239,271,47,38,7,0,2,35,23,29,1,61,2,1,0,5,4,2,0.196652719,sa3018582
2025,Alberto Hernandez,HOU,A,21,84,298,344,67,50,13,2,2,34,46,36,0,59,4,5,1,7,24,7,0.224832214,sa3018582
2026,Ivan Sosa,KCR,A,21,14,43,46,6,1,1,0,4,5,7,2,0,20,0,1,0,0,0,0,0.139534883,sa3018588
2025,Josi Novas,KCR,A,20,82,279,308,42,23,10,0,9,20,35,20,0,121,6,2,1,2,7,3,0.150537634,sa3018594
2026,Josi Novas,KCR,A,21,8,17,20,2,2,0,0,0,3,2,2,0,7,0,1,0,0,1,0,0.117647058,sa3018594
2023,Sandro Gaston,HOU,A,20,86,308,331,61,41,19,0,1,26,32,22,0,93,1,0,0,7,4,2,0.198051948,sa3018598
2025,Erick Alvarez,TEX,A,20,39,126,152,28,21,7,0,0,22,12,21,0,30,0,4,1,1,4,1,0.222222222,sa3018601
2023,Erick Alvarez,TEX,A,18,12,37,44,7,5,2,0,0,5,2,6,0,10,0,1,0,0,1,0,0.189189189,sa3018601
2024,Erick Alvarez,TEX,A,19,62,235,250,56,40,12,3,1,20,25,10,0,61,2,3,0,5,4,0,0.238297872,sa3018601
2025,Jairo Diaz,CHC,A,20,12,35,48,11,8,3,0,0,10,1,12,0,11,0,1,0,1,2,0,0.314285714,sa3018606
2026,Jairo Diaz,CHC,A,21,20,47,65,8,6,1,0,1,5,5,15,0,20,1,2,0,2,0,0,0.170212765,sa3018606
2025,Wady Mendez,TEX,A,20,33,111,128,26,17,4,2,3,13,17,14,0,32,1,2,0,3,6,2,0.234234234,sa3018615
2026,Wady Mendez,TEX,A,21,16,50,60,11,8,1,1,1,5,8,9,0,16,1,0,0,1,0,2,0.22,sa3018615
2024,Wady Mendez,TEX,A,19,76,227,262,53,43,8,1,1,31,14,32,0,93,3,0,0,1,23,3,0.233480176,sa3018615
2024,Ryan Burrowes,CHW,A,19,77,280,322,57,48,7,1,1,37,33,32,0,107,5,5,0,7,22,4,0.203571428,sa3018619
2025,Ryan Burrowes,CHW,A,20,75,258,299,66,53,8,1,4,42,25,27,0,76,9,3,2,7,31,4,0.255813953,sa3018619
2024,Jose Escobar,CHC,A,19,23,67,84,14,6,2,2,4,9,15,11,0,20,5,1,0,2,0,0,0.208955223,sa3018629
2025,Jose Escobar,CHC,A,20,105,401,461,106,82,19,0,5,61,46,47,1,96,9,4,0,7,11,9,0.264339152,sa3018629
2026,Jose Escobar,CHC,A,21,40,147,165,44,33,8,1,2,14,23,16,0,21,2,0,0,1,3,2,0.299319727,sa3018629
2024,Rabel Colon,HOU,A,20,13,37,41,5,2,1,0,2,4,4,3,0,18,0,1,0,0,0,1,0.135135135,sa3018631
2025,Jesus Lopez,TEX,A,20,22,78,91,10,5,4,0,1,10,6,12,0,23,1,0,0,0,0,1,0.128205128,sa3018638
2024,Jesus Lopez,TEX,A,19,55,211,232,51,35,12,1,3,22,21,18,0,68,2,1,0,5,1,2,0.241706161,sa3018638
2024,Erick Torres,KCR,A,19,115,439,514,104,86,13,1,4,70,32,57,0,72,10,3,5,10,25,11,0.23690205,sa3018641
2024,Ronny Hernandez,CHW,A,19,96,345,413,94,77,16,0,1,47,46,62,0,59,3,1,0,8,0,0,0.272463768,sa3018643
2025,Ronny Hernandez,CHW,A,20,82,307,355,77,60,12,1,4,33,34,45,1,75,0,3,0,4,4,0,0.250814332,sa3018643
2025,Demetrio Nadal,MIL,A,20,40,136,171,28,24,3,0,1,22,16,27,0,37,6,2,0,0,11,3,0.205882352,sa3018919
2025,Jeffrey Mercedes,CLE,A,20,80,268,309,64,45,14,2,3,28,43,30,0,60,4,6,0,2,7,2,0.23880597,sa3018942
2026,Alexander Albertus,CHW,A,21,13,43,49,11,8,2,0,1,2,7,5,0,10,0,1,0,1,0,1,0.255813953,sa3018950
2025,Alen Pineda,ATL,A,20,12,36,44,6,5,1,0,0,5,6,4,0,22,4,0,0,0,0,0,0.166666666,sa3018965
2024,Alejandro Nunez,HOU,A,19,92,297,338,76,53,17,2,4,52,32,36,0,92,3,1,0,3,18,3,0.255892255,sa3018977
2025,Kleimir Lemos,TEX,A,20,5,21,21,4,0,3,1,0,3,1,0,0,7,0,0,0,0,1,0,0.19047619,sa3019096
2025,Reylin Perez,HOU,A,20,34,105,113,17,10,6,0,1,11,3,6,0,40,1,0,1,2,4,3,0.161904761,sa3019204
2025,Yohander Linarez,BOS,A,20,43,140,149,31,25,3,2,1,13,15,7,0,41,1,1,0,5,2,2,0.221428571,sa3019212
2024,Jorgelys Mota,WSN,A,19,29,102,111,26,20,4,2,0,11,9,5,0,39,4,0,0,1,3,2,0.25490196,sa3019465
2025,Jorgelys Mota,WSN,A,20,81,296,328,80,54,17,3,6,34,42,26,0,101,6,0,0,2,25,7,0.27027027,sa3019465
2025,Luis Marquez,TEX,A,19,53,175,199,40,31,6,1,2,22,18,17,0,42,7,0,0,3,5,4,0.228571428,sa3019498
2026,Luis Marquez,TEX,A,20,27,88,102,19,17,1,0,1,11,17,11,0,29,1,1,1,2,3,0,0.21590909,sa3019498
2026,Edward Vargas,CHC,A,22,22,75,78,15,13,2,0,0,6,4,3,0,21,0,0,0,2,3,1,0.2,sa3019508
2024,Elis Cuevas,BAL,A,19,20,64,81,15,11,2,0,2,10,7,14,0,18,2,1,0,0,14,5,0.234375,sa3019509
2025,Elis Cuevas,BAL,A,20,50,179,210,41,33,5,0,3,27,20,24,0,39,6,0,1,0,19,3,0.229050279,sa3019509
2025,Larry Martinez,TBR,A,19,85,307,332,76,66,10,0,0,31,27,16,0,49,7,1,0,11,4,0,0.247557003,sa3019551
2026,Larry Martinez,TBR,A,20,11,40,41,10,8,1,0,1,3,3,1,0,13,0,0,0,0,0,0,0.25,sa3019551
2024,Oliver Carrillo,HOU,A,22,39,138,173,32,19,6,1,6,26,27,29,0,57,5,1,0,1,0,2,0.231884057,sa3019662
2025,Oliver Carrillo,HOU,A,23,23,74,92,18,11,4,0,3,14,17,12,0,23,5,1,0,3,2,0,0.243243243,sa3019662
2025,Douglas Glod,ATL,A,20,84,272,329,58,37,14,0,7,33,36,49,0,115,6,2,0,5,1,2,0.213235294,sa3019685
2025,Arnold Prado,CHW,A,20,21,68,80,13,10,2,1,0,11,5,10,0,25,1,0,1,1,1,1,0.19117647,sa3019704
2025,Carlos Cauro,HOU,A,20,12,26,32,6,2,1,0,3,4,8,6,0,12,0,0,0,1,0,1,0.23076923,sa3019763
2026,Carlos Cauro,HOU,A,21,14,39,51,10,9,0,0,1,3,7,9,0,14,2,1,0,0,1,2,0.256410256,sa3019763
2025,Keduar Trujillo,HOU,A,21,56,173,204,32,24,4,0,4,27,16,28,0,67,2,0,1,2,3,3,0.184971098,sa3019764
2022,Zion Pettigrew,WSN,A,23,16,52,58,10,8,2,0,0,5,2,6,0,15,0,0,0,3,4,0,0.192307692,sa3019822
2023,Zion Pettigrew,WSN,A,24,20,52,60,13,11,1,1,0,10,4,6,0,14,1,1,0,0,4,2,0.25,sa3019822
2022,Levi Usher,KCR,A,22,8,27,31,2,1,1,0,0,3,3,3,0,8,0,1,0,1,1,0,0.074074074,sa3019886
2023,Levi Usher,KCR,A,23,60,184,227,29,17,7,3,2,26,14,35,0,86,6,2,0,2,11,4,0.157608695,sa3019886
2023,Cory Acton,ATL,A,24,45,151,177,38,31,5,0,2,25,22,24,0,38,1,1,0,2,19,5,0.251655629,sa3019887
2023,Hayden Dunhurst,KCR,A,22,27,90,98,16,9,4,1,2,6,12,6,0,41,1,0,1,1,0,1,0.177777777,sa3019889
2022,Kevin Kilpatrick Jr.,ATL,A,21,21,87,96,25,16,7,1,1,16,10,7,0,21,2,0,0,2,7,1,0.287356321,sa3019891
2022,Keshawn Ogans,ATL,A,20,18,77,88,22,19,2,0,1,13,9,5,0,12,5,1,0,0,9,0,0.285714285,sa3019893
2023,Ambioris Tavarez,ATL,A,19,108,416,480,90,59,19,5,7,61,34,44,0,196,19,1,0,5,21,20,0.216346153,sa3019895
2023,Bryson Worrell,ATL,A,24,56,201,237,42,24,8,4,6,30,25,32,0,81,3,0,0,2,17,1,0.208955223,sa3019897
2022,E.J. Exposito,ATL,A,21,26,94,114,22,16,3,0,3,15,11,17,0,26,3,0,0,2,2,3,0.234042553,sa3019900
2023,E.J. Exposito,ATL,A,22,110,375,449,78,50,19,1,8,51,55,61,0,136,6,7,0,4,23,5,0.208,sa3019900
